Temperature,Humidity,Holidays    0 for close   1 for open,year,month,day,hour,minute,second,weekday,Load
25,0.9,1,2009,10,26,22,0,0,0,35687
25,0.91,1,2009,10,26,23,0,0,0,32865
25,0.92,1,2009,10,27,0,0,0,1,30745
24,0.923333333,1,2009,10,27,1,0,0,1,29611
24,0.926666667,1,2009,10,27,2,0,0,1,28514
24,0.93,1,2009,10,27,3,0,0,1,27536
24,0.893333333,1,2009,10,27,4,0,0,1,27528
23,0.856666667,1,2009,10,27,5,0,0,1,29428
23,0.82,1,2009,10,27,6,0,0,1,32790
23,0.736666667,1,2009,10,27,7,0,0,1,42805
24,0.653333333,1,2009,10,27,8,0,0,1,52931
27,0.57,1,2009,10,27,9,0,0,1,64318
30,0.613333333,1,2009,10,27,10,0,0,1,67879
31,0.656666667,1,2009,10,27,11,0,0,1,67306
32,0.7,1,2009,10,27,12,0,0,1,66001
30,0.736666667,1,2009,10,27,13,0,0,1,66201
31,0.773333333,1,2009,10,27,14,0,0,1,67033
28,0.81,1,2009,10,27,15,0,0,1,66588
27,0.846666667,1,2009,10,27,16,0,0,1,61607
28,0.883333333,1,2009,10,27,17,0,0,1,52111
28,0.92,1,2009,10,27,18,0,0,1,52174
27,0.916666667,1,2009,10,27,19,0,0,1,52738
26,0.913333333,1,2009,10,27,20,0,0,1,49866
26,0.91,1,2009,10,27,21,0,0,1,39852
25,0.933333333,1,2009,10,27,22,0,0,1,35495
25,0.956666667,1,2009,10,27,23,0,0,1,32085
25,0.98,1,2009,10,28,0,0,0,2,29893
24,0.96,1,2009,10,28,1,0,0,2,29079
24,0.94,1,2009,10,28,2,0,0,2,28011
24,0.92,1,2009,10,28,3,0,0,2,27404
24,0.896666667,1,2009,10,28,4,0,0,2,27458
24,0.873333333,1,2009,10,28,5,0,0,2,29318
23,0.85,1,2009,10,28,6,0,0,2,33021
23,0.756666667,1,2009,10,28,7,0,0,2,43069
24,0.663333333,1,2009,10,28,8,0,0,2,53219
27,0.57,1,2009,10,28,9,0,0,2,63698
28,0.556666667,1,2009,10,28,10,0,0,2,66556
30,0.543333333,1,2009,10,28,11,0,0,2,68458
31,0.53,1,2009,10,28,12,0,0,2,66312
31,0.576666667,1,2009,10,28,13,0,0,2,65789
26,0.623333333,1,2009,10,28,14,0,0,2,65536
23,0.67,1,2009,10,28,15,0,0,2,65215
24,0.726666667,1,2009,10,28,16,0,0,2,60572
24,0.783333333,1,2009,10,28,17,0,0,2,51521
24,0.84,1,2009,10,28,18,0,0,2,51286
24,0.843333333,1,2009,10,28,19,0,0,2,51969
24,0.846666667,1,2009,10,28,20,0,0,2,49325
24,0.85,1,2009,10,28,21,0,0,2,38216
24,0.85,1,2009,10,28,22,0,0,2,33758
24,0.85,1,2009,10,28,23,0,0,2,31016
23,0.85,1,2009,10,29,0,0,0,3,28861
23,0.853333333,1,2009,10,29,1,0,0,3,27864
23,0.856666667,1,2009,10,29,2,0,0,3,26952
23,0.86,1,2009,10,29,3,0,0,3,26250
23,0.866666667,1,2009,10,29,4,0,0,3,25869
23,0.873333333,1,2009,10,29,5,0,0,3,28052
23,0.88,1,2009,10,29,6,0,0,3,31816
23,0.783333333,1,2009,10,29,7,0,0,3,41563
23,0.686666667,1,2009,10,29,8,0,0,3,51129
25,0.59,1,2009,10,29,9,0,0,3,63338
28,0.583333333,1,2009,10,29,10,0,0,3,66431
30,0.576666667,1,2009,10,29,11,0,0,3,67384
31,0.57,1,2009,10,29,12,0,0,3,65736
32,0.606666667,1,2009,10,29,13,0,0,3,65913
31,0.643333333,1,2009,10,29,14,0,0,3,66675
32,0.68,1,2009,10,29,15,0,0,3,65813
31,0.736666667,1,2009,10,29,16,0,0,3,61066
29,0.793333333,1,2009,10,29,17,0,0,3,52794
29,0.85,1,2009,10,29,18,0,0,3,51889
28,0.866666667,1,2009,10,29,19,0,0,3,51440
27,0.883333333,1,2009,10,29,20,0,0,3,47159
26,0.9,1,2009,10,29,21,0,0,3,37223
25,0.91,1,2009,10,29,22,0,0,3,32893
25,0.92,1,2009,10,29,23,0,0,3,29883
25,0.93,1,2009,10,30,0,0,0,4,27497
25,0.943333333,1,2009,10,30,1,0,0,4,26790
24,0.956666667,1,2009,10,30,2,0,0,4,26103
24,0.97,1,2009,10,30,3,0,0,4,25243
24,0.96,1,2009,10,30,4,0,0,4,25248
23,0.95,1,2009,10,30,5,0,0,4,27304
23,0.94,1,2009,10,30,6,0,0,4,30757
23,0.856666667,1,2009,10,30,7,0,0,4,40696
24,0.773333333,1,2009,10,30,8,0,0,4,51058
27,0.69,1,2009,10,30,9,0,0,4,62197
28,0.666666667,1,2009,10,30,10,0,0,4,65050
30,0.643333333,1,2009,10,30,11,0,0,4,65015
31,0.62,1,2009,10,30,12,0,0,4,62867
32,0.67,1,2009,10,30,13,0,0,4,63412
32,0.72,1,2009,10,30,14,0,0,4,63623
30,0.77,1,2009,10,30,15,0,0,4,63259
25,0.806666667,1,2009,10,30,16,0,0,4,60176
24,0.843333333,1,2009,10,30,17,0,0,4,52081
25,0.88,1,2009,10,30,18,0,0,4,50809
25,0.883333333,1,2009,10,30,19,0,0,4,51063
25,0.886666667,1,2009,10,30,20,0,0,4,48587
25,0.89,1,2009,10,30,21,0,0,4,38555
25,0.9,1,2009,10,30,22,0,0,4,34684
25,0.91,1,2009,10,30,23,0,0,4,32145
25,0.92,1,2009,10,31,0,0,0,5,29522
24,0.926666667,1,2009,10,31,1,0,0,5,28624
25,0.933333333,1,2009,10,31,2,0,0,5,27729
25,0.94,1,2009,10,31,3,0,0,5,26886
25,0.916666667,1,2009,10,31,4,0,0,5,25841
25,0.893333333,1,2009,10,31,5,0,0,5,26697
24,0.87,1,2009,10,31,6,0,0,5,28243
24,0.773333333,1,2009,10,31,7,0,0,5,31459
24,0.676666667,1,2009,10,31,8,0,0,5,37476
26,0.58,1,2009,10,31,9,0,0,5,48624
27,0.58,1,2009,10,31,10,0,0,5,52286
28,0.58,1,2009,10,31,11,0,0,5,52213
29,0.58,1,2009,10,31,12,0,0,5,50172
29,0.613333333,1,2009,10,31,13,0,0,5,47673
30,0.646666667,1,2009,10,31,14,0,0,5,47786
30,0.68,1,2009,10,31,15,0,0,5,47434
30,0.736666667,1,2009,10,31,16,0,0,5,47352
29,0.793333333,1,2009,10,31,17,0,0,5,47273
25,0.85,1,2009,10,31,18,0,0,5,48525
24,0.86,1,2009,10,31,19,0,0,5,48720
25,0.87,1,2009,10,31,20,0,0,5,50615
25,0.88,1,2009,10,31,21,0,0,5,47051
25,0.89,1,2009,10,31,22,0,0,5,42398
25,0.9,1,2009,10,31,23,0,0,5,39579
24,0.91,0,2009,1,11,0,0,0,6,36120
24,0.916666667,0,2009,1,11,1,0,0,6,34349
24,0.923333333,0,2009,1,11,2,0,0,6,32620
24,0.93,0,2009,1,11,3,0,0,6,31524
24,0.923333333,0,2009,1,11,4,0,0,6,30787
24,0.916666667,0,2009,1,11,5,0,0,6,31227
24,0.91,0,2009,1,11,6,0,0,6,31834
24,0.88,0,2009,1,11,7,0,0,6,30940
24,0.85,0,2009,1,11,8,0,0,6,30700
26,0.82,0,2009,1,11,9,0,0,6,41217
28,0.82,0,2009,1,11,10,0,0,6,44343
30,0.82,0,2009,1,11,11,0,0,6,44763
31,0.82,0,2009,1,11,12,0,0,6,45434
32,0.83,0,2009,1,11,13,0,0,6,45472
32,0.84,0,2009,1,11,14,0,0,6,45618
33,0.85,0,2009,1,11,15,0,0,6,45864
30,0.876666667,0,2009,1,11,16,0,0,6,45884
29,0.903333333,0,2009,1,11,17,0,0,6,45148
28,0.93,0,2009,1,11,18,0,0,6,47302
26,0.933333333,0,2009,1,11,19,0,0,6,48830
26,0.936666667,0,2009,1,11,20,0,0,6,47368
26,0.94,0,2009,1,11,21,0,0,6,38226
26,0.943333333,0,2009,1,11,22,0,0,6,34496
26,0.946666667,0,2009,1,11,23,0,0,6,30759
25,0.95,1,2009,2,11,0,0,0,2,28489
25,0.963333333,1,2009,2,11,1,0,0,2,27433
24,0.976666667,1,2009,2,11,2,0,0,2,26674
25,0.99,1,2009,2,11,3,0,0,2,25962
24,0.956666667,1,2009,2,11,4,0,0,2,25817
24,0.923333333,1,2009,2,11,5,0,0,2,27414
24,0.89,1,2009,2,11,6,0,0,2,31288
24,0.796666667,1,2009,2,11,7,0,0,2,41759
25,0.703333333,1,2009,2,11,8,0,0,2,51080
27,0.61,1,2009,2,11,9,0,0,2,62756
29,0.6,1,2009,2,11,10,0,0,2,65504
31,0.59,1,2009,2,11,11,0,0,2,66856
32,0.58,1,2009,2,11,12,0,0,2,65962
33,0.586666667,1,2009,2,11,13,0,0,2,65951
32,0.593333333,1,2009,2,11,14,0,0,2,66323
34,0.6,1,2009,2,11,15,0,0,2,64328
31,0.676666667,1,2009,2,11,16,0,0,2,60046
26,0.753333333,1,2009,2,11,17,0,0,2,51676
25,0.83,1,2009,2,11,18,0,0,2,50363
25,0.823333333,1,2009,2,11,19,0,0,2,50258
25,0.816666667,1,2009,2,11,20,0,0,2,47265
25,0.81,1,2009,2,11,21,0,0,2,36981
25,0.826666667,1,2009,2,11,22,0,0,2,33092
25,0.843333333,1,2009,2,11,23,0,0,2,30344
24,0.86,1,2009,3,11,0,0,0,2,28196
24,0.86,1,2009,3,11,1,0,0,2,26984
24,0.86,1,2009,3,11,2,0,0,2,25996
24,0.86,1,2009,3,11,3,0,0,2,25554
24,0.84,1,2009,3,11,4,0,0,2,25437
23,0.82,1,2009,3,11,5,0,0,2,27245
23,0.8,1,2009,3,11,6,0,0,2,31508
23,0.726666667,1,2009,3,11,7,0,0,2,42036
24,0.653333333,1,2009,3,11,8,0,0,2,52890
27,0.58,1,2009,3,11,9,0,0,2,62512
29,0.576666667,1,2009,3,11,10,0,0,2,63548
31,0.573333333,1,2009,3,11,11,0,0,2,64621
31,0.57,1,2009,3,11,12,0,0,2,63309
32,0.563333333,1,2009,3,11,13,0,0,2,64022
32,0.556666667,1,2009,3,11,14,0,0,2,66223
33,0.55,1,2009,3,11,15,0,0,2,64747
28,0.62,1,2009,3,11,16,0,0,2,60238
27,0.69,1,2009,3,11,17,0,0,2,51885
27,0.76,1,2009,3,11,18,0,0,2,52174
28,0.766666667,1,2009,3,11,19,0,0,2,52834
27,0.773333333,1,2009,3,11,20,0,0,2,49602
26,0.78,1,2009,3,11,21,0,0,2,39758
26,0.786666667,1,2009,3,11,22,0,0,2,35265
26,0.793333333,1,2009,3,11,23,0,0,2,31590
26,0.8,1,2009,4,11,0,0,0,5,29178
25,0.806666667,1,2009,4,11,1,0,0,5,28267
25,0.813333333,1,2009,4,11,2,0,0,5,26968
25,0.82,1,2009,4,11,3,0,0,5,26187
24,0.823333333,1,2009,4,11,4,0,0,5,26560
24,0.826666667,1,2009,4,11,5,0,0,5,28544
24,0.83,1,2009,4,11,6,0,0,5,32334
24,0.76,1,2009,4,11,7,0,0,5,42313
25,0.69,1,2009,4,11,8,0,0,5,53008
27,0.62,1,2009,4,11,9,0,0,5,64884
28,0.57,1,2009,4,11,10,0,0,5,67038
27,0.52,1,2009,4,11,11,0,0,5,66966
30,0.47,1,2009,4,11,12,0,0,5,67127
29,0.476666667,1,2009,4,11,13,0,0,5,67011
30,0.483333333,1,2009,4,11,14,0,0,5,67663
30,0.49,1,2009,4,11,15,0,0,5,66994
29,0.59,1,2009,4,11,16,0,0,5,61513
27,0.69,1,2009,4,11,17,0,0,5,53342
27,0.79,1,2009,4,11,18,0,0,5,52089
27,0.8,1,2009,4,11,19,0,0,5,52026
26,0.81,1,2009,4,11,20,0,0,5,49637
26,0.82,1,2009,4,11,21,0,0,5,38525
26,0.82,1,2009,4,11,22,0,0,5,34711
26,0.82,1,2009,4,11,23,0,0,5,31971
26,0.82,1,2009,5,11,0,0,0,0,29742
25,0.82,1,2009,5,11,1,0,0,0,28293
25,0.82,1,2009,5,11,2,0,0,0,27259
25,0.82,1,2009,5,11,3,0,0,0,26575
25,0.81,1,2009,5,11,4,0,0,0,26533
24,0.8,1,2009,5,11,5,0,0,0,28504
24,0.79,1,2009,5,11,6,0,0,0,32365
24,0.726666667,1,2009,5,11,7,0,0,0,41677
24,0.663333333,1,2009,5,11,8,0,0,0,51767
25,0.6,1,2009,5,11,9,0,0,0,63481
28,0.56,1,2009,5,11,10,0,0,0,65814
26,0.52,1,2009,5,11,11,0,0,0,66702
25,0.48,1,2009,5,11,12,0,0,0,64115
26,0.496666667,1,2009,5,11,13,0,0,0,63426
26,0.513333333,1,2009,5,11,14,0,0,0,63149
24,0.53,1,2009,5,11,15,0,0,0,61757
25,0.6,1,2009,5,11,16,0,0,0,57146
25,0.67,1,2009,5,11,17,0,0,0,49904
25,0.74,1,2009,5,11,18,0,0,0,49654
25,0.753333333,1,2009,5,11,19,0,0,0,49987
25,0.766666667,1,2009,5,11,20,0,0,0,47149
25,0.78,1,2009,5,11,21,0,0,0,36876
25,0.806666667,1,2009,5,11,22,0,0,0,32640
25,0.833333333,1,2009,5,11,23,0,0,0,30268
24,0.86,1,2009,6,11,0,0,0,3,28140
24,0.863333333,1,2009,6,11,1,0,0,3,26881
24,0.866666667,1,2009,6,11,2,0,0,3,26048
24,0.87,1,2009,6,11,3,0,0,3,25533
24,0.833333333,1,2009,6,11,4,0,0,3,25352
24,0.796666667,1,2009,6,11,5,0,0,3,28022
24,0.76,1,2009,6,11,6,0,0,3,31534
24,0.68,1,2009,6,11,7,0,0,3,41550
25,0.6,1,2009,6,11,8,0,0,3,50981
26,0.52,1,2009,6,11,9,0,0,3,60486
26,0.556666667,1,2009,6,11,10,0,0,3,64480
28,0.593333333,1,2009,6,11,11,0,0,3,65895
29,0.63,1,2009,6,11,12,0,0,3,63336
30,0.66,1,2009,6,11,13,0,0,3,63064
30,0.69,1,2009,6,11,14,0,0,3,63544
29,0.72,1,2009,6,11,15,0,0,3,62587
26,0.75,1,2009,6,11,16,0,0,3,57994
26,0.78,1,2009,6,11,17,0,0,3,50228
27,0.81,1,2009,6,11,18,0,0,3,50312
26,0.853333333,1,2009,6,11,19,0,0,3,50376
26,0.896666667,1,2009,6,11,20,0,0,3,47670
26,0.94,1,2009,6,11,21,0,0,3,37737
25,0.953333333,1,2009,6,11,22,0,0,3,33337
25,0.966666667,1,2009,6,11,23,0,0,3,28550
25,0.98,1,2009,7,11,0,0,0,5,28943
24,0.98,1,2009,7,11,1,0,0,5,27608
24,0.98,1,2009,7,11,2,0,0,5,26399
24,0.98,1,2009,7,11,3,0,0,5,25675
24,0.973333333,1,2009,7,11,4,0,0,5,25122
24,0.966666667,1,2009,7,11,5,0,0,5,26352
24,0.96,1,2009,7,11,6,0,0,5,27451
24,0.94,1,2009,7,11,7,0,0,5,30948
24,0.92,1,2009,7,11,8,0,0,5,37013
26,0.9,1,2009,7,11,9,0,0,5,48628
28,0.83,1,2009,7,11,10,0,0,5,52076
29,0.76,1,2009,7,11,11,0,0,5,52643
30,0.69,1,2009,7,11,12,0,0,5,50707
30,0.726666667,1,2009,7,11,13,0,0,5,48343
30,0.763333333,1,2009,7,11,14,0,0,5,47959
31,0.8,1,2009,7,11,15,0,0,5,47125
28,0.836666667,1,2009,7,11,16,0,0,5,46272
27,0.873333333,1,2009,7,11,17,0,0,5,46340
26,0.91,1,2009,7,11,18,0,0,5,48449
26,0.913333333,1,2009,7,11,19,0,0,5,49486
26,0.916666667,1,2009,7,11,20,0,0,5,47773
25,0.92,1,2009,7,11,21,0,0,5,37687
25,0.92,1,2009,7,11,22,0,0,5,34625
25,0.92,1,2009,7,11,23,0,0,5,32422
25,0.92,0,2009,8,11,0,0,0,1,29253
24,0.923333333,0,2009,8,11,1,0,0,1,27998
24,0.926666667,0,2009,8,11,2,0,0,1,26936
24,0.93,0,2009,8,11,3,0,0,1,25980
24,0.923333333,0,2009,8,11,4,0,0,1,25440
24,0.916666667,0,2009,8,11,5,0,0,1,25776
24,0.91,0,2009,8,11,6,0,0,1,25951
23,0.813333333,0,2009,8,11,7,0,0,1,26969
24,0.716666667,0,2009,8,11,8,0,0,1,30095
26,0.62,0,2009,8,11,9,0,0,1,40672
29,0.633333333,0,2009,8,11,10,0,0,1,44046
30,0.646666667,0,2009,8,11,11,0,0,1,44488
31,0.66,0,2009,8,11,12,0,0,1,44847
32,0.713333333,0,2009,8,11,13,0,0,1,44540
33,0.766666667,0,2009,8,11,14,0,0,1,45336
33,0.82,0,2009,8,11,15,0,0,1,44724
32,0.846666667,0,2009,8,11,16,0,0,1,44522
31,0.873333333,0,2009,8,11,17,0,0,1,43707
30,0.9,0,2009,8,11,18,0,0,1,46700
29,0.906666667,0,2009,8,11,19,0,0,1,47062
28,0.913333333,0,2009,8,11,20,0,0,1,44838
27,0.92,0,2009,8,11,21,0,0,1,36709
26,0.93,0,2009,8,11,22,0,0,1,32435
26,0.94,0,2009,8,11,23,0,0,1,29584
25,0.95,1,2009,9,11,0,0,0,4,28223
25,0.953333333,1,2009,9,11,1,0,0,4,26575
25,0.956666667,1,2009,9,11,2,0,0,4,25563
25,0.96,1,2009,9,11,3,0,0,4,24947
24,0.933333333,1,2009,9,11,4,0,0,4,25010
24,0.906666667,1,2009,9,11,5,0,0,4,27048
24,0.88,1,2009,9,11,6,0,0,4,30903
24,0.793333333,1,2009,9,11,7,0,0,4,42205
25,0.706666667,1,2009,9,11,8,0,0,4,52123
26,0.62,1,2009,9,11,9,0,0,4,63105
28,0.63,1,2009,9,11,10,0,0,4,66194
28,0.64,1,2009,9,11,11,0,0,4,66710
29,0.65,1,2009,9,11,12,0,0,4,65053
29,0.65,1,2009,9,11,13,0,0,4,65157
29,0.65,1,2009,9,11,14,0,0,4,65649
28,0.65,1,2009,9,11,15,0,0,4,65047
28,0.726666667,1,2009,9,11,16,0,0,4,59711
27,0.803333333,1,2009,9,11,17,0,0,4,51320
26,0.88,1,2009,9,11,18,0,0,4,50526
25,0.886666667,1,2009,9,11,19,0,0,4,49820
25,0.893333333,1,2009,9,11,20,0,0,4,47117
25,0.9,1,2009,9,11,21,0,0,4,36686
25,0.903333333,1,2009,9,11,22,0,0,4,32550
25,0.906666667,1,2009,9,11,23,0,0,4,29590
24,0.91,1,2009,10,11,0,0,0,6,27340
24,0.906666667,1,2009,10,11,1,0,0,6,26499
24,0.903333333,1,2009,10,11,2,0,0,6,25287
24,0.9,1,2009,10,11,3,0,0,6,24725
24,0.876666667,1,2009,10,11,4,0,0,6,25418
24,0.853333333,1,2009,10,11,5,0,0,6,27467
24,0.83,1,2009,10,11,6,0,0,6,30898
23,0.736666667,1,2009,10,11,7,0,0,6,41515
24,0.643333333,1,2009,10,11,8,0,0,6,51266
27,0.55,1,2009,10,11,9,0,0,6,62823
29,0.543333333,1,2009,10,11,10,0,0,6,66082
30,0.536666667,1,2009,10,11,11,0,0,6,66221
30,0.53,1,2009,10,11,12,0,0,6,65131
28,0.546666667,1,2009,10,11,13,0,0,6,63662
27,0.563333333,1,2009,10,11,14,0,0,6,63731
27,0.58,1,2009,10,11,15,0,0,6,63300
28,0.663333333,1,2009,10,11,16,0,0,6,59040
26,0.746666667,1,2009,10,11,17,0,0,6,50716
26,0.83,1,2009,10,11,18,0,0,6,51015
25,0.83,1,2009,10,11,19,0,0,6,50448
25,0.83,1,2009,10,11,20,0,0,6,47508
25,0.83,1,2009,10,11,21,0,0,6,37134
25,0.83,1,2009,10,11,22,0,0,6,33118
24,0.83,1,2009,10,11,23,0,0,6,29173
24,0.83,1,2009,11,11,0,0,0,2,26908
24,0.833333333,1,2009,11,11,1,0,0,2,26186
24,0.836666667,1,2009,11,11,2,0,0,2,25664
23,0.84,1,2009,11,11,3,0,0,2,25246
23,0.576666667,1,2009,11,11,4,0,0,2,25323
23,0.313333333,1,2009,11,11,5,0,0,2,27498
23,0.05,1,2009,11,11,6,0,0,2,31045
23,0.223333333,1,2009,11,11,7,0,0,2,41151
24,0.396666667,1,2009,11,11,8,0,0,2,50781
26,0.57,1,2009,11,11,9,0,0,2,62007
29,0.58,1,2009,11,11,10,0,0,2,66096
30,0.59,1,2009,11,11,11,0,0,2,66716
31,0.6,1,2009,11,11,12,0,0,2,65775
31,0.636666667,1,2009,11,11,13,0,0,2,66299
32,0.673333333,1,2009,11,11,14,0,0,2,66958
32,0.71,1,2009,11,11,15,0,0,2,65917
31,0.77,1,2009,11,11,16,0,0,2,59783
28,0.83,1,2009,11,11,17,0,0,2,51714
28,0.89,1,2009,11,11,18,0,0,2,51827
26,0.91,1,2009,11,11,19,0,0,2,51920
26,0.93,1,2009,11,11,20,0,0,2,48039
25,0.95,1,2009,11,11,21,0,0,2,38121
25,0.956666667,1,2009,11,11,22,0,0,2,33878
24,0.963333333,1,2009,11,11,23,0,0,2,30656
24,0.97,1,2009,12,11,0,0,0,4,29426
24,0.973333333,1,2009,12,11,1,0,0,4,28494
24,0.976666667,1,2009,12,11,2,0,0,4,27933
24,0.98,1,2009,12,11,3,0,0,4,27017
23,0.976666667,1,2009,12,11,4,0,0,4,26750
24,0.973333333,1,2009,12,11,5,0,0,4,29027
24,0.97,1,2009,12,11,6,0,0,4,32841
24,0.936666667,1,2009,12,11,7,0,0,4,42639
24,0.903333333,1,2009,12,11,8,0,0,4,52589
26,0.87,1,2009,12,11,9,0,0,4,64134
29,0.806666667,1,2009,12,11,10,0,0,4,67179
30,0.743333333,1,2009,12,11,11,0,0,4,67689
31,0.68,1,2009,12,11,12,0,0,4,65067
31,0.683333333,1,2009,12,11,13,0,0,4,64378
26,0.686666667,1,2009,12,11,14,0,0,4,64510
24,0.69,1,2009,12,11,15,0,0,4,63876
25,0.77,1,2009,12,11,16,0,0,4,59325
25,0.85,1,2009,12,11,17,0,0,4,51560
25,0.93,1,2009,12,11,18,0,0,4,51381
25,0.923333333,1,2009,12,11,19,0,0,4,51742
25,0.916666667,1,2009,12,11,20,0,0,4,49475
25,0.91,1,2009,12,11,21,0,0,4,38111
25,0.913333333,1,2009,12,11,22,0,0,4,34377
25,0.916666667,1,2009,12,11,23,0,0,4,30863
25,0.92,1,2009,11,13,0,0,0,4,29032
25,0.913333333,1,2009,11,13,1,0,0,4,28204
24,0.906666667,1,2009,11,13,2,0,0,4,27252
24,0.9,1,2009,11,13,3,0,0,4,26470
24,0.886666667,1,2009,11,13,4,0,0,4,26364
24,0.873333333,1,2009,11,13,5,0,0,4,28045
24,0.86,1,2009,11,13,6,0,0,4,31638
24,0.806666667,1,2009,11,13,7,0,0,4,42600
25,0.753333333,1,2009,11,13,8,0,0,4,51453
27,0.7,1,2009,11,13,9,0,0,4,62015
28,0.713333333,1,2009,11,13,10,0,0,4,66234
29,0.726666667,1,2009,11,13,11,0,0,4,66315
29,0.74,1,2009,11,13,12,0,0,4,62923
29,0.753333333,1,2009,11,13,13,0,0,4,61498
30,0.766666667,1,2009,11,13,14,0,0,4,62525
30,0.78,1,2009,11,13,15,0,0,4,62066
29,0.84,1,2009,11,13,16,0,0,4,57826
26,0.9,1,2009,11,13,17,0,0,4,50375
25,0.96,1,2009,11,13,18,0,0,4,49743
24,0.96,1,2009,11,13,19,0,0,4,50428
24,0.96,1,2009,11,13,20,0,0,4,47881
24,0.96,1,2009,11,13,21,0,0,4,36607
24,0.963333333,1,2009,11,13,22,0,0,4,32571
24,0.966666667,1,2009,11,13,23,0,0,4,29856
23,0.97,1,2009,11,14,0,0,0,5,27963
23,0.966666667,1,2009,11,14,1,0,0,5,26989
23,0.963333333,1,2009,11,14,2,0,0,5,25972
23,0.96,1,2009,11,14,3,0,0,5,25386
23,0.936666667,1,2009,11,14,4,0,0,5,25159
23,0.913333333,1,2009,11,14,5,0,0,5,26269
23,0.89,1,2009,11,14,6,0,0,5,27089
23,0.793333333,1,2009,11,14,7,0,0,5,29891
23,0.696666667,1,2009,11,14,8,0,0,5,36373
25,0.6,1,2009,11,14,9,0,0,5,48683
26,0.63,1,2009,11,14,10,0,0,5,52451
29,0.66,1,2009,11,14,11,0,0,5,53257
30,0.69,1,2009,11,14,12,0,0,5,50405
30,0.726666667,1,2009,11,14,13,0,0,5,48413
30,0.763333333,1,2009,11,14,14,0,0,5,48235
27,0.8,1,2009,11,14,15,0,0,5,47288
25,0.833333333,1,2009,11,14,16,0,0,5,46017
25,0.866666667,1,2009,11,14,17,0,0,5,46720
25,0.9,1,2009,11,14,18,0,0,5,49223
24,0.906666667,1,2009,11,14,19,0,0,5,49151
24,0.913333333,1,2009,11,14,20,0,0,5,47337
24,0.92,1,2009,11,14,21,0,0,5,38305
24,0.926666667,1,2009,11,14,22,0,0,5,32745
24,0.933333333,1,2009,11,14,23,0,0,5,30600
24,0.94,0,2009,11,15,0,0,0,6,27181
24,0.956666667,0,2009,11,15,1,0,0,6,25855
23,0.973333333,0,2009,11,15,2,0,0,6,24862
23,0.99,0,2009,11,15,3,0,0,6,24011
23,0.966666667,0,2009,11,15,4,0,0,6,24041
23,0.943333333,0,2009,11,15,5,0,0,6,25795
23,0.92,0,2009,11,15,6,0,0,6,25985
23,0.84,0,2009,11,15,7,0,0,6,26490
24,0.76,0,2009,11,15,8,0,0,6,29201
25,0.68,0,2009,11,15,9,0,0,6,41004
27,0.683333333,0,2009,11,15,10,0,0,6,45122
29,0.686666667,0,2009,11,15,11,0,0,6,44755
30,0.69,0,2009,11,15,12,0,0,6,45641
30,0.763333333,0,2009,11,15,13,0,0,6,45309
31,0.836666667,0,2009,11,15,14,0,0,6,46229
29,0.91,0,2009,11,15,15,0,0,6,45863
28,0.916666667,0,2009,11,15,16,0,0,6,45651
27,0.923333333,0,2009,11,15,17,0,0,6,45256
25,0.93,0,2009,11,15,18,0,0,6,48082
24,0.94,0,2009,11,15,19,0,0,6,48162
24,0.95,0,2009,11,15,20,0,0,6,46287
24,0.96,0,2009,11,15,21,0,0,6,36669
24,0.96,0,2009,11,15,22,0,0,6,32035
24,0.96,0,2009,11,15,23,0,0,6,29023
24,0.96,1,2009,11,16,0,0,0,0,26908
24,0.966666667,1,2009,11,16,1,0,0,0,25873
24,0.973333333,1,2009,11,16,2,0,0,0,25142
24,0.98,1,2009,11,16,3,0,0,0,24447
24,0.953333333,1,2009,11,16,4,0,0,0,24567
24,0.926666667,1,2009,11,16,5,0,0,0,26455
24,0.9,1,2009,11,16,6,0,0,0,30644
24,0.836666667,1,2009,11,16,7,0,0,0,41010
24,0.773333333,1,2009,11,16,8,0,0,0,50277
26,0.71,1,2009,11,16,9,0,0,0,62018
28,0.733333333,1,2009,11,16,10,0,0,0,65051
29,0.756666667,1,2009,11,16,11,0,0,0,65515
30,0.78,1,2009,11,16,12,0,0,0,63681
29,0.77,1,2009,11,16,13,0,0,0,62606
28,0.76,1,2009,11,16,14,0,0,0,62693
26,0.75,1,2009,11,16,15,0,0,0,62158
25,0.806666667,1,2009,11,16,16,0,0,0,56884
23,0.863333333,1,2009,11,16,17,0,0,0,49061
23,0.92,1,2009,11,16,18,0,0,0,48815
23,0.936666667,1,2009,11,16,19,0,0,0,48863
23,0.953333333,1,2009,11,16,20,0,0,0,46321
23,0.97,1,2009,11,16,21,0,0,0,36033
23,0.973333333,1,2009,11,16,22,0,0,0,31571
24,0.976666667,1,2009,11,16,23,0,0,0,28992
23,0.98,1,2009,11,17,0,0,0,1,27027
23,0.98,1,2009,11,17,1,0,0,1,25889
23,0.98,1,2009,11,17,2,0,0,1,25212
23,0.98,1,2009,11,17,3,0,0,1,24658
23,0.96,1,2009,11,17,4,0,0,1,24877
23,0.94,1,2009,11,17,5,0,0,1,26680
22,0.92,1,2009,11,17,6,0,0,1,30350
22,0.82,1,2009,11,17,7,0,0,1,40510
23,0.72,1,2009,11,17,8,0,0,1,49651
24,0.62,1,2009,11,17,9,0,0,1,60764
26,0.653333333,1,2009,11,17,10,0,0,1,64000
28,0.686666667,1,2009,11,17,11,0,0,1,65015
