Predicted ANN load,Target Load,LSTM Load,Tmestamp,LSTM_MODEL_1_Load,LSTM_MODEL_2_Load,LSTM_MODEL_3_Load,CNN_LSTM_MODEL_Load,EMD-LSTM
49055.082,49333.03007,50226.773,27/10/2010 3:00,[56143.914],[56080.016],[54409.48],[48910.95],49731.93
49089.1,49374.09452,50019.97,27/10/2010 4:00,[56780.43],[56052.805],[54188.855],[48836.688],49732.67
49389.81,49711.4096,50191.043,27/10/2010 5:00,[57007.188],[55927.793],[53495.14],[49087.727],49734.28
50207.727,50213.96018,50980.094,27/10/2010 6:00,[57098.645],[55604.35],[51990.383],[49853.43],49733.5
51014.758,52533.71019,51967.88,27/10/2010 7:00,[57094.74],[55243.9],[51015.293],[50798.48],49732.703
53967.85,54403.31567,54890.547,27/10/2010 8:00,[57059.227],[54727.39],[50347.44],[53588.453],49734.22
55621.25,56020.0815,56368.418,27/10/2010 9:00,[56936.1],[54451.156],[49936.383],[55127.086],49732.42
56489.918,56404.91401,57066.28,27/10/2010 10:00,[56504.465],[53781.574],[49730.047],[56110.938],49822.734
56489.484,56415.86453,56760.53,27/10/2010 11:00,[55563.49],[52458.293],[49504.64],[56143.816],49822.734
56312.836,56241.24287,56467.758,27/10/2010 12:00,[54331.85],[51435.504],[49428.586],[55923.895],49822.734
56054.508,56391.22586,56196.844,27/10/2010 13:00,[53752.453],[50704.29],[49522.793],[55596.664],49822.734
55909.336,56312.03015,56271.68,27/10/2010 14:00,[53565.484],[50287.42],[49877.77],[55486.598],49822.734
55652.02,56148.55455,56161.03,27/10/2010 15:00,[52975.863],[50051.832],[50515.062],[55242.105],49789.11
55307.105,55026.32195,55964.625,27/10/2010 16:00,[51626.48],[49765.785],[53121.492],[54943.36],49789.11
54362.9,53603.14564,54799,27/10/2010 17:00,[50756.535],[49584.113],[55506.703],[53968.04],49789.11
53084.816,53496.18254,53440.996,27/10/2010 18:00,[50060.113],[49447.754],[56528.18],[52784.35],40896.992
52864.758,53472.71715,53203.23,27/10/2010 19:00,[49792.477],[49447.305],[56885.78],[52578.93],40897.023
52604.17,52914.82734,52967.195,27/10/2010 20:00,[50015.992],[50092.82],[57074.844],[52444.78],40897.027
51926.89,51503.57927,52344.945,27/10/2010 21:00,[50008.023],[52648.867],[57101.914],[51910.824],40897
50648.566,50783.19159,51089.555,27/10/2010 22:00,[50213.445],[55069.21],[57030.914],[50705.04],40872.68
50018.324,50135.54664,50334.453,27/10/2010 23:00,[50752.656],[55952.473],[56807.547],[49996.984],40873.484
49495.17,49852.00643,49589.668,28/10/2010 0:00,[51708.152],[55804.78],[56279.125],[49319.547],40873.027
48901.664,49665.65207,51608.363,28/10/2010 1:00,[53360.38],[55720.766],[55305.7],[48526.914],49734.64
49075.39,49478.31999,51336.758,28/10/2010 2:00,[55452.312],[55601.938],[54070.875],[48525.152],49731.875
49034.887,49313.47558,51058.547,28/10/2010 3:00,[56416.07],[55421.848],[53829.113],[48473.57],49733.547
49020.438,49331.46571,50826.254,28/10/2010 4:00,[56883.04],[55355.44],[53895.133],[48443.906],49735.39
49266.94,49676.40705,50897.664,28/10/2010 5:00,[57088.133],[55332.586],[53375.906],[48762.727],49735.633
49944.363,50225.10624,51502.207,28/10/2010 6:00,[57160.19],[55186.164],[51998.63],[49618.254],49733.29
50873.867,52511.22252,52416.125,28/10/2010 7:00,[57180.22],[54849.824],[51128.07],[50735.64],49730.164
54024.66,54437.14495,55245.64,28/10/2010 8:00,[57166.914],[54249.336],[50361.875],[53503.516],49802.6
55865.688,55994.07402,56686.79,28/10/2010 9:00,[57013.46],[54211.367],[49985.78],[55113.266],49802.6
56657.83,56294.62665,57073.86,28/10/2010 10:00,[56593.75],[53684.008],[49535.12],[55945.625],49802.6
56622.297,56261.384,56678.574,28/10/2010 11:00,[55645.773],[52364.652],[49313.766],[55860.01],49789.11
56376.32,55967.28436,56395.477,28/10/2010 12:00,[54514.066],[51543.793],[49179.523],[55515.113],49789.11
56023.92,55902.95007,56037.562,28/10/2010 13:00,[53876.688],[50678.965],[49176.15],[55103.582],49789.11
55772.516,55649.13269,55935.145,28/10/2010 14:00,[53555.074],[50257.047],[49266.258],[54875.492],49802.6
55362.6,55409.78565,55648.434,28/10/2010 15:00,[52882.543],[49541.74],[49185.82],[54516.703],49802.6
54926.438,54299.0902,55357.29,28/10/2010 16:00,[51493.32],[49320.168],[49723.45],[54180.695],49802.6
53836.89,53164.92936,54169.566,28/10/2010 17:00,[50591.805],[49153.113],[50599.984],[53220.17],49802.6
52615.523,53353.23917,52981.312,28/10/2010 18:00,[49995.22],[49140.22],[51445.402],[52324.68],49802.6
52516.387,53204.03835,52917.516,28/10/2010 19:00,[49744.727],[49441.887],[51793.65],[52338.098],49802.6
52111.35,52670.00503,52514.59,28/10/2010 20:00,[49320.31],[49878.062],[51885.305],[52092.824],49802.6
51447.734,51388.01219,51879.57,28/10/2010 21:00,[49125.402],[50381.934],[51831.8],[51562.12],49802.6
50357.57,50518.22815,50705.867,28/10/2010 22:00,[48945.75],[50924.7],[51926.465],[50441.387],49802.6
49620.332,50016.85084,49794.58,28/10/2010 23:00,[48885.88],[51892.367],[52172.383],[49596.043],49802.6
49190.355,49645.3154,49230.312,29/10/2010 0:00,[48882.293],[52605.945],[52487.945],[49024.11],49802.6
48548.305,49385.43613,50589.35,29/10/2010 1:00,[49360.4],[52358.15],[52459.453],[48363.58],49820.605
48451.05,49157.82178,50203.57,29/10/2010 2:00,[50940.03],[52044.7],[52116.85],[48176.516],49820.605
48394.07,48991.60855,49879.723,29/10/2010 3:00,[51970.6],[52057.746],[52580.25],[48041.67],49820.605
48407.504,48904.59104,49670.785,29/10/2010 4:00,[52629.797],[52172.234],[52867.145],[48029.39],49820.605
48644.89,49146.87126,49623.258,29/10/2010 5:00,[52901.92],[52401.75],[52492.086],[48253.35],49820.605
49123.81,48941.54904,50066.3,29/10/2010 6:00,[52904.76],[52269.312],[51150.14],[48851.89],49820.605
49034.984,49277.69085,49834.07,29/10/2010 7:00,[52806.3],[51963.383],[50445.426],[48896.348],49802.6
49562.48,50127.72484,50334.344,29/10/2010 8:00,[52689.996],[52312.996],[49726.598],[49694.363],49802.6
50550.13,51619.34189,51550.76,29/10/2010 9:00,[52619.312],[52480.38],[49403.7],[50854.094],49802.6
52223.664,51888.80287,53178.625,29/10/2010 10:00,[52512.926],[52137.684],[49240.742],[52167.63],49802.6
52413.57,51967.99858,52744.652,29/10/2010 11:00,[51906.73],[51039.457],[49020.492],[52208.094],49802.6
52325.35,51828.37947,52403.54,29/10/2010 12:00,[51585.4],[50341.63],[48919.69],[52108.88],49802.6
52115.023,51695.99552,52114.754,29/10/2010 13:00,[51946.28],[49776.406],[48945.176],[51838.48],49802.6
51795.7,51705.57723,51954.816,29/10/2010 14:00,[52265.008],[49461.074],[49005.938],[51580.18],49802.6
51702.207,51666.46823,51945.074,29/10/2010 15:00,[51995.332],[49286.96],[48707.203],[51459.93],49802.6
51583.992,51595.28986,51806.254,29/10/2010 16:00,[50942.37],[49048.4],[49416.547],[51287.547],49802.6
51399.234,51670.37913,51712.74,29/10/2010 17:00,[50042.973],[48869.07],[50415.375],[51135.914],49802.6
51349.2,52367.49696,51738.383,29/10/2010 18:00,[49570.242],[48808.367],[51334.062],[51109.29],49802.6
51798.004,52375.31876,52263.33,29/10/2010 19:00,[49281.89],[49028.03],[51660.06],[51574.152],49802.6
51559.562,51913.05044,52055.105,29/10/2010 20:00,[49133.805],[49165.895],[51755.637],[51467.914],49802.6
51001.89,50749.16677,51467.484,29/10/2010 21:00,[49002.945],[49667.105],[51739.41],[51007.39],49802.6
49996.195,50078.25197,50204.777,29/10/2010 22:00,[48968.03],[50453.125],[51934.773],[49941.195],49802.6
49430.957,49569.44395,49395.734,29/10/2010 23:00,[49089.184],[51553.46],[52102.492],[49224.223],49802.6
49037.617,49331.27017,48822.215,30/10/2010 0:00,[49434.074],[52311.656],[52507.918],[48623.38],49802.6
48177.19,49149.99998,49823.254,30/10/2010 1:00,[49708.246],[52169.22],[52700.266],[48116.832],49820.605
48336.336,48963.45008,49514.81,30/10/2010 2:00,[50532.695],[51940.688],[52167.945],[48020.117],49820.605
48339.598,48816.79135,49208.62,30/10/2010 3:00,[51493.492],[52021.1],[52319.53],[47943.695],49820.605
48383.414,48786.87297,48992.777,30/10/2010 4:00,[52388.656],[52183.97],[52449.895],[47908.9],49820.605
48563.07,49034.82399,49002.832,30/10/2010 5:00,[52991.23],[52501.57],[51994.703],[48047.016],49820.605
49158.113,48956.80155,49539.92,30/10/2010 6:00,[53210.58],[52497.72],[50747.93],[48575.1],49820.605
49223,49228.60906,49469.344,30/10/2010 7:00,[52976.344],[52259.],[50058.793],[48683.71],49802.6
49635.92,50122.44513,49989.35,30/10/2010 8:00,[52651.246],[52183.555],[49536.812],[49253.156],49802.6
50672.973,51655.71326,51560.85,30/10/2010 9:00,[52419.06],[51940.117],[49247.49],[50580.004],49802.6
52229.46,51892.12713,53215.9,30/10/2010 10:00,[52041.047],[51584.43],[49092.734],[52020.496],49802.6
52323.38,51808.43388,52714.113,30/10/2010 11:00,[51635.47],[50669.766],[48964.848],[52063.13],49802.6
52087.957,51803.93635,52215.01,30/10/2010 12:00,[51529.8],[50056.727],[48899.55],[51853.195],49802.6
52052.58,51750.16148,52066.63,30/10/2010 13:00,[51906.945],[49646.71],[48997.176],[51737.61],49802.6
51779.164,51782.62195,51984.586,30/10/2010 14:00,[52138.223],[49319.934],[49336.36],[51566.074],49802.6
51755.42,51767.36944,51990.746,30/10/2010 15:00,[51608.625],[49235.082],[49845.777],[51500.32],49802.6
51637.6,51774.21351,51947.977,30/10/2010 16:00,[50460.73],[49051.23],[52162.637],[51398.383],49802.6
51570.69,51850.86714,51916.188,30/10/2010 17:00,[49690.7],[48895.93],[54810.61],[51326.266],49802.6
51555.94,52694.05706,51930.223,30/10/2010 18:00,[49301.27],[48761.65],[56167.688],[51312.965],49802.6
52155.992,52708.52739,52535.48,30/10/2010 19:00,[49122.27],[48804.41],[56540.49],[51914.918],49802.6
51997.645,52276.373,52367.75,30/10/2010 20:00,[50051.137],[49100.78],[56734.89],[51843.957],49802.6
51489.312,50977.36775,51832.8,30/10/2010 21:00,[50872.1],[50599.164],[56760.96],[51424.414],49802.6
50413.855,50420.06458,50546.61,30/10/2010 22:00,[52112.176],[53122.777],[56691.574],[50274.64],49802.6
49869.297,49826.39004,49872.832,30/10/2010 23:00,[53593.797],[55484.656],[56472.273],[49699.6],49802.6
49352.742,49522.12206,49161.27,31/10/2010 0:00,[54961.145],[56143.86],[56267.938],[49054.27],49802.6
48492.62,49282.38393,49888.97,31/10/2010 1:00,[55842.6],[56348.062],[55847.414],[48493.965],49820.605
48399.25,49080.9726,49585.65,31/10/2010 2:00,[56605.543],[56241.508],[54929.977],[48344.375],49820.605
48358.734,48973.22732,49354.195,31/10/2010 3:00,[57186.09],[55950.723],[55098.04],[48273.684],49820.605
48434.895,49039.32153,49284.582,31/10/2010 4:00,[57531.656],[55695.883],[52846.043],[48344.195],49820.605
48736.055,49280.62402,49515.24,31/10/2010 5:00,[57584.67],[55481.17],[52588.02],[48701.81],49820.605
49412.2,50133.2001,50069.188,31/10/2010 6:00,[57576.105],[55353.8],[51419.348],[49387.703],49820.605
50753.258,52135.58062,51475.19,31/10/2010 7:00,[57494.508],[55577.703],[50584.086],[50989.74],49802.6
53559.566,53944.95825,54025.242,31/10/2010 8:00,[57263.62],[53315.39],[50038.402],[53557.875],49802.6
55413.332,55282.48587,55432.51,31/10/2010 9:00,[56811.67],[53165.535],[49613.625],[55082.113],49802.6
56305.76,55685.89515,56173.535,31/10/2010 10:00,[56058.68],[52432.6],[49277.535],[55899.902],49802.6
56342.25,55847.61084,55940.21,31/10/2010 11:00,[55082.234],[51214.42],[49035.496],[55905.562],49802.6
56213.547,55644.04852,55870.438,31/10/2010 12:00,[54116.79],[50462.652],[48928.977],[55754.844],49802.6
55837.26,55622.14749,55590.598,31/10/2010 13:00,[53662.965],[49939.01],[49060.945],[55345.273],49802.6
55586.46,55695.28131,55527.75,31/10/2010 14:00,[53196.21],[49618.49],[49619.918],[55133.953],49802.6
55377.633,55688.82832,55567.805,31/10/2010 15:00,[52352.46],[49385.863],[50497.492],[54990.227],49802.6
55106.76,54525.72682,55506.57,31/10/2010 16:00,[50977.754],[49178.39],[52153.812],[54796.727],49802.6
53972.586,53219.48641,54247.086,31/10/2010 17:00,[50268.668],[49016.746],[54403.37],[53727.562],49802.6
52653.35,53501.85335,52994.76,31/10/2010 18:00,[49709.777],[48918.695],[56143.61],[52582.094],49802.6
52604.438,53329.18714,53001.59,31/10/2010 19:00,[49425.074],[49091.594],[56577.93],[52660.305],49802.6
52159.883,52823.11675,52586.594,31/10/2010 20:00,[49531.277],[49942.22],[56778.805],[52404.38],49802.6
51517.67,51543.66599,51989.758,31/10/2010 21:00,[49647.53],[52144.957],[56802.086],[51886.57],49802.6
50401.363,50783.77823,50879.703,31/10/2010 22:00,[50001.176],[54316.96],[56633.38],[50767.496],49802.6
49741.984,50109.14807,50088.67,31/10/2010 23:00,[50759.195],[56092.316],[56175.12],[50017.363],49802.6
49236.5,49682.2734,49361.645,11/1/2010 0:00,[51821.477],[56465.582],[55267.82],[49293.92],49802.6
48695.027,49475.19127,49999.094,11/1/2010 1:00,[53486.062],[56342.28],[54179.58],[49048.7],49736.945
48653.82,49448.20606,49700.645,11/1/2010 2:00,[55228.35],[55982.4],[53298.81],[48919.74],49736.656
48850.625,49266.74033,49676.34,11/1/2010 3:00,[56128.168],[55384.668],[53342.17],[49041.145],49734.758
48838.64,49259.11407,49488.91,11/1/2010 4:00,[56625.836],[54941.684],[53066.008],[48932.555],49733.03
49264.87,49513.71363,49659.145,11/1/2010 5:00,[56818.367],[54736.117],[52519.25],[49161.027],49731.453
49821.383,50054.19993,50304.14,11/1/2010 6:00,[56879.383],[54546.695],[51357.504],[49802.99],49730
50708.9,52216.92733,51352.547,11/1/2010 7:00,[56771.688],[54177.82],[50611.207],[50859.164],49728.64
53564.004,53981.13407,54118.438,11/1/2010 8:00,[56500.027],[53734.28],[50043.688],[53592.28],49727.383
55259.62,55163.59452,55489.95,11/1/2010 9:00,[56106.277],[53806.28],[49663.06],[55072.82],49789.11
55980.586,55461.99615,56002.99,11/1/2010 10:00,[55484.773],[53144.258],[49352.996],[55732.07],49789.11
55970.574,55493.28335,55737.516,11/1/2010 11:00,[54450.29],[51850.414],[49158.773],[55691.266],49789.11
55798.633,55247.48332,55531.62,11/1/2010 12:00,[53382.22],[51073.195],[49107.77],[55484.812],49789.11
55418.61,55266.84227,55191.79,11/1/2010 13:00,[53122.836],[50430.67],[49324.23],[55077.2],49789.11
55192.36,55247.48332,55149.316,11/1/2010 14:00,[52980.703],[50030.29],[50022.71],[54901.723],49789.11
54921.17,55114.12165,55068.754,11/1/2010 15:00,[52398.242],[49749.31],[51021.33],[54696.914],49789.11
54556.684,54074.99566,54863.53,11/1/2010 16:00,[51098.605],[49533.625],[52571.035],[54427.465],49789.11
53548.86,52891.55749,53847.902,11/1/2010 17:00,[50231.86],[49376.152],[54658.285],[53459.26],49789.11
52405.11,53293.59795,52802.4,11/1/2010 18:00,[49675.434],[49297.63],[56288.023],[52389.312],49789.11
52520.836,53265.04838,52916.39,11/1/2010 19:00,[49363.535],[49343.258],[56685.117],[52572.242],40873.047
52176.523,52596.08903,52668.055,11/1/2010 20:00,[49703.945],[50091.23],[56837.21],[52428.08],40873.11
51445.207,51185.62315,52044.74,11/1/2010 21:00,[50026.9],[52833.48],[56904.43],[51781.37],40873.207
50334.63,50459.36912,50853.45,11/1/2010 22:00,[50464.113],[55047.305],[56804.523],[50520.07],40872.89
49770.773,49872.92974,50070.082,11/1/2010 23:00,[51268.258],[55640.477],[56391.926],[49779.285],40873.42
49341.027,49591.73607,49391.574,11/2/2010 0:00,[52285.562],[55245.664],[55428.203],[49131.168],40873.05
48779.68,49394.82229,49593.68,11/2/2010 1:00,[53663.78],[54624.79],[54335.16],[49010.195],49820.605
48742.453,49220.39617,49365.656,11/2/2010 2:00,[55365.113],[54044.03],[53245.21],[48931.41],49820.605
48732.02,49023.67793,49190.88,11/2/2010 3:00,[56180.01],[53899.22],[53186.062],[48879.484],49820.605
48686.08,49073.5419,49054.32,11/2/2010 4:00,[56640.61],[53992.38],[53047.96],[48827.332],49820.605
48953.887,49390.32475,49309.83,11/2/2010 5:00,[56839.92],[54268.074],[52443.797],[49153.74],49820.605
49562.83,49957.40517,49994.594,11/2/2010 6:00,[56927.316],[54272.977],[51378.195],[49918.727],49820.605
50498.266,52266.7913,50978.945,11/2/2010 7:00,[56909.297],[53667.29],[50762.883],[51073.76],49820.605
53831.89,53954.53996,53837.445,11/2/2010 8:00,[56782.86],[53680.598],[50209.14],[53975.477],49820.605
55463.89,55008.13627,55136.242,11/2/2010 9:00,[56440.45],[53626.47],[49808.95],[55365.74],49789.11
56060.32,55391.01333,55521.465,11/2/2010 10:00,[55820.863],[53396.883],[49567.16],[55867.137],49789.11
56097.508,55581.08304,55430.05,11/2/2010 11:00,[55000.965],[52233.68],[49323.895],[55864.65],49789.11
55969.67,55470.40459,55458.72,11/2/2010 12:00,[54037.24],[51292.805],[49243.56],[55725.055],49789.11
55648.09,55145.79993,55287.016,11/2/2010 13:00,[53627.555],[50609.336],[49347.7],[55391.402],49789.11
55141.973,55288.93885,54915.49,11/2/2010 14:00,[53345.145],[50105.414],[49702.465],[54900.285],49789.11
54992.07,56417.81998,55048.516,11/2/2010 15:00,[52557.38],[49866.785],[50607.86],[54810.54],49789.11
55515.773,53963.14394,56192.074,11/2/2010 16:00,[51142.61],[49615.086],[53136.77],[55492.48],49789.11
53421.445,52687.21299,53577.707,11/2/2010 17:00,[50295.94],[49373.598],[55519.4],[53512.547],49789.11
52150.05,52896.8372,52462.387,11/2/2010 18:00,[49722.832],[49239.805],[56507.906],[52370.062],50369.67
52136.414,52954.32742,52530.242,11/2/2010 19:00,[49427.324],[49435.543],[56772.793],[52369.855],50369.67
51927.695,52357.91526,52401.83,11/2/2010 20:00,[49654.824],[50591.457],[56880.383],[52266.184],50369.67
51200.734,51046.78622,51762.03,11/2/2010 21:00,[49869.414],[53355.703],[56766.5],[51676.523],50369.67
50093.777,50493.00285,50534.094,11/2/2010 22:00,[50226.492],[55254.656],[56499.062],[50498.215],40873.066
49601.234,49822.47914,49922.008,11/2/2010 23:00,[51090.414],[55967.848],[56381.688],[49897.66],40873.055
49089.82,49563.77314,49196.875,11/3/2010 0:00,[52234.863],[55870.85],[56135.785],[49155.4],40873.027
48710.914,49339.28751,49735.484,11/3/2010 1:00,[53768.28],[55375.727],[55405.016],[48989.652],49820.605
48840.95,49148.24008,49468.01,11/3/2010 2:00,[55546.875],[54575.14],[54211.508],[48865.08],49820.605
48811.29,48958.56145,49245.28,11/3/2010 3:00,[56210.4],[54375.062],[53888.87],[48764.62],49820.605
48780.64,49024.26456,49082.293,11/3/2010 4:00,[56522.53],[54726.938],[53778.758],[48692.99],49820.605
49083.91,49423.17631,49303.29,11/3/2010 5:00,[56708.836],[54728.773],[53282.703],[49011.305],49820.605
49813.06,49855.72179,50033.484,11/3/2010 6:00,[56864.793],[54245.805],[51922.95],[49876.35],49820.605
50558.195,52093.14736,50810.523,11/3/2010 7:00,[56851.074],[53694.168],[51003.15],[50829.99],49820.605
53611.87,53598.64811,53716.168,11/3/2010 8:00,[56712.957],[53998.875],[50347.777],[53756.79],49820.605
55098.758,55042.74773,54939.16,11/3/2010 9:00,[56806.12],[53710.12],[49936.09],[55039.953],49789.11
56043.418,55493.86998,55771.586,11/3/2010 10:00,[56707.],[53377.676],[49663.535],[55922.14],49789.11
56130.188,55530.82798,55618.76,11/3/2010 11:00,[55658.953],[52081.54],[49547.188],[55984.137],49789.11
55922.516,55648.15497,55395.223,11/3/2010 12:00,[54564.426],[51203.305],[49464.957],[55741.3],49789.11
55785.164,57157.17552,55419.79,11/3/2010 13:00,[53919.465],[50556.402],[49602.133],[55604.082],49789.11
56432.566,57418.4236,56717.195,11/3/2010 14:00,[53497.97],[50160.773],[50024.543],[56623.383],49789.11
56340.125,57194.13352,56864.53,11/3/2010 15:00,[52567.773],[49893.94],[50849.656],[56641.152],49789.11
55977.41,55699.38775,56635.434,11/3/2010 16:00,[51167.547],[49673.75],[53609.918],[56276.77],49789.11
54820.594,54199.16672,55169.566,11/3/2010 17:00,[50438.305],[49480.94],[55852.3],[54902.188],49789.11
53484.094,54479.38267,53768.594,11/3/2010 18:00,[49857.316],[49376.59],[56703.71],[53559.28],50369.67
53428.047,54487.40001,53781.113,11/3/2010 19:00,[49659.566],[49364.227],[57022.06],[53629.977],50369.67
53157.65,54165.14189,53551.9,11/3/2010 20:00,[49699.43],[49724.51],[57203.22],[53484.99],50369.67
