Date time ,Temperature,Humidity,Holidays    0 for close   1 for open,year,month,day,hour,minute,second,weekday,Load
20/03/2010 4:00,24,0.953333333,1,2010,3,20,4,0,0,5,27290
20/03/2010 5:00,24,0.946666667,1,2010,3,20,5,0,0,5,28107
20/03/2010 6:00,24,0.94,1,2010,3,20,6,0,0,5,29305
20/03/2010 7:00,24,0.873333333,1,2010,3,20,7,0,0,5,31874
20/03/2010 8:00,24,0.806666667,1,2010,3,20,8,0,0,5,39611
20/03/2010 9:00,24,0.74,1,2010,3,20,9,0,0,5,50845
20/03/2010 10:00,24,0.786666667,1,2010,3,20,10,0,0,5,52008
20/03/2010 11:00,24,0.833333333,1,2010,3,20,11,0,0,5,51978
20/03/2010 12:00,24,0.88,1,2010,3,20,12,0,0,5,49286
20/03/2010 13:00,24,0.9,1,2010,3,20,13,0,0,5,46711
20/03/2010 14:00,24,0.92,1,2010,3,20,14,0,0,5,46348
20/03/2010 15:00,24,0.94,1,2010,3,20,15,0,0,5,45431
20/03/2010 16:00,25,0.95,1,2010,3,20,16,0,0,5,44660
20/03/2010 17:00,25,0.96,1,2010,3,20,17,0,0,5,44418
20/03/2010 18:00,26,0.97,1,2010,3,20,18,0,0,5,47114
20/03/2010 19:00,26,0.966666667,1,2010,3,20,19,0,0,5,48973
20/03/2010 20:00,25,0.963333333,1,2010,3,20,20,0,0,5,45610
20/03/2010 21:00,25,0.96,1,2010,3,20,21,0,0,5,36572
20/03/2010 22:00,25,0.97,1,2010,3,20,22,0,0,5,33556
20/03/2010 23:00,25,0.98,1,2010,3,20,23,0,0,5,31048
21/03/2010 0:00,24,0.99,0,2010,3,21,0,0,0,6,29508
21/03/2010 1:00,24,0.986666667,0,2010,3,21,1,0,0,6,27619
21/03/2010 2:00,24,0.983333333,0,2010,3,21,2,0,0,6,26367
21/03/2010 3:00,24,0.98,0,2010,3,21,3,0,0,6,25415
21/03/2010 4:00,24,0.983333333,0,2010,3,21,4,0,0,6,25140
21/03/2010 5:00,24,0.986666667,0,2010,3,21,5,0,0,6,25687
21/03/2010 6:00,24,0.99,0,2010,3,21,6,0,0,6,26243
21/03/2010 7:00,23,0.976666667,0,2010,3,21,7,0,0,6,26970
21/03/2010 8:00,23,0.963333333,0,2010,3,21,8,0,0,6,30891
21/03/2010 9:00,23,0.95,0,2010,3,21,9,0,0,6,41599
21/03/2010 10:00,25,0.88,0,2010,3,21,10,0,0,6,44023
21/03/2010 11:00,27,0.81,0,2010,3,21,11,0,0,6,44670
21/03/2010 12:00,30,0.74,0,2010,3,21,12,0,0,6,44159
21/03/2010 13:00,31,0.79,0,2010,3,21,13,0,0,6,41841
21/03/2010 14:00,32,0.84,0,2010,3,21,14,0,0,6,41501
21/03/2010 15:00,32,0.89,0,2010,3,21,15,0,0,6,41190
21/03/2010 16:00,32,0.906666667,0,2010,3,21,16,0,0,6,40961
21/03/2010 17:00,30,0.923333333,0,2010,3,21,17,0,0,6,39880
21/03/2010 18:00,26,0.94,0,2010,3,21,18,0,0,6,43179
21/03/2010 19:00,26,0.94,0,2010,3,21,19,0,0,6,44250
21/03/2010 20:00,27,0.94,0,2010,3,21,20,0,0,6,41604
21/03/2010 21:00,26,0.94,0,2010,3,21,21,0,0,6,33391
21/03/2010 22:00,26,0.94,0,2010,3,21,22,0,0,6,30512
21/03/2010 23:00,26,0.94,0,2010,3,21,23,0,0,6,27427
22/03/2010 0:00,26,0.94,1,2010,3,22,0,0,0,0,25385
22/03/2010 1:00,25,0.943333333,1,2010,3,22,1,0,0,0,24324
22/03/2010 2:00,25,0.946666667,1,2010,3,22,2,0,0,0,23451
22/03/2010 3:00,24,0.95,1,2010,3,22,3,0,0,0,23027
22/03/2010 4:00,24,0.953333333,1,2010,3,22,4,0,0,0,23505
22/03/2010 5:00,24,0.956666667,1,2010,3,22,5,0,0,0,25473
22/03/2010 6:00,24,0.96,1,2010,3,22,6,0,0,0,30068
22/03/2010 7:00,24,0.896666667,1,2010,3,22,7,0,0,0,39846
22/03/2010 8:00,24,0.833333333,1,2010,3,22,8,0,0,0,49791
22/03/2010 9:00,24,0.77,1,2010,3,22,9,0,0,0,61213
22/03/2010 10:00,25,0.76,1,2010,3,22,10,0,0,0,62870
22/03/2010 11:00,27,0.75,1,2010,3,22,11,0,0,0,69165
22/03/2010 12:00,29,0.74,1,2010,3,22,12,0,0,0,67656
22/03/2010 13:00,31,0.783333333,1,2010,3,22,13,0,0,0,68486
22/03/2010 14:00,32,0.826666667,1,2010,3,22,14,0,0,0,67813
22/03/2010 15:00,33,0.87,1,2010,3,22,15,0,0,0,65713
22/03/2010 16:00,31,0.9,1,2010,3,22,16,0,0,0,59728
22/03/2010 17:00,30,0.93,1,2010,3,22,17,0,0,0,51865
22/03/2010 18:00,27,0.96,1,2010,3,22,18,0,0,0,51866
22/03/2010 19:00,27,0.963333333,1,2010,3,22,19,0,0,0,51989
22/03/2010 20:00,27,0.966666667,1,2010,3,22,20,0,0,0,48416
22/03/2010 21:00,26,0.97,1,2010,3,22,21,0,0,0,38642
22/03/2010 22:00,26,0.97,1,2010,3,22,22,0,0,0,34662
22/03/2010 23:00,26,0.97,1,2010,3,22,23,0,0,0,31752
23/03/2010 0:00,26,0.97,1,2010,3,23,0,0,0,1,30102
23/03/2010 1:00,26,0.973333333,1,2010,3,23,1,0,0,1,28982
23/03/2010 2:00,25,0.976666667,1,2010,3,23,2,0,0,1,27692
23/03/2010 3:00,25,0.98,1,2010,3,23,3,0,0,1,27069
23/03/2010 4:00,25,0.976666667,1,2010,3,23,4,0,0,1,27778
23/03/2010 5:00,25,0.973333333,1,2010,3,23,5,0,0,1,29477
23/03/2010 6:00,25,0.97,1,2010,3,23,6,0,0,1,34429
23/03/2010 7:00,25,0.97,1,2010,3,23,7,0,0,1,45651
23/03/2010 8:00,25,0.97,1,2010,3,23,8,0,0,1,56269
23/03/2010 9:00,25,0.97,1,2010,3,23,9,0,0,1,64278
23/03/2010 10:00,28,0.933333333,1,2010,3,23,10,0,0,1,65298
23/03/2010 11:00,25,0.896666667,1,2010,3,23,11,0,0,1,64987
23/03/2010 12:00,24,0.86,1,2010,3,23,12,0,0,1,64634
23/03/2010 13:00,25,0.87,1,2010,3,23,13,0,0,1,65387
23/03/2010 14:00,26,0.88,1,2010,3,23,14,0,0,1,66010
23/03/2010 15:00,28,0.89,1,2010,3,23,15,0,0,1,56563
23/03/2010 16:00,29,0.913333333,1,2010,3,23,16,0,0,1,51196
23/03/2010 17:00,29,0.936666667,1,2010,3,23,17,0,0,1,43347
23/03/2010 18:00,29,0.96,1,2010,3,23,18,0,0,1,43042
23/03/2010 19:00,29,0.963333333,1,2010,3,23,19,0,0,1,44317
23/03/2010 20:00,28,0.966666667,1,2010,3,23,20,0,0,1,41934
23/03/2010 21:00,27,0.97,1,2010,3,23,21,0,0,1,35145
23/03/2010 22:00,27,0.97,1,2010,3,23,22,0,0,1,32161
23/03/2010 23:00,26,0.97,1,2010,3,23,23,0,0,1,29516
24/03/2010 0:00,25,0.97,1,2010,3,24,0,0,0,2,27424
24/03/2010 1:00,25,0.966666667,1,2010,3,24,1,0,0,2,26599
24/03/2010 2:00,25,0.963333333,1,2010,3,24,2,0,0,2,25969
24/03/2010 3:00,24,0.96,1,2010,3,24,3,0,0,2,25263
24/03/2010 4:00,24,0.943333333,1,2010,3,24,4,0,0,2,25593
24/03/2010 5:00,24,0.926666667,1,2010,3,24,5,0,0,2,27477
24/03/2010 6:00,24,0.91,1,2010,3,24,6,0,0,2,30509
24/03/2010 7:00,23,0.843333333,1,2010,3,24,7,0,0,2,41810
24/03/2010 8:00,23,0.776666667,1,2010,3,24,8,0,0,2,50498
24/03/2010 9:00,24,0.71,1,2010,3,24,9,0,0,2,58132
24/03/2010 10:00,26,0.736666667,1,2010,3,24,10,0,0,2,59626
24/03/2010 11:00,29,0.763333333,1,2010,3,24,11,0,0,2,65918
24/03/2010 12:00,30,0.79,1,2010,3,24,12,0,0,2,67463
24/03/2010 13:00,31,0.766666667,1,2010,3,24,13,0,0,2,68631
24/03/2010 14:00,32,0.743333333,1,2010,3,24,14,0,0,2,70020
24/03/2010 15:00,33,0.72,1,2010,3,24,15,0,0,2,68365
24/03/2010 16:00,33,0.79,1,2010,3,24,16,0,0,2,61747
24/03/2010 17:00,33,0.86,1,2010,3,24,17,0,0,2,53416
24/03/2010 18:00,32,0.93,1,2010,3,24,18,0,0,2,52544
24/03/2010 19:00,29,0.93,1,2010,3,24,19,0,0,2,53023
24/03/2010 20:00,28,0.93,1,2010,3,24,20,0,0,2,49790
24/03/2010 21:00,28,0.93,1,2010,3,24,21,0,0,2,39757
24/03/2010 22:00,27,0.943333333,1,2010,3,24,22,0,0,2,36156
24/03/2010 23:00,27,0.956666667,1,2010,3,24,23,0,0,2,33490
25/03/2010 0:00,26,0.97,1,2010,3,25,0,0,0,3,31003
25/03/2010 1:00,26,0.97,1,2010,3,25,1,0,0,3,29764
25/03/2010 2:00,26,0.97,1,2010,3,25,2,0,0,3,28627
25/03/2010 3:00,25,0.97,1,2010,3,25,3,0,0,3,28391
25/03/2010 4:00,25,0.963333333,1,2010,3,25,4,0,0,3,28458
25/03/2010 5:00,25,0.956666667,1,2010,3,25,5,0,0,3,30549
25/03/2010 6:00,25,0.95,1,2010,3,25,6,0,0,3,35096
25/03/2010 7:00,25,0.846666667,1,2010,3,25,7,0,0,3,45060
25/03/2010 8:00,24,0.743333333,1,2010,3,25,8,0,0,3,56144
25/03/2010 9:00,25,0.64,1,2010,3,25,9,0,0,3,67113
25/03/2010 10:00,27,0.686666667,1,2010,3,25,10,0,0,3,69912
25/03/2010 11:00,30,0.733333333,1,2010,3,25,11,0,0,3,70407
25/03/2010 12:00,31,0.78,1,2010,3,25,12,0,0,3,68834
25/03/2010 13:00,32,0.796666667,1,2010,3,25,13,0,0,3,69689
25/03/2010 14:00,34,0.813333333,1,2010,3,25,14,0,0,3,68749
25/03/2010 15:00,34,0.83,1,2010,3,25,15,0,0,3,66531
25/03/2010 16:00,32,0.866666667,1,2010,3,25,16,0,0,3,59701
25/03/2010 17:00,27,0.903333333,1,2010,3,25,17,0,0,3,52376
25/03/2010 18:00,26,0.94,1,2010,3,25,18,0,0,3,52379
25/03/2010 19:00,26,0.946666667,1,2010,3,25,19,0,0,3,52167
25/03/2010 20:00,26,0.953333333,1,2010,3,25,20,0,0,3,48833
25/03/2010 21:00,25,0.96,1,2010,3,25,21,0,0,3,39065
25/03/2010 22:00,25,0.963333333,1,2010,3,25,22,0,0,3,35320
25/03/2010 23:00,25,0.966666667,1,2010,3,25,23,0,0,3,32931
26/03/2010 0:00,25,0.97,1,2010,3,26,0,0,0,4,30769
26/03/2010 1:00,25,0.973333333,1,2010,3,26,1,0,0,4,28867
26/03/2010 2:00,25,0.976666667,1,2010,3,26,2,0,0,4,27676
26/03/2010 3:00,24,0.98,1,2010,3,26,3,0,0,4,27035
26/03/2010 4:00,24,0.966666667,1,2010,3,26,4,0,0,4,27403
26/03/2010 5:00,24,0.953333333,1,2010,3,26,5,0,0,4,29636
26/03/2010 6:00,24,0.94,1,2010,3,26,6,0,0,4,33650
26/03/2010 7:00,24,0.856666667,1,2010,3,26,7,0,0,4,44356
26/03/2010 8:00,23,0.773333333,1,2010,3,26,8,0,0,4,54764
26/03/2010 9:00,24,0.69,1,2010,3,26,9,0,0,4,64885
26/03/2010 10:00,26,0.746666667,1,2010,3,26,10,0,0,4,67699
26/03/2010 11:00,28,0.803333333,1,2010,3,26,11,0,0,4,67975
26/03/2010 12:00,30,0.86,1,2010,3,26,12,0,0,4,65685
26/03/2010 13:00,31,0.863333333,1,2010,3,26,13,0,0,4,66155
26/03/2010 14:00,32,0.866666667,1,2010,3,26,14,0,0,4,66915
26/03/2010 15:00,33,0.87,1,2010,3,26,15,0,0,4,65456
26/03/2010 16:00,33,0.9,1,2010,3,26,16,0,0,4,58856
26/03/2010 17:00,26,0.93,1,2010,3,26,17,0,0,4,51919
26/03/2010 18:00,26,0.96,1,2010,3,26,18,0,0,4,51321
26/03/2010 19:00,26,0.96,1,2010,3,26,19,0,0,4,51477
26/03/2010 20:00,26,0.96,1,2010,3,26,20,0,0,4,48885
26/03/2010 21:00,25,0.96,1,2010,3,26,21,0,0,4,39092
26/03/2010 22:00,25,0.963333333,1,2010,3,26,22,0,0,4,34384
26/03/2010 23:00,25,0.966666667,1,2010,3,26,23,0,0,4,29649
27/03/2010 0:00,25,0.97,1,2010,3,27,0,0,0,5,27570
27/03/2010 1:00,24,0.966666667,1,2010,3,27,1,0,0,5,26003
27/03/2010 2:00,24,0.963333333,1,2010,3,27,2,0,0,5,25042
27/03/2010 3:00,24,0.96,1,2010,3,27,3,0,0,5,26067
27/03/2010 4:00,24,0.96,1,2010,3,27,4,0,0,5,27628
27/03/2010 5:00,24,0.96,1,2010,3,27,5,0,0,5,28810
27/03/2010 6:00,23,0.96,1,2010,3,27,6,0,0,5,30423
27/03/2010 7:00,23,0.856666667,1,2010,3,27,7,0,0,5,33730
27/03/2010 8:00,23,0.753333333,1,2010,3,27,8,0,0,5,42067
27/03/2010 9:00,24,0.65,1,2010,3,27,9,0,0,5,53136
27/03/2010 10:00,26,0.59,1,2010,3,27,10,0,0,5,55326
27/03/2010 11:00,28,0.53,1,2010,3,27,11,0,0,5,55816
27/03/2010 12:00,30,0.47,1,2010,3,27,12,0,0,5,51112
27/03/2010 13:00,31,0.49,1,2010,3,27,13,0,0,5,48752
27/03/2010 14:00,32,0.51,1,2010,3,27,14,0,0,5,48354
27/03/2010 15:00,33,0.53,1,2010,3,27,15,0,0,5,48654
27/03/2010 16:00,33,0.643333333,1,2010,3,27,16,0,0,5,47807
27/03/2010 17:00,33,0.756666667,1,2010,3,27,17,0,0,5,49014
27/03/2010 18:00,31,0.87,1,2010,3,27,18,0,0,5,50549
27/03/2010 19:00,30,0.883333333,1,2010,3,27,19,0,0,5,52416
27/03/2010 20:00,28,0.896666667,1,2010,3,27,20,0,0,5,48792
27/03/2010 21:00,27,0.91,1,2010,3,27,21,0,0,5,39798
27/03/2010 22:00,26,0.923333333,1,2010,3,27,22,0,0,5,36440
27/03/2010 23:00,25,0.936666667,1,2010,3,27,23,0,0,5,33528
28/03/2010 0:00,25,0.95,0,2010,3,28,0,0,0,6,31610
28/03/2010 1:00,25,0.946666667,0,2010,3,28,1,0,0,6,30116
28/03/2010 2:00,24,0.943333333,0,2010,3,28,2,0,0,6,28653
28/03/2010 3:00,24,0.94,0,2010,3,28,3,0,0,6,27697
28/03/2010 4:00,24,0.93,0,2010,3,28,4,0,0,6,27082
28/03/2010 5:00,24,0.92,0,2010,3,28,5,0,0,6,27873
28/03/2010 6:00,23,0.91,0,2010,3,28,6,0,0,6,27859
28/03/2010 7:00,23,0.806666667,0,2010,3,28,7,0,0,6,28750
28/03/2010 8:00,23,0.703333333,0,2010,3,28,8,0,0,6,33060
28/03/2010 9:00,24,0.6,0,2010,3,28,9,0,0,6,44263
28/03/2010 10:00,26,0.603333333,0,2010,3,28,10,0,0,6,46450
28/03/2010 11:00,29,0.606666667,0,2010,3,28,11,0,0,6,46696
28/03/2010 12:00,31,0.61,0,2010,3,28,12,0,0,6,45518
28/03/2010 13:00,32,0.646666667,0,2010,3,28,13,0,0,6,48648
28/03/2010 14:00,33,0.683333333,0,2010,3,28,14,0,0,6,46577
28/03/2010 15:00,33,0.72,0,2010,3,28,15,0,0,6,46233
28/03/2010 16:00,33,0.786666667,0,2010,3,28,16,0,0,6,45396
28/03/2010 17:00,32,0.853333333,0,2010,3,28,17,0,0,6,45529
28/03/2010 18:00,31,0.92,0,2010,3,28,18,0,0,6,49054
28/03/2010 19:00,30,0.93,0,2010,3,28,19,0,0,6,49832
28/03/2010 20:00,29,0.94,0,2010,3,28,20,0,0,6,47283
28/03/2010 21:00,28,0.95,0,2010,3,28,21,0,0,6,38688
28/03/2010 22:00,27,0.956666667,0,2010,3,28,22,0,0,6,35057
28/03/2010 23:00,26,0.963333333,0,2010,3,28,23,0,0,6,32304
29/03/2010 0:00,26,0.97,1,2010,3,29,0,0,0,0,30406
29/03/2010 1:00,26,0.966666667,1,2010,3,29,1,0,0,0,29081
29/03/2010 2:00,25,0.963333333,1,2010,3,29,2,0,0,0,27764
29/03/2010 3:00,25,0.96,1,2010,3,29,3,0,0,0,27040
29/03/2010 4:00,24,0.953333333,1,2010,3,29,4,0,0,0,27054
29/03/2010 5:00,24,0.946666667,1,2010,3,29,5,0,0,0,28458
29/03/2010 6:00,24,0.94,1,2010,3,29,6,0,0,0,33690
29/03/2010 7:00,24,0.876666667,1,2010,3,29,7,0,0,0,44296
29/03/2010 8:00,24,0.813333333,1,2010,3,29,8,0,0,0,55433
29/03/2010 9:00,24,0.75,1,2010,3,29,9,0,0,0,66179
29/03/2010 10:00,27,0.77,1,2010,3,29,10,0,0,0,68753
29/03/2010 11:00,29,0.79,1,2010,3,29,11,0,0,0,69215
29/03/2010 12:00,30,0.81,1,2010,3,29,12,0,0,0,68396
29/03/2010 13:00,32,0.83,1,2010,3,29,13,0,0,0,69186
29/03/2010 14:00,33,0.85,1,2010,3,29,14,0,0,0,69368
29/03/2010 15:00,34,0.87,1,2010,3,29,15,0,0,0,66748
29/03/2010 16:00,32,0.89,1,2010,3,29,16,0,0,0,60469
29/03/2010 17:00,32,0.91,1,2010,3,29,17,0,0,0,52980
29/03/2010 18:00,30,0.93,1,2010,3,29,18,0,0,0,52529
29/03/2010 19:00,27,0.933333333,1,2010,3,29,19,0,0,0,52682
29/03/2010 20:00,24,0.936666667,1,2010,3,29,20,0,0,0,49196
29/03/2010 21:00,24,0.94,1,2010,3,29,21,0,0,0,39327
29/03/2010 22:00,24,0.943333333,1,2010,3,29,22,0,0,0,35513
29/03/2010 23:00,25,0.946666667,1,2010,3,29,23,0,0,0,32886
30/03/2010 0:00,25,0.95,1,2010,3,30,0,0,0,1,30908
30/03/2010 1:00,25,0.946666667,1,2010,3,30,1,0,0,1,29534
30/03/2010 2:00,24,0.943333333,1,2010,3,30,2,0,0,1,28295
30/03/2010 3:00,24,0.94,1,2010,3,30,3,0,0,1,27508
30/03/2010 4:00,24,0.933333333,1,2010,3,30,4,0,0,1,27525
30/03/2010 5:00,24,0.926666667,1,2010,3,30,5,0,0,1,29654
30/03/2010 6:00,24,0.92,1,2010,3,30,6,0,0,1,33626
30/03/2010 7:00,24,0.846666667,1,2010,3,30,7,0,0,1,44569
30/03/2010 8:00,24,0.773333333,1,2010,3,30,8,0,0,1,56081
30/03/2010 9:00,24,0.7,1,2010,3,30,9,0,0,1,66153
30/03/2010 10:00,26,0.736666667,1,2010,3,30,10,0,0,1,68506
30/03/2010 11:00,29,0.773333333,1,2010,3,30,11,0,0,1,68741
30/03/2010 12:00,29,0.81,1,2010,3,30,12,0,0,1,67451
30/03/2010 13:00,30,0.82,1,2010,3,30,13,0,0,1,68044
30/03/2010 14:00,31,0.83,1,2010,3,30,14,0,0,1,67927
30/03/2010 15:00,31,0.84,1,2010,3,30,15,0,0,1,66565
30/03/2010 16:00,31,0.873333333,1,2010,3,30,16,0,0,1,59926
30/03/2010 17:00,29,0.906666667,1,2010,3,30,17,0,0,1,51153
30/03/2010 18:00,28,0.94,1,2010,3,30,18,0,0,1,51042
30/03/2010 19:00,27,0.946666667,1,2010,3,30,19,0,0,1,51680
30/03/2010 20:00,28,0.953333333,1,2010,3,30,20,0,0,1,49785
30/03/2010 21:00,27,0.96,1,2010,3,30,21,0,0,1,39090
30/03/2010 22:00,27,0.963333333,1,2010,3,30,22,0,0,1,35427
30/03/2010 23:00,27,0.966666667,1,2010,3,30,23,0,0,1,32026
31/03/2010 0:00,26,0.97,1,2010,3,31,0,0,0,2,30189
31/03/2010 1:00,25,0.97,1,2010,3,31,1,0,0,2,29207
31/03/2010 2:00,25,0.97,1,2010,3,31,2,0,0,2,28199
31/03/2010 3:00,25,0.97,1,2010,3,31,3,0,0,2,27603
31/03/2010 4:00,24,0.97,1,2010,3,31,4,0,0,2,27301
31/03/2010 5:00,24,0.97,1,2010,3,31,5,0,0,2,29559
31/03/2010 6:00,24,0.97,1,2010,3,31,6,0,0,2,33381
31/03/2010 7:00,25,0.89,1,2010,3,31,7,0,0,2,43662
31/03/2010 8:00,25,0.81,1,2010,3,31,8,0,0,2,54034
31/03/2010 9:00,25,0.73,1,2010,3,31,9,0,0,2,65046
31/03/2010 10:00,26,0.763333333,1,2010,3,31,10,0,0,2,66531
31/03/2010 11:00,27,0.796666667,1,2010,3,31,11,0,0,2,66693
31/03/2010 12:00,29,0.83,1,2010,3,31,12,0,0,2,65202
31/03/2010 13:00,30,0.856666667,1,2010,3,31,13,0,0,2,65719
31/03/2010 14:00,31,0.883333333,1,2010,3,31,14,0,0,2,66143
31/03/2010 15:00,31,0.91,1,2010,3,31,15,0,0,2,65362
31/03/2010 16:00,31,0.926666667,1,2010,3,31,16,0,0,2,60494
31/03/2010 17:00,29,0.943333333,1,2010,3,31,17,0,0,2,51913
31/03/2010 18:00,30,0.96,1,2010,3,31,18,0,0,2,51055
31/03/2010 19:00,29,0.963333333,1,2010,3,31,19,0,0,2,51903
31/03/2010 20:00,28,0.966666667,1,2010,3,31,20,0,0,2,48687
31/03/2010 21:00,27,0.97,1,2010,3,31,21,0,0,2,39019
31/03/2010 22:00,27,0.973333333,1,2010,3,31,22,0,0,2,35270
31/03/2010 23:00,26,0.976666667,1,2010,3,31,23,0,0,2,32552
4/1/2010 0:00,26,0.98,1,2010,1,4,0,0,0,0,30509
4/1/2010 1:00,26,0.976666667,1,2010,1,4,1,0,0,0,29278
4/1/2010 2:00,25,0.973333333,1,2010,1,4,2,0,0,0,28070
4/1/2010 3:00,25,0.97,1,2010,1,4,3,0,0,0,27504
4/1/2010 4:00,25,0.96,1,2010,1,4,4,0,0,0,27532
4/1/2010 5:00,25,0.95,1,2010,1,4,5,0,0,0,29612
4/1/2010 6:00,25,0.94,1,2010,1,4,6,0,0,0,33459
4/1/2010 7:00,25,0.843333333,1,2010,1,4,7,0,0,0,44468
4/1/2010 8:00,24,0.746666667,1,2010,1,4,8,0,0,0,55170
4/1/2010 9:00,25,0.65,1,2010,1,4,9,0,0,0,65425
4/1/2010 10:00,27,0.636666667,1,2010,1,4,10,0,0,0,67764
4/1/2010 11:00,29,0.623333333,1,2010,1,4,11,0,0,0,68262
4/1/2010 12:00,31,0.61,1,2010,1,4,12,0,0,0,66445
4/1/2010 13:00,32,0.676666667,1,2010,1,4,13,0,0,0,66156
4/1/2010 14:00,32,0.743333333,1,2010,1,4,14,0,0,0,66325
4/1/2010 15:00,28,0.81,1,2010,1,4,15,0,0,0,65849
4/1/2010 16:00,26,0.853333333,1,2010,1,4,16,0,0,0,60232
4/1/2010 17:00,27,0.896666667,1,2010,1,4,17,0,0,0,52196
4/1/2010 18:00,29,0.94,1,2010,1,4,18,0,0,0,52880
4/1/2010 19:00,29,0.946666667,1,2010,1,4,19,0,0,0,53585
4/1/2010 20:00,28,0.953333333,1,2010,1,4,20,0,0,0,50130
4/1/2010 21:00,26,0.96,1,2010,1,4,21,0,0,0,39528
4/1/2010 22:00,26,0.963333333,1,2010,1,4,22,0,0,0,36240
4/1/2010 23:00,26,0.966666667,1,2010,1,4,23,0,0,0,32970
4/2/2010 0:00,25,0.97,1,2010,2,4,0,0,0,3,31054
4/2/2010 1:00,25,0.97,1,2010,2,4,1,0,0,3,29769
4/2/2010 2:00,25,0.97,1,2010,2,4,2,0,0,3,28774
4/2/2010 3:00,25,0.97,1,2010,2,4,3,0,0,3,27951
4/2/2010 4:00,24,0.963333333,1,2010,2,4,4,0,0,3,27874
4/2/2010 5:00,24,0.956666667,1,2010,2,4,5,0,0,3,29971
4/2/2010 6:00,24,0.95,1,2010,2,4,6,0,0,3,34384
4/2/2010 7:00,24,0.833333333,1,2010,2,4,7,0,0,3,44826
4/2/2010 8:00,24,0.716666667,1,2010,2,4,8,0,0,3,55479
4/2/2010 9:00,24,0.6,1,2010,2,4,9,0,0,3,66104
4/2/2010 10:00,26,0.616666667,1,2010,2,4,10,0,0,3,69124
4/2/2010 11:00,29,0.633333333,1,2010,2,4,11,0,0,3,68867
4/2/2010 12:00,31,0.65,1,2010,2,4,12,0,0,3,67223
4/2/2010 13:00,31,0.683333333,1,2010,2,4,13,0,0,3,66268
4/2/2010 14:00,32,0.716666667,1,2010,2,4,14,0,0,3,67029
4/2/2010 15:00,32,0.75,1,2010,2,4,15,0,0,3,66399
4/2/2010 16:00,31,0.816666667,1,2010,2,4,16,0,0,3,60059
4/2/2010 17:00,25,0.883333333,1,2010,2,4,17,0,0,3,39858
4/2/2010 18:00,26,0.95,1,2010,2,4,18,0,0,3,39327
4/2/2010 19:00,26,0.953333333,1,2010,2,4,19,0,0,3,40073
4/2/2010 20:00,26,0.956666667,1,2010,2,4,20,0,0,3,37848
4/2/2010 21:00,26,0.96,1,2010,2,4,21,0,0,3,31467
4/2/2010 22:00,26,0.963333333,1,2010,2,4,22,0,0,3,28800
4/2/2010 23:00,25,0.966666667,1,2010,2,4,23,0,0,3,26946
4/3/2010 0:00,25,0.97,1,2010,3,4,0,0,0,3,25235
4/3/2010 1:00,25,0.97,1,2010,3,4,1,0,0,3,24206
4/3/2010 2:00,25,0.97,1,2010,3,4,2,0,0,3,23208
4/3/2010 3:00,25,0.97,1,2010,3,4,3,0,0,3,22452
4/3/2010 4:00,24,0.963333333,1,2010,3,4,4,0,0,3,22262
4/3/2010 5:00,24,0.956666667,1,2010,3,4,5,0,0,3,24091
4/3/2010 6:00,24,0.95,1,2010,3,4,6,0,0,3,25018
4/3/2010 7:00,24,0.903333333,1,2010,3,4,7,0,0,3,27558
4/3/2010 8:00,24,0.856666667,1,2010,3,4,8,0,0,3,33462
4/3/2010 9:00,25,0.81,1,2010,3,4,9,0,0,3,41115
4/3/2010 10:00,27,0.76,1,2010,3,4,10,0,0,3,42584
4/3/2010 11:00,29,0.71,1,2010,3,4,11,0,0,3,43178
4/3/2010 12:00,30,0.66,1,2010,3,4,12,0,0,3,40463
4/3/2010 13:00,31,0.73,1,2010,3,4,13,0,0,3,37696
4/3/2010 14:00,31,0.8,1,2010,3,4,14,0,0,3,37210
4/3/2010 15:00,27,0.87,1,2010,3,4,15,0,0,3,36781
4/3/2010 16:00,25,0.896666667,1,2010,3,4,16,0,0,3,36252
4/3/2010 17:00,25,0.923333333,1,2010,3,4,17,0,0,3,35998
4/3/2010 18:00,25,0.95,1,2010,3,4,18,0,0,3,37505
4/3/2010 19:00,25,0.956666667,1,2010,3,4,19,0,0,3,38535
4/3/2010 20:00,25,0.963333333,1,2010,3,4,20,0,0,3,36501
4/3/2010 21:00,24,0.97,1,2010,3,4,21,0,0,3,29013
4/3/2010 22:00,24,0.97,1,2010,3,4,22,0,0,3,26717
4/3/2010 23:00,24,0.97,1,2010,3,4,23,0,0,3,25060
4/4/2010 0:00,24,0.97,0,2010,4,4,0,0,0,6,23836
4/4/2010 1:00,24,0.96,0,2010,4,4,1,0,0,6,23106
4/4/2010 2:00,24,0.95,0,2010,4,4,2,0,0,6,22124
4/4/2010 3:00,24,0.94,0,2010,4,4,3,0,0,6,21284
4/4/2010 4:00,24,0.863333333,0,2010,4,4,4,0,0,6,21184
4/4/2010 5:00,24,0.786666667,0,2010,4,4,5,0,0,6,22785
4/4/2010 6:00,24,0.71,0,2010,4,4,6,0,0,6,23166
4/4/2010 7:00,24,0.693333333,0,2010,4,4,7,0,0,6,23165
4/4/2010 8:00,24,0.676666667,0,2010,4,4,8,0,0,6,25641
4/4/2010 9:00,23,0.66,0,2010,4,4,9,0,0,6,32044
4/4/2010 10:00,23,0.7,0,2010,4,4,10,0,0,6,33770
