Tmestamp,Predicted ANN load,Target Load,Proposed LSTM Load,LSTM_MODEL_1_Load,LSTM_MODEL_2_Load,LSTM_MODEL_3_Load,CNN_LSTM_MODEL_Load,ANN APEs,Proposed LSTM APEs,LSTM model 1 APEs,LSTM model 2 APEs,LSTM model 3 APEs,CNN-LSTM APEs
14/10/2010 1:00,48938.24,49613.63711,49621.15,54483.016,56946.594,55886.63,48332.758,1.36131344,0.015142792,9.814597707,14.78012361,12.64368681,2.581707741
14/10/2010 2:00,48643.78,49401.8619,49306.2,55640.004,56908.297,54638.83,48159.145,1.534520908,0.193640272,12.62734209,15.19464006,10.60075045,2.515526444
14/10/2010 3:00,48513.13,49236.23531,49067,56628.535,56817.9,53972.52,48055.965,1.468644598,0.34372106,15.01394175,15.39854671,9.619510225,2.397157911
14/10/2010 4:00,48494.023,49278.47303,48911.94,57011.2,56705.625,53618.516,48091.645,1.591871626,0.743799488,15.69189647,15.07179812,8.807178273,2.408410726
14/10/2010 5:00,48755.75,49871.56093,49160.902,57109,56583.883,52891.727,48263.547,2.237369172,1.424978318,14.5121567,13.45921793,6.055888393,3.224310409
14/10/2010 6:00,49726.316,50384.27985,50580.83,57035.777,56148.355,51579.117,49163.39,1.305891147,0.390102132,13.20153264,11.44022534,2.371448304,2.423156297
14/10/2010 7:00,50665.76,52634.61139,51866.06,56824.535,54503.176,50820.223,50873.957,3.740602121,1.460163512,7.96039621,3.550068217,3.447139329,3.345050611
14/10/2010 8:00,53716.887,54464.91234,54961.96,56512.375,53784.07,50202.066,54004.664,1.373407774,0.912601597,3.759232453,1.250056799,7.826775362,0.84503641
14/10/2010 9:00,55248.723,55868.33861,56298.78,56353.086,53580.293,49739.223,57857.094,1.109063963,0.770456757,0.867660292,4.095424469,10.97064234,3.559718151
14/10/2010 10:00,56220.33,56321.61185,56143.344,56220.934,52941.844,49466.77,59565.35,0.179827684,0.316517664,0.178755271,6.000836515,12.17089076,5.759313421
14/10/2010 11:00,56316,56381.64416,56434.43,55816.453,51720.8,49312.656,57812.336,0.116428247,0.093622385,1.002438238,8.266598517,12.53774746,2.537513514
14/10/2010 12:00,56093.438,56099.27722,56391.445,54575.332,50925.242,49295.94,56751.48,0.010408726,0.520804892,2.716514892,9.222998007,12.12731707,1.162586779
14/10/2010 13:00,55578.754,56216.6042,55892.812,53712.734,50256.707,49640.207,55920.445,1.134629544,0.575972534,4.453969135,10.60166704,11.69831813,0.526818018
14/10/2010 14:00,55404.242,56771.75638,55807.65,53339.67,49935.555,50539.777,55746.54,2.408793504,1.698214819,6.04541166,12.04155343,10.97725309,1.805856372
14/10/2010 15:00,55607.887,57326.51747,56364.95,52769.406,49700.605,51799.152,56173.12,2.997967687,1.67735197,7.949395273,13.30259155,9.641899969,2.01197896
14/10/2010 16:00,55812.65,55616.67223,56947.684,51722.496,49548.33,52413.414,56701.906,0.352372341,2.393188439,7.001814517,10.91101281,5.759528756,1.951274189
14/10/2010 17:00,54240.03,53968.81474,55050.754,50841.07,49539.758,54106.324,54843.11,0.502540701,2.004748974,5.795466799,8.206696333,0.254793922,1.620000855
14/10/2010 18:00,53000.234,53637.95265,54120.1,50171.453,49758.355,55668.18,52943.152,1.188931752,0.898892158,6.462773985,7.23293388,3.785057501,1.295352667
14/10/2010 19:00,52789.402,53484.44984,54223.36,49752.55,50314.79,55881.184,51913.332,1.29953256,1.381542041,6.977541792,5.926320359,4.481179422,2.937522672
14/10/2010 20:00,52414.574,52927.34222,53413.613,49377.832,51185.996,55506.43,51639.312,0.968815358,0.918751556,6.706382885,3.290069267,4.872883602,2.433581899
14/10/2010 21:00,51820.03,51690.12918,51707.023,49418.125,52224.86,54947.188,51188.08,0.25130682,0.032682874,4.395431422,1.0344931,6.30112339,0.971267025
14/10/2010 22:00,50706.91,51082.76649,50906.29,49779.668,53898.36,54495.914,50222.51,0.735779434,0.345471677,2.550955204,5.511826597,6.68160271,1.684044442
14/10/2010 23:00,50085.676,50357.68573,50553.242,51155.285,55632.914,54116.414,49986.88,0.540155343,0.388334506,1.583868,10.47551768,7.464060779,0.736343866
15/10/2010 0:00,49332.684,50025.65037,50077.645,53256.97,56276.062,53828.918,49580.723,1.385222111,0.10393594,6.459325578,12.49441353,7.602635052,0.889398472
15/10/2010 1:00,49099.043,49818.76379,49788.95,54745.535,56098.37,53281.16,49194.344,1.44467814,0.0598445,9.889388727,12.60490171,6.949984196,1.253382747
15/10/2010 2:00,48892.86,49629.47625,49597.555,55581.793,55598.03,52677.52,49186.67,1.484231359,0.064319135,11.99351111,12.02622756,6.141599671,0.892224306
15/10/2010 3:00,48729.324,49418.48323,49361.504,56165.816,55049.844,52912.965,48836.03,1.394537398,0.115299431,13.65345986,11.39525214,7.071204014,1.178614138
15/10/2010 4:00,48661.41,49378.59205,49131.46,56359.47,54834.67,52949.99,48902.69,1.452414944,0.500484197,14.13745848,11.0494806,7.232684857,0.963782138
15/10/2010 5:00,48835.48,49660.76345,49296.727,56190.164,54642.48,52355.348,49031.03,1.661842051,0.733046423,13.14800679,10.03149409,5.425982935,1.268070417
15/10/2010 6:00,49432.69,49744.84779,50207.883,55308.305,53972.9,51138.477,49610.4,0.627517831,0.930820438,11.1839868,8.49947763,2.801554878,0.270274804
15/10/2010 7:00,49840.85,50725.31028,50772.656,54384.574,53096.61,50426.168,50602.383,1.743627146,0.093337468,7.213881393,4.674786033,0.589729818,0.242339139
15/10/2010 8:00,51289.32,52039.17695,52611.42,53944.53,53223.035,49821.164,52613.84,1.440946983,1.099638933,3.661381985,2.274936153,4.262198367,1.104289275
15/10/2010 9:00,52912.426,53538.02917,54119.082,54039.844,53320.938,49500.047,54925.52,1.168521105,1.085308591,0.937305384,0.405489655,7.542268986,2.591598629
15/10/2010 10:00,54359.09,53770.92323,54014.82,54163.79,52747.973,49200.08,55415.14,1.09383796,0.453584866,0.730630509,1.902422664,8.500585364,3.057817629
15/10/2010 11:00,54318.06,53588.67531,54017.18,53627.973,51545.605,48960.016,53607.984,1.361079903,0.799617993,0.07333208,3.812503851,8.637383334,0.036031288
15/10/2010 12:00,53921.438,53056.01081,53774.92,52999.344,50809.945,48809.977,52674.887,1.631157671,1.355000459,0.106805636,4.233386144,8.002926992,0.718342379
15/10/2010 13:00,53075.406,52701.29223,53157.594,52842.105,50221.383,48763.137,51977.21,0.709875895,0.86582653,0.267190355,4.70559473,7.472597091,1.373936386
15/10/2010 14:00,52739.215,52626.3985,52758.844,52876.86,49877.258,48940.57,51573.695,0.21437245,0.251671222,0.475923694,5.223881129,7.00376352,2.00033354
15/10/2010 15:00,52607.117,52575.16572,52705.906,52475.812,49339.824,49296.484,51458.062,0.060772571,0.248673073,0.188974621,6.153745168,6.236179525,2.12477451
15/10/2010 16:00,52456.22,52429.48472,52751.977,51550.7,49186.75,49703.84,51362.312,0.050992834,0.615097176,1.676126944,6.184944859,5.198686835,2.035443846
15/10/2010 17:00,52248.27,52399.17525,52779.82,50726.97,48996.125,50352.305,51011.777,0.287991651,0.726432712,3.191281622,6.494472926,3.906302418,2.647748258
15/10/2010 18:00,51921.88,52916.00061,52927.367,50036.145,48773.477,51098.383,50910.8,1.878676768,0.021480062,5.442315324,7.82848961,3.434911159,3.78940318
15/10/2010 19:00,51981.26,52920.10705,53575.05,49676.133,48536.43,52260.14,51276.723,1.774083807,1.237607001,6.129946122,8.283575553,1.247100746,3.105405755
15/10/2010 20:00,51699.227,52403.47724,52829.574,49125.53,48268.664,52383.33,51228.64,1.343899827,0.813107798,6.255209411,7.890341362,0.03844638,2.24190703
15/10/2010 21:00,51093.22,51133.60818,51417.54,48965.797,48504.184,52131.37,50774.2,0.078985586,0.555274369,4.23950364,5.142262151,1.951283814,0.702880537
15/10/2010 22:00,49953.516,50421.82448,50565.75,48949.543,49462.14,52141.184,49646.004,0.928781306,0.285442904,2.919929009,1.903311691,3.409951024,1.53866007
15/10/2010 23:00,49190.258,49970.70223,50104.906,49095.03,50480.457,52290.332,49032.406,1.561803607,0.268564907,1.752371271,1.020107277,4.641979533,1.877692704
16/10/2010 0:00,48744.023,49622.43663,49743.168,49471.645,51280.297,52322.055,48837.72,1.770194472,0.243299963,0.303877923,3.34094914,5.440318036,1.581374643
16/10/2010 1:00,48448.066,49113.43307,49167.55,49926.93,51412.617,52018.246,49236.332,1.354755773,0.110187634,1.6563634,4.681374904,5.914497824,0.250234859
16/10/2010 2:00,48021.92,48933.33615,48679.926,50560.316,51348.402,51675.176,48839.027,1.862566957,0.517868124,3.32489051,4.93542039,5.60321463,0.192729859
16/10/2010 3:00,47941.438,48793.71704,48523.62,51065.97,51549.676,52123.543,48704.04,1.746698329,0.55354881,4.656855632,5.648184084,6.824292475,0.183788089
16/10/2010 4:00,47944.758,48902.44004,48443.023,51687.973,52070.125,52245.562,48618.414,1.958352261,0.939456272,5.696102194,6.477560133,6.836309103,0.580801366
16/10/2010 5:00,48249.07,49108.93554,48718.406,52593.895,52657.598,51700.844,48659.047,1.750934999,0.795231124,7.096385661,7.226103398,5.277875465,0.91610322
16/10/2010 6:00,48714.414,49004.51452,49394.766,52709.176,52482.72,50612.64,48847.79,0.591987336,0.796358221,7.559837122,7.097724596,3.281586392,0.319816494
16/10/2010 7:00,48868.574,49379.96087,49589.773,52383.695,51910.742,49984.434,48998.734,1.035616191,0.424893269,6.082900993,5.125117731,1.224126385,0.772027485
16/10/2010 8:00,49695.867,49955.64527,50551.33,52135.5,52144.535,49506.824,49438.13,0.520017845,1.192427256,4.363580369,4.381666413,0.898439541,1.035949525
16/10/2010 9:00,50481.18,51415.38849,51782.61,52021.047,52317.992,49195.633,50755.152,1.816982264,0.714224906,1.17797128,1.75551238,4.317297905,1.28412234
16/10/2010 10:00,51749.61,51854.5825,51959.645,51872.145,51879.39,48965.383,52499.895,0.202436303,0.202609866,0.033868752,0.047840516,5.571734186,1.244465713
16/10/2010 11:00,51751.03,51958.80797,51980.195,51646.965,50850.434,48793.395,52256.758,0.399889794,0.04116151,0.600173449,2.13317821,6.092158565,0.573435076
16/10/2010 12:00,51531.86,52005.34767,52067.23,51650.535,50241.477,48770.812,52267.61,0.91045958,0.118992244,0.682261894,3.391710178,6.219621279,0.504298773
16/10/2010 13:00,51252.617,52057.94927,52098.773,51939.72,49618.29,49078.992,52335.06,1.546991922,0.078419781,0.227110886,4.686429843,5.722386901,0.532312037
16/10/2010 14:00,51331.926,52082.0013,52153.18,52159.516,49315.977,49940.906,52406.027,1.440181409,0.136666599,0.14883203,5.310902483,4.111008115,0.622145255
16/10/2010 15:00,51220.883,52057.94927,52201.43,51872.44,48759.9,51186.22,52477.78,1.607950912,0.27561733,0.356351475,6.33534228,1.674536324,0.806468053
16/10/2010 16:00,51220.51,52101.36025,52248.92,50900.453,48937.15,52746.504,52492.863,1.690647319,0.283216694,2.30494414,6.07318165,1.238247422,0.751425199
16/10/2010 17:00,51178.043,52064.5978,52403.953,50043.215,49107.535,54371.01,52592.14,1.70279775,0.65179645,3.88245158,5.679603656,4.429904959,1.013245511
16/10/2010 18:00,51201.707,52449.03921,52498.273,49499.164,49611.17,55647.562,52568.664,2.378179331,0.093869765,5.624269299,5.410717246,6.098343913,0.228078134
16/10/2010 19:00,51641.62,52664.13868,52947.484,49118.33,50625.582,56272.656,52841.812,1.94158436,0.538023268,6.732871303,3.870863041,6.851944056,0.337370599
16/10/2010 20:00,51732.81,52181.92478,52767.883,48971.2,52020.69,56532.137,52879.54,0.860671165,1.122914156,6.152944326,0.308985881,8.336626597,1.336890548
16/10/2010 21:00,51217.816,51126.56856,50917.07,48921.46,53828.516,56654.81,52342.938,0.178473625,0.409764563,4.31303845,5.284820625,10.81285444,2.379133735
16/10/2010 22:00,50184.887,50463.86665,50329.363,49050.934,55544.49,56730.02,51453.816,0.552830507,0.26653457,2.79988979,10.06784396,12.41710904,1.961699362
16/10/2010 23:00,49573.027,49834.40738,49911.742,49559.918,56614.55,56724.06,50897.008,0.524497819,0.155183184,0.550802938,13.60534413,13.8250919,2.13226298
17/10/2010 0:00,48969.027,49487.11951,49396.934,50449.3,56959.46,56420.633,50376.867,1.046923957,0.182240371,1.944304901,15.09956644,14.01074372,1.797937522
17/10/2010 1:00,48661.426,49249.53237,49087.305,51725.465,57035.97,55456.582,44706.293,1.194135947,0.329398803,5.02732211,15.81017576,12.60326613,9.224939104
17/10/2010 2:00,48387.68,49068.45773,48988.266,53983.066,56981.055,54204.15,44489.707,1.387403969,0.163428267,10.01581973,16.12562863,10.46638209,9.331352445
17/10/2010 3:00,48262.227,48921.799,48860.79,56173.914,56914.72,53591.305,44350.668,1.348216978,0.124707188,14.82389272,16.33815837,9.544837057,9.34375083
17/10/2010 4:00,48257.29,49037.95271,48744.88,56914.945,56870.44,53277.156,44428.367,1.591956162,0.597644669,16.06305291,15.97229667,8.644739545,9.400037023
17/10/2010 5:00,48663.457,49404.59953,48990.457,57030.25,56644.85,52443.266,44511.184,1.500148847,0.838267153,15.43510228,14.65501297,6.150574033,9.90477724
17/10/2010 6:00,49459.836,50203.98738,49885.363,57015.69,55997.293,51099.824,44999.836,1.482255532,0.634659509,13.56805102,11.53953286,1.784393365,10.36601205
17/10/2010 7:00,50857.664,52404.45496,51805.75,56938.184,54799.152,50278.727,46952.973,2.951640202,1.142469587,8.651419127,4.569644016,4.056387881,10.40270711
17/10/2010 8:00,53641.824,54329.39967,54994.15,56699.375,54029.695,49640.24,51696.668,1.265568319,1.223555449,4.362233605,0.551643625,8.630980093,4.845869246
17/10/2010 9:00,55355.4,55772.13048,56329.832,56406.066,53705.996,49302.004,57357.24,0.74720201,0.999964526,1.136652867,3.704600241,11.60100291,2.842117571
17/10/2010 10:00,56213.74,56312.61678,56382.562,55978.566,53015.6,49004.695,58634.086,0.175585483,0.12420879,0.593207702,5.854845625,12.97741465,4.122467313
17/10/2010 11:00,56343.77,56807.73665,56556.855,55427.715,51646.87,48877.355,56748.434,0.816731448,0.441632892,2.429284691,9.084795407,13.96003805,0.104391855
17/10/2010 12:00,56471.094,56602.60998,56839.12,54619.715,50708.188,48909.727,56464.89,0.232349674,0.417842958,3.50318648,10.41369291,13.59103932,0.2433103
17/10/2010 13:00,55986.03,56875.98185,56155.137,53810.92,50109.203,49355.36,56407.25,1.564723493,1.267397637,5.389026704,11.89742775,13.22284311,0.824129685
17/10/2010 14:00,55987.953,56865.22688,56281.82,53293.08,49663.234,50411.13,56708.145,1.542724663,1.025946632,6.281777241,12.66502092,11.34981294,0.276235388
17/10/2010 15:00,55692.434,56563.69653,56127.043,52635.348,49229.883,51816.953,56765.76,1.54032106,0.771967811,6.944999657,12.9655839,8.391855238,0.357231727
17/10/2010 16:00,55070.164,55173.95841,55697.207,51654.86,49199.047,53441.188,56296.934,0.188122101,0.948361519,6.378187303,10.82922375,3.140558444,2.035336275
17/10/2010 17:00,53776.133,53584.37333,54427.453,50794.465,49352.566,55212.37,54848.58,0.357864911,1.573368536,5.20657079,7.897465375,3.038192982,2.359282364
17/10/2010 18:00,52624.703,53634.23729,53950.5,50052.18,49868.91,56600.707,53240.914,1.882257194,0.589665717,6.678676664,7.020380041,5.530925506,0.733343681
17/10/2010 19:00,52453.85,53796.73517,54148.145,49600.68,50702.18,57023.56,53063.137,2.496220571,0.653217763,7.799832382,5.752310359,5.998179666,1.363648124
17/10/2010 20:00,52310.75,53159.4541,53533.516,49290.48,51713.086,57179.375,53233.434,1.596525236,0.70366016,7.27805461,2.720810671,7.562005608,0.139166027
17/10/2010 21:00,51686.6,51819.97104,51992.22,49386.258,53207.2,57144.566,52681.32,0.257373822,0.332398796,4.696477036,2.677016085,10.27517934,1.662194985
17/10/2010 22:00,50550.73,51071.42488,50926.08,50089.242,55001.03,57047.406,51487.39,1.019542496,0.284591394,1.923155429,7.69433226,11.70122262,0.814477217
17/10/2010 23:00,49763.613,50447.24533,50407.99,51992.453,56374.9,56964.79,50867.883,1.355143032,0.077814616,3.06301694,11.75020486,12.91952539,0.833816925
18/10/2010 0:00,49222.23,50051.4623,49997.773,53599.21,56715.484,56665.805,50294.594,1.656759387,0.107268195,7.088199899,13.31433967,13.21508383,0.48576343
18/10/2010 1:00,49107.312,49852.39752,50053.75,54669.707,56859.973,55939.85,45376.453,1.494583124,0.403897285,9.663145043,14.05664688,12.2109523,8.978393704
18/10/2010 2:00,48924.117,49700.85017,49893.324,55595.984,56948.08,54607.598,45173.984,1.562816667,0.387264663,11.86123338,14.58170193,9.872563172,9.10822683
18/10/2010 3:00,48880.4,49563.77314,49714.65,56527.977,56984.965,54036.516,45171.29,1.378775458,0.304409552,14.05099616,14.97301636,9.024217844,8.862285621
18/10/2010 4:00,48920.527,49640.42677,49554.676,56991.453,56948.383,53670.348,45139.434,1.450228809,0.172743821,14.80854761,14.72178365,8.118224383,9.06719193
18/10/2010 5:00,49329.18,50002.18497,49901.07,57171.016,56711.33,52791.008,45079.812,1.345951123,0.202221103,14.33703554,13.41770371,5.577402331,9.844315749
18/10/2010 6:00,50182.06,50488.11423,51102.242,57199.625,56096.984,51379.938,45683.848,0.606190654,1.216380884,13.29324906,11.10928751,1.766403407,9.515638093
18/10/2010 7:00,51171.3,52981.89926,52416.04,57132.723,54803.84,50515.84,47192.78,3.417392138,1.068023736,7.834418543,3.438798468,4.654531631,10.92659822
18/10/2010 8:00,54217.84,54905.47516,55648.617,57016.977,53902.703,50017.85,52168.676,1.252398159,1.35349314,3.845703609,1.826360954,8.901890286,4.984565113
18/10/2010 9:00,55866.32,56340.9708,56689.43,56920.617,53560.586,49660.598,57502.383,0.842461167,0.618482776,1.028818268,4.93492526,11.85704241,2.061398985
18/10/2010 10:00,56687.797,56737.73155,56793.133,56675.125,52838.78,49234.965,59573.746,0.088009423,0.09764481,0.110343766,6.8718848,13.22359274,4.998462879
18/10/2010 11:00,56686.766,56862.2937,56911.305,56047.59,51687.996,49049.03,57154.203,0.308689095,0.08619297,1.432766157,9.099699227,13.74067628,0.51336181
18/10/2010 12:00,56500.85,56582.85994,56767.832,54967.375,50841.28,49006.5,56442.734,0.144937778,0.326904756,2.855078272,10.14720703,13.38984977,0.247647327
18/10/2010 13:00,55924.316,56958.50183,55971.574,54117.25,50203.613,49334.914,56262.668,1.815682992,1.732713815,4.988283994,11.85931619,13.38445989,1.221650513
18/10/2010 14:00,55994.445,56916.6552,56272.1,53692.004,49837.867,50219.03,56597.242,1.620281791,1.132454459,5.665566939,12.43711208,11.76742586,0.561194608
18/10/2010 15:00,55753.348,56524.78308,56112.137,53102.28,49494.47,51554.79,56427.39,1.364773181,0.730026826,6.054871675,12.4375764,8.792591159,0.172301555
18/10/2010 16:00,55257.266,55164.76779,55461.266,52085.812,49366.29,53325.848,55933.438,0.167676243,0.537477491,5.581380858,10.51119768,3.333504089,1.393407859
18/10/2010 17:00,54023.094,53748.43556,54208.566,51176.78,49351.508,54993.242,54625.14,0.51100732,0.85608155,4.784614721,8.180568447,2.315986367,1.631125503
18/10/2010 18:00,52873.56,54012.42127,53934.21,50457.297,49650.797,56249.47,53301.305,2.108517343,0.144802377,6.582049437,8.07522449,4.141730138,1.316579137
18/10/2010 19:00,52821.094,53965.09939,54312.434,50016.27,50453.46,56684.566,53393.86,2.119898607,0.643628223,7.317376294,6.507241587,5.03930622,1.058534861
18/10/2010 20:00,52589.312,53237.86763,53222.516,49517.266,51853.293,56914.777,53329.277,1.218222402,0.028835922,6.988637591,2.600732696,6.9065677,0.171699908
18/10/2010 21:00,51843.703,51821.5354,51909.66,49648.375,53818.46,57050.734,52642.086,0.042776811,0.170054012,4.193546917,3.853464751,10.09078284,1.583416226
18/10/2010 22:00,50657.363,51089.02393,50901.117,50372.16,55628.586,57093.86,51391.605,0.844919117,0.367802936,1.403166228,8.8855917,11.75367155,0.592262382
18/10/2010 23:00,49977.08,50336.17578,50450.46,51890.516,56581.4,56975.5,50830.145,0.713395037,0.22704192,3.08791877,12.40702958,13.1899655,0.981340383
19/10/2010 0:00,49235.145,49944.4992,49966.36,53500.74,56970.84,56592.13,50156.324,1.420284939,0.043770186,7.120385342,14.06829764,13.31003595,0.42412038
19/10/2010 1:00,49012.902,49815.43952,49924.55,54614.12,57164.348,55709.344,45951.89,1.611021659,0.219029444,9.63291808,14.75227068,11.83148144,7.755727054
19/10/2010 2:00,48878.883,49637.10251,49774.504,55703.32,57201.062,54428.234,45768.06,1.527525725,0.276812068,12.22113537,15.23851939,9.652319027,7.794658258
19/10/2010 3:00,48776.27,49486.14179,49575.21,56715.83,57212.734,53702.527,45535.21,1.434486028,0.179986167,14.60952086,15.61364845,8.520335305,7.983915591
19/10/2010 4:00,48800.703,49573.94148,49436.836,57108.9,57120.477,53456.695,45539.164,1.559768009,0.27656764,15.19943401,15.222787,7.832246951,8.138907982
19/10/2010 5:00,49169.117,49971.48441,49807.31,57164.66,56857.9,52607.613,45718.05,1.605650541,0.328536188,14.39456057,13.78069047,5.275265726,8.511723156
19/10/2010 6:00,50008.67,50566.91885,51077.41,56994.695,56105.08,51418.31,46522.348,1.103980355,1.009535802,12.71142537,10.95214278,1.683691966,7.998452233
19/10/2010 7:00,51144.242,52951.1987,52515.707,56797.8,54774.34,50688.53,48452.953,3.412494418,0.822439738,7.264427236,3.443059543,4.273120827,8.495078129
19/10/2010 8:00,54230.156,54646.76916,55601.82,56610.63,54044.883,50130.688,53606.043,0.762374732,1.747680338,3.59373641,1.101412159,8.264132042,1.904460549
19/10/2010 9:00,55767.75,55995.24729,56561.61,56408.926,53920.523,49786.227,58468.383,0.406279642,1.011447824,0.738774682,3.705179261,11.08847731,4.416688611
19/10/2010 10:00,56596.9,56426.22841,56259.02,56094.035,53223.094,49465.51,59821.13,0.302468541,0.296331005,0.588721627,5.676676433,12.33596256,6.016531116
19/10/2010 11:00,56503.227,56540.03559,56122.72,55379.07,51962.434,49299.047,58127.91,0.065101816,0.738088658,2.05335136,8.096212785,12.80683416,2.808407164
19/10/2010 12:00,56237.36,56407.84719,55944.434,54412.695,51090.152,49254.125,56843.496,0.3022402,0.821540288,3.537011762,9.427225918,12.68214007,0.772319512
19/10/2010 13:00,55741.746,56534.95142,55438.703,53743.082,50428,49517.105,55917.277,1.403035468,1.939063168,4.938306923,10.80208131,12.41328814,1.092553198
19/10/2010 14:00,55568.92,56632.13727,55514.305,53535.285,50017.203,50013.33,55928.887,1.877409756,1.973847931,5.468365524,11.68053086,11.68736973,1.241786561
19/10/2010 15:00,55454.918,56373.82236,55655.66,52982.926,49645.438,50553.984,56262.145,1.630019611,1.273928802,6.015019415,11.93529918,10.32365399,0.198101451
19/10/2010 16:00,54974.63,55533.76116,55321.1,51918.664,49543.92,51199.742,56228.746,1.006831067,0.382940315,6.509728649,10.7859454,7.804296106,1.25146366
19/10/2010 17:00,54172.094,53871.43335,54560.742,51006.66,49600.812,54227.55,55253.246,0.55810776,1.27954392,5.317796784,7.927432193,0.661049146,2.565019277
19/10/2010 18:00,52923.74,54178.6345,54154.887,50244.543,50035.25,56096.195,53271.14,2.316216552,0.043831854,7.261333801,7.647635527,3.539329696,1.675004378
19/10/2010 19:00,53023.1,53944.56716,54325.21,49824.164,50840.047,56817.414,53560.156,1.708174166,0.70561849,7.638217112,5.755019131,5.325553603,0.712604031
19/10/2010 20:00,52737.324,53171.77343,53138.676,49497.68,51697.96,57097.37,53396.82,0.817067782,0.062246241,6.909856853,2.771796641,7.382858078,0.423244431
19/10/2010 21:00,51736.04,51834.24582,51825.47,49651.152,52822.242,57167.49,52622.797,0.189461269,0.016930544,4.211682422,1.9060684,10.28903594,1.521293823
19/10/2010 22:00,50565.168,51085.50412,50923.82,50535.684,55566.94,57163.047,51425.227,1.018559235,0.316497063,1.076274238,8.772421761,11.89680514,0.665008373
19/10/2010 23:00,49716.086,50374.89369,50473.895,52427.535,56765.96,57030.395,50772.543,1.307809589,0.19652907,4.074730803,12.68700704,13.21194115,0.789379949
20/10/2010 0:00,49095.758,50021.73947,50026.465,52520.64,57114.21,56575.16,50165.805,1.851158076,0.009446953,4.995629013,14.17877628,13.10114482,0.288005838
20/10/2010 1:00,49033.164,49801.16474,49593.68,52128.29,57232.37,55541.727,46614.234,1.542134093,0.41662628,4.672832999,14.92174992,11.52696386,6.399309648
20/10/2010 2:00,48827.645,49583.13209,49401.906,52407.05,57263.496,53866.58,46249.324,1.523677626,0.36549948,5.695319741,15.48987243,8.638921604,6.723673857
20/10/2010 3:00,48701.33,49487.70615,49247.46,55983.777,57252.547,53556.508,46125.35,1.58903334,0.485466328,13.12663559,15.69044406,8.221843699,6.79432613
20/10/2010 4:00,48817.9,49532.48595,49252.004,57003.55,57132.977,53603.4,46493.996,1.442661187,0.566258577,15.08315988,15.34445709,8.218675021,6.134337681
20/10/2010 5:00,49457.477,49873.71192,49571.453,57217.863,56765.883,52883.805,46456.72,0.834577785,0.606048574,14.72549525,13.81924628,6.035430218,6.851288562
20/10/2010 6:00,50408.9,50523.31232,50705.805,57128.973,55982.734,51617.863,48087.273,0.226454511,0.361204901,13.07448062,10.80574774,2.166427001,4.821614435
20/10/2010 7:00,51207.19,52793.58946,52205.902,56977.05,54478.97,50796.18,49846,3.004909263,1.113179585,7.924182809,3.192396193,3.783431815,5.583233666
20/10/2010 8:00,53653.54,54813.96011,55418.15,56717.65,54034.71,50236.81,52374.527,2.117015643,1.1022555,3.473001925,1.421627097,8.350336485,4.450386553
20/10/2010 9:00,55688.625,56431.89922,56548.477,56546.305,53908.793,49869.926,55945.785,1.317117145,0.206581351,0.202732464,4.471063804,11.62812755,0.861417437
20/10/2010 10:00,56863.504,56885.7591,56598.824,56216.02,53208.047,49481.203,59686.734,0.039122445,0.504405856,1.177340534,6.465083983,13.01653739,4.923859582
20/10/2010 11:00,56833.76,56934.64534,56698.13,55631.05,51955.523,49325.59,57808.027,0.177194992,0.415415497,2.289634602,8.745329509,13.36454332,1.534007378
20/10/2010 12:00,56509.535,56630.57291,56573.215,54337.727,51075.39,49240.254,56530.465,0.213732448,0.101284354,4.048777528,9.809512114,13.05005147,0.176773613
20/10/2010 13:00,55985.977,56756.11278,55920.77,53726.207,50359.152,49301.508,56068.914,1.356921294,1.471811121,5.338465994,11.27096354,13.13445269,1.210792541
20/10/2010 14:00,55816.453,56660.88238,55998.914,53481.19,49960.453,49519.49,56347.098,1.49032162,1.168298749,5.611794675,11.82549424,12.60374368,0.55379367
20/10/2010 15:00,55453.613,56562.13217,55830.3,52927.562,49564.555,49849.9,56415.188,1.959825642,1.293855344,6.425801204,12.3714876,11.86700698,0.259792487
20/10/2010 16:00,55220.152,54953.77477,55805.17,51909.39,49422.785,50351.12,56186.137,0.484729632,1.549293444,5.539901095,10.06480409,8.375502482,2.242543365
20/10/2010 17:00,53844.004,53489.9251,54478.43,50967.312,49341.41,51062.3,54340.402,0.661954376,1.848020722,4.716052781,7.755694352,4.538471676,1.589975866
20/10/2010 18:00,52675.355,53552.1084,53926.29,50243.977,49426.58,52247.086,52777.508,1.637196791,0.69872431,6.177406453,7.703764657,2.436920672,1.446442396
20/10/2010 19:00,52536.965,53486.79638,54091.484,49831.047,49567.844,53093.023,52789.14,1.775824024,1.130536246,6.834863232,7.326952903,0.736206703,1.304352527
20/10/2010 20:00,52277.223,52952.17643,53189.758,49281.04,49833.918,52907.25,52791.91,1.274647192,0.448671964,6.932928309,5.88882014,0.084843406,0.302662593
20/10/2010 21:00,51648.24,51679.17866,51607.73,49083.79,50180.348,52587.457,52413.477,0.05986678,0.138254248,5.022116696,2.900260219,1.75753246,1.420878503
20/10/2010 22:00,50355.32,51026.44954,50818.13,48975.32,50724.496,52643.992,51300.92,1.315258157,0.408257956,4.019737917,0.591758868,3.170007858,0.537898409
