Tmestamp,Predicted ANN load,Target Load,Proposed LSTM Load,LSTM_MODEL_1_Load,LSTM_MODEL_2_Load,LSTM_MODEL_3_Load,CNN_LSTM_MODEL_Load
29/10/2010 9:00,50514.03,51619.34189,52247.965,52570.164,52306.7,49353.098,51331.223
29/10/2010 10:00,51985.63,51888.80287,51990.484,52667.266,51692.633,49119.875,52242.13
29/10/2010 11:00,52132.457,51967.99858,51938.426,52200.586,50418.87,48887.906,51974.582
29/10/2010 12:00,51917.223,51828.37947,51975.355,51805.895,49781.344,48737.32,51709.305
29/10/2010 13:00,51820.527,51695.99552,51771.016,51998.977,49328.266,48760.797,51440.82
29/10/2010 14:00,51385.75,51705.57723,51633.32,52269.008,49112.777,49015.82,51146.48
29/10/2010 15:00,51405.258,51666.46823,51670.887,51944.508,49021.703,49294.152,51144.727
29/10/2010 16:00,51591.09,51595.28986,51720.277,50939.6,48874.984,49585.137,51338.477
29/10/2010 17:00,51425.207,51670.37913,51501.094,49933.043,48773.477,50240.555,51362.16
29/10/2010 18:00,51370.61,52367.49696,51618.137,49318.848,48715.863,51283.418,51574.64
29/10/2010 19:00,51777.523,52375.31876,52353.117,48911.043,48637.594,52332.094,52477.03
29/10/2010 20:00,51465.51,51913.05044,52258.406,49106.34,48521.93,52182.42,52600.965
29/10/2010 21:00,50882.656,50749.16677,50544.977,48966.863,48867.55,51970.54,52093.195
29/10/2010 22:00,49812.25,50078.25197,49923.277,48931.7,49816.477,52019.797,50791.867
29/10/2010 23:00,49165.574,49569.44395,49527.98,49026.18,51286.87,52212.75,49955.652
30/10/2010 0:00,48756.71,49331.27017,49113.484,49338.805,52332.984,52310.11,49405.35
30/10/2010 1:00,48488.875,49149.99998,48693.082,49598.79,52564.473,52055.023,49096.465
30/10/2010 2:00,48192.656,48963.45008,48559.23,49998.613,52313.816,51727.965,48921.406
30/10/2010 3:00,48073.227,48816.79135,48470.242,50573.203,52316.766,52076.73,48770.273
30/10/2010 4:00,48030.613,48786.87297,48469.824,51516.84,52460.46,52273.93,48709.66
30/10/2010 5:00,48157.59,49034.82399,48644.96,52492.62,52503.934,51793.254,48810.86
30/10/2010 6:00,48607.703,48956.80155,49292.96,52473.207,51955.938,50583.73,49265.28
30/10/2010 7:00,48808.99,49228.60906,49415.324,52170.15,51646.293,49860.9,49466.31
30/10/2010 8:00,49444.97,50122.44513,50137.586,52013.195,52245.438,49356.133,50085.74
30/10/2010 9:00,50659.754,51655.71326,51920.777,51944.12,52588,49071.85,51751.35
30/10/2010 10:00,52120.45,51892.12713,52398.332,51826.39,52144.65,48865.773,52728.355
30/10/2010 11:00,52094.39,51808.43388,52049.117,51629.785,50927.05,48690.65,52237.793
30/10/2010 12:00,51740.26,51803.93635,51877.527,51618.94,50180.336,48649.65,51770.023
30/10/2010 13:00,51781.094,51750.16148,51862.055,51896.176,49723.47,48906.168,51643.06
30/10/2010 14:00,51267.164,51782.62195,51775.043,52061.86,49419.164,49721.57,51360.043
30/10/2010 15:00,51467.082,51767.36944,51813.22,51572.977,48963.234,51030.832,51395.125
30/10/2010 16:00,51561.754,51774.21351,51828.258,50551.94,48891.37,52783.188,51452.96
30/10/2010 17:00,51538.055,51850.86714,51863.12,49679.777,48957.945,54722.348,51540.23
30/10/2010 18:00,51493.59,52694.05706,51791.516,49155.26,49314.867,56046.008,51716.844
30/10/2010 19:00,52081.16,52708.52739,52617.85,48843.906,50180.61,56469.27,52681.3
30/10/2010 20:00,51989.598,52276.373,52507.47,49259.984,51354.098,56615.484,52906.633
30/10/2010 21:00,51446.258,50977.36775,50756.88,49305.57,53137.418,56600.66,52528.105
30/10/2010 22:00,50282.992,50420.06458,50025.4,49735.68,55046.84,56422.375,51275.688
30/10/2010 23:00,49638.004,49826.39004,49756.312,50748.133,56296.26,56054.637,50561.61
31/10/2010 0:00,49033.473,49522.12206,49341.406,52053.168,56568.473,55524.406,49798.492
31/10/2010 1:00,48592.504,49282.38393,48874.332,53484.273,56725.23,54606.707,44542.727
31/10/2010 2:00,48370.953,49080.9726,48704.188,55497.203,56783.2,53423.31,44456.53
31/10/2010 3:00,48249.438,48973.22732,48674.945,56749.617,56792.42,53246.934,44496.09
31/10/2010 4:00,48272.37,49039.32153,48792.82,57179.734,56691.37,53098.047,44867.14
31/10/2010 5:00,48535.76,49280.62402,49167.7,57228.6,56305.05,52302.7,45654.965
31/10/2010 6:00,49175.79,50133.2001,49931.574,57068.47,55526.812,50976.098,47689.25
31/10/2010 7:00,50627.86,52135.58062,51809.484,56791.984,54308.35,50077.16,51019.86
31/10/2010 8:00,53397.64,53944.95825,54573.438,56365.484,53701.17,49595.14,54879.9
31/10/2010 9:00,55213.523,55282.48587,56165.75,55912.55,53455.137,49253.17,57244.074
31/10/2010 10:00,56185.445,55685.89515,55919.277,55440.312,52711.72,48948.086,57726.562
31/10/2010 11:00,56163.645,55847.61084,55546.332,54943.31,51380.758,48756.25,54700.21
31/10/2010 12:00,55962.79,55644.04852,55169.793,54271.258,50424.953,48721.51,53268.793
31/10/2010 13:00,55490.324,55622.14749,54717.684,53736.85,49800.285,48993.336,52545.645
31/10/2010 14:00,55211.61,55695.28131,54483.906,53273.03,49479.71,49846.613,52258.56
31/10/2010 15:00,54995.023,55688.82832,54427.06,52610.258,49465.504,51071.96,52276.95
31/10/2010 16:00,54735.96,54525.72682,54353.406,51509.707,49462.24,52812.48,52251.5
31/10/2010 17:00,53735.867,53219.48641,53608.227,50680.32,49637.57,54651.85,51111.918
31/10/2010 18:00,52706.33,53501.85335,53090.53,49957.664,50153.605,55945.895,50022.17
31/10/2010 19:00,52659.23,53329.18714,53377.63,49532.168,50969.777,56333.21,50700.684
31/10/2010 20:00,52236.62,52823.11675,52977.727,49295.008,51850.387,56511.477,51294
31/10/2010 21:00,51667.938,51543.66599,51126.29,49345.2,53257.215,56483.113,51699.18
31/10/2010 22:00,50552.42,50783.77823,50385.746,49870.496,55348.242,56251.316,51254.164
31/10/2010 23:00,49772.566,50109.14807,50084.465,50896.082,56516.277,55827.492,50938.43
11/1/2010 00:00,49217.074,49682.2734,49740.746,51957.688,56715.6,55042.344,51111.46
11/1/2010 01:00,48692.312,49475.19127,49013.613,53248.08,56762.41,54024.316,45720.727
11/1/2010 02:00,48509.18,49448.20606,48877.805,54529.156,56765.547,53189.812,45756.35
11/1/2010 03:00,48557.652,49266.74033,49036.08,56275.89,56572.11,53170.895,45947.43
11/1/2010 04:00,48518.46,49259.11407,49046.586,56720.547,56189.184,52884.61,46270.047
11/1/2010 05:00,48791.594,49513.71363,49344.566,56716.695,55541.12,52013.26,46726.734
11/1/2010 06:00,49444.312,50054.19993,50196.133,56395.176,54554.53,50804.15,47608.08
11/1/2010 07:00,50501.82,52216.92733,51436.938,56028.742,53441.652,50109.89,48977.46
11/1/2010 08:00,53301.52,53981.13407,54219.867,55687.363,53285.773,49651.68,51435.297
11/1/2010 09:00,54968.555,55163.59452,55903.086,55620.984,53253.113,49361.316,53506.848
11/1/2010 10:00,55733.438,55461.99615,55779.02,55473.977,52575.83,49093.94,54075.14
11/1/2010 11:00,55691.85,55493.28335,55449.547,54862.7,51307.6,48906.15,53120.656
11/1/2010 12:00,55468.633,55247.48332,55128.984,53834.195,50581.03,48843.48,52783.56
11/1/2010 13:00,55020.92,55266.84227,54742.64,53303.883,50018.19,49081.367,52333.312
11/1/2010 14:00,54758.934,55247.48332,54654.4,53134.586,49708.535,49907.062,52260.63
11/1/2010 15:00,54484.434,55114.12165,54593.92,52621.33,49158.73,51183.4,51975.39
11/1/2010 16:00,54121.03,54074.99566,54458.883,51551.727,49089.97,52862.188,51817.6
11/1/2010 17:00,53242.234,52891.55749,53796.523,50591.773,49134.324,54676.99,50696.914
11/1/2010 18:00,52223.55,53293.59795,52894.055,49916.79,49318.973,55953.516,49673.816
11/1/2010 19:00,52362.402,53265.04838,53326.64,49504.6,49641.344,56272.406,50407.223
11/1/2010 20:00,51935.766,52596.08903,52826.71,49339.984,50282.508,56394.414,50496.05
11/1/2010 21:00,51216.844,51185.62315,50960.957,49433.477,51399.8,56470.812,50132.742
11/1/2010 22:00,50110.188,50459.36912,50199.82,49651.145,54179.574,56354.902,49160.875
11/1/2010 23:00,49495.938,49872.92974,49878.973,50046.105,55801.586,56010.6,49190.645
11/2/2010 00:00,49007.35,49591.73607,49504.75,50702.54,56347.168,55376.42,49388.168
11/2/2010 01:00,48695.035,49394.82229,48971.51,51904.465,56464.67,54907.992,45486.82
11/2/2010 02:00,48500.055,49220.39617,48834.074,53822.1,56384.41,53499.348,45363.67
11/2/2010 03:00,48408.277,49023.67793,48805.984,55991.555,56183.89,53336.527,45304.617
11/2/2010 04:00,48371.55,49073.5419,48807.67,56612.33,55825.145,53005.203,45415.45
11/2/2010 05:00,48658.234,49390.32475,49113.656,56541.86,55510.656,52176.41,45874.395
11/2/2010 06:00,49349.113,49957.40517,49910.89,56350.383,55216.96,50913.25,46857.367
11/2/2010 07:00,50452.777,52266.7913,51185.23,56127.06,53658.754,50273.64,48325.47
11/2/2010 08:00,53761.46,53954.53996,54308.914,55972.71,53330.03,49768.945,51717.293
11/2/2010 09:00,55303.453,55008.13627,55861.715,55764.945,53156.766,49436.555,52957.24
11/2/2010 10:00,55850.156,55391.01333,55687.93,55510.082,52551.793,49146.42,52113.645
11/2/2010 11:00,55839.242,55581.08304,55242.477,55128.97,51322.61,48970.902,51967.81
11/2/2010 12:00,55631.066,55470.40459,54917.95,54172.535,50449.008,48929.14,51968.344
11/2/2010 13:00,55240.086,55145.79993,54592.85,53533.035,49800.77,49221.746,51788.605
11/2/2010 14:00,54636.363,55288.93885,54157.96,53187.547,49393.99,50026.855,51408.914
11/2/2010 15:00,54491.145,56417.81998,54141.1,52592.473,49245.984,51575.113,51550.68
11/2/2010 16:00,55132.133,53963.14394,55183.61,51506.33,49262.83,53040.258,52722.234
11/2/2010 17:00,53237.68,52687.21299,53578.35,50609.94,49347.098,54786.58,50555.76
11/2/2010 18:00,52324.555,52896.8372,52616.613,49900.027,49742.703,55771.43,49431.54
11/2/2010 19:00,52391.12,52954.32742,52872.688,49473.703,50547.94,56111.637,49840.477
11/2/2010 20:00,52204.863,52357.91526,52652.203,49377.82,51716.453,56314.9,50214.137
11/2/2010 21:00,51424.02,51046.78622,50782.117,49734.47,53193.055,56309.78,50061.523
11/2/2010 22:00,50173.164,50493.00285,50027.36,50512.72,55176.176,56317.504,48441.63
11/2/2010 23:00,49632.43,49822.47914,49847.87,51587.164,56171.758,56730.906,48237.695
11/3/2010 00:00,48984.57,49563.77314,49397.48,52832.297,56517.227,56656.715,47870.367
11/3/2010 01:00,48649.92,49339.28751,49184.047,54195.15,56590.258,55911.39,45711.938
11/3/2010 02:00,48459.703,49148.24008,48976.51,55440.105,56508.277,54458.85,45726.297
11/3/2010 03:00,48355.797,48958.56145,48901.406,56576.383,56410.17,53939.977,45671.73
11/3/2010 04:00,48320.22,49024.26456,48875.75,56786.434,56743.77,53670.508,45741.574
11/3/2010 05:00,48618.44,49423.17631,49181.23,56785.203,56689.113,52868.04,46079.938
11/3/2010 06:00,49414.67,49855.72179,50131.3,56542.953,56002.85,51502.77,46878.984
11/3/2010 07:00,50364.72,52093.14736,51201.246,56127.168,54548.055,50545.098,47874.793
11/3/2010 08:00,53497.176,53598.64811,54300.21,55955.85,53993.918,49952.125,49701.336
11/3/2010 09:00,54911.523,55042.74773,55768.203,56580.387,53781.3,49597.69,50763.57
11/3/2010 10:00,55825.906,55493.86998,55894.543,56730.594,52996.023,49368.203,51916.56
11/3/2010 11:00,55900.92,55530.82798,55462.547,55954.03,51645.375,49279.082,51932.45
11/3/2010 12:00,55625.535,55648.15497,55198.22,54806.383,50686.18,49316.9,51808.516
11/3/2010 13:00,55455.81,57157.17552,55120.85,53900.164,50079.016,49797.543,51959.35
11/3/2010 14:00,56277.707,57418.4236,56786.582,53475.707,49772.47,50947.836,53655.27
11/3/2010 15:00,56178.32,57194.13352,56904.254,52789.39,49441.617,52582.73,53989.004
11/3/2010 16:00,55731.934,55699.38775,56602.098,51716.867,49380.03,54541.87,53763.66
11/3/2010 17:00,54509.332,54199.16672,54593.17,50843.957,49431.918,56022.867,52238.547
11/3/2010 18:00,53372.043,54479.38267,53824.59,50112.36,49837.29,56796.938,50912.062
11/3/2010 19:00,53337.42,54487.40001,53895.266,49740.72,50709.945,57086.805,51567
11/3/2010 20:00,53136.457,54165.14189,53610.344,49727.793,52198.805,57295.055,51466.19
11/3/2010 21:00,52498.516,52220.44714,52125.47,49998.555,54730.67,57427.305,51012.023
11/3/2010 22:00,50929.508,51483.63368,51032.547,50865.996,56046.418,57535.164,48795.254
11/3/2010 23:00,50242.11,50578.06492,50666.082,52458.676,56697.094,57515.043,48201.65
11/4/2010 00:00,49522.582,50179.73981,50184.973,53998.41,57067.453,57237.844,47591.395
11/4/2010 01:00,49250.01,49859.04605,49976.406,55206.598,57217.164,56398.19,47599.203
11/4/2010 02:00,48907.062,49648.63966,49609.434,56177.523,57222.758,54937.17,47426.26
11/4/2010 03:00,48754.766,49517.23344,49402.566,56592.934,57208.383,54410.51,47328.234
11/4/2010 04:00,48752.645,49483.20861,49324.61,56835.992,57399.805,54094.13,47320.453
11/4/2010 05:00,48921.508,49955.84081,49480.81,56965.754,57448.5,53103.49,47427.83
11/4/2010 06:00,49869,50877.05318,50639.625,57079.992,56706.9,51678.055,48093.508
11/4/2010 07:00,51456.004,53545.26433,52150.695,57220.992,55125.34,50848.742,48908.844
11/4/2010 08:00,54935.473,55508.14477,55317.43,57279.11,54148.285,50267.09,51409.62
11/4/2010 09:00,56362.598,57279.97776,56716.246,57122.582,53963.445,49913.227,53325.336
11/4/2010 10:00,57179.953,57948.15494,57703.816,56851.844,53171.938,49466.96,54863.992
11/4/2010 11:00,57354.95,57963.79853,57621.43,56208.816,51845.383,49370.684,54952.125
11/4/2010 12:00,57170.89,57456.75042,57570.14,55092.586,50953.492,49453.055,54774.434
11/4/2010 13:00,56635.48,57448.73308,57341.72,54356.855,50295.824,50019.65,54508.266
11/4/2010 14:00,56335.63,57681.23605,57181.96,54102.594,50001.133,51322.027,54408.082
11/4/2010 15:00,56298.098,57469.46084,57179.734,53612.383,49649.035,52999.656,54586.246
11/4/2010 16:00,55880.082,56128.80451,56900.062,52443.07,49465.85,54698.664,54491.816
11/4/2010 17:00,54709.152,54606.68244,55106.117,51427.1,49380.82,55644.344,53046.53
11/4/2010 18:00,53583.695,54875.36123,53798.58,50599.1,49609.375,56288.094,51553.156
11/4/2010 19:00,53606.188,54778.76202,53902.914,50177.867,50248.145,56247.85,52031.152
11/4/2010 20:00,53240.53,54128.57498,53525.68,50485.152,51260.6,56029.547,52560.55
11/4/2010 21:00,52619.684,52202.26146,52185.965,50817.344,52478.215,55614.594,52237.043
11/4/2010 22:00,51104.543,51287.11099,51033.902,51430.023,53189.38,55103.09,50430.55
11/4/2010 23:00,50151.953,50753.07767,50479.46,52159.793,54780.117,54799.727,49058.824
11/5/2010 00:00,49594.746,50445.28988,50230.457,52926.215,55392.742,54668.75,48471.58
11/5/2010 01:00,49586.01,50184.62843,50593.926,53865.754,55296.01,53845.152,47470.977
11/5/2010 02:00,49287.32,49833.23411,50283.37,54861.266,54936.766,53090.65,47411.42
11/5/2010 03:00,48985.227,49683.83776,49868.33,55616.86,54333.336,53167.883,47118.855
11/5/2010 04:00,48981.3,49689.50856,49763.188,56264.203,53947.27,53052.773,46993.137
11/5/2010 05:00,49230.113,49943.32593,49996.992,56341.19,53843.223,52247.58,47018.35
11/5/2010 06:00,49865.26,49882.3159,50896.414,56050.805,53322.082,51056.66,47255.527
11/5/2010 07:00,50309.242,50783.38714,51061.66,55515.383,52651.14,50494.465,47292.473
11/5/2010 08:00,51866.535,52483.84622,52519.062,54896.418,53036.723,49961.676,48147.96
11/5/2010 09:00,53783.945,53675.88837,54606.883,54482.234,53503.594,49660.375,49611.074
11/5/2010 10:00,54541.25,54006.55492,55185.523,54144.38,53232.266,49433.57,50674.91
11/5/2010 11:00,54503.05,54011.248,54614.58,53543.746,51743.676,49202.14,50744.535
11/5/2010 12:00,54154.812,53264.46175,54429.49,53063.168,50798.242,48979.332,50694.703
11/5/2010 13:00,53356.438,52929.10212,53568.418,53227.53,50043.246,48836.305,50064.555
11/5/2010 14:00,52893.79,52885.1045,53109.918,53413.688,49697.37,48806.023,49823.53
11/5/2010 15:00,53077.895,52696.01251,53120.613,53204.977,49578.387,48876.215,49627.4
11/5/2010 16:00,52771.07,52650.64608,52715.445,52138.754,49439.617,49307.438,49502.41
11/5/2010 17:00,52686.367,52500.07645,52705.426,51154.535,49303.664,49795.93,49298.258
11/5/2010 18:00,52374,52947.09226,52492.727,50442.156,49095.707,50713.062,49145.008
11/5/2010 19:00,52435.582,53092.77326,52955.61,50004.414,48863.277,51724.957,49611.824
11/5/2010 20:00,52236.11,52468.78926,52822.562,49525.316,48908.133,51670.223,49727.652
11/5/2010 21:00,51459.99,50660.1938,50704.797,49344.758,49529.07,51763.47,49122.273
11/5/2010 22:00,50030.51,50132.02683,49662.016,49330.875,50574.254,52395.61,47729.613
11/5/2010 23:00,49522.617,49546.17409,49411.344,49389.223,51661.14,52622.707,47301.844
11/6/2010 00:00,48936.367,49291.96563,48945.633,49658.926,52297.29,52646.977,46857.977
11/6/2010 01:00,48310.125,49093.29194,48719.05,50016.91,52219.125,52186.266,48854.176
11/6/2010 02:00,48124.832,48842.21219,48658.84,50654.54,51988.906,51750.746,48696.27
11/6/2010 03:00,47945.36,48641.38751,48565.53,51241.75,51916.824,52319.312,48501.71
11/6/2010 04:00,47778.37,48581.55074,48531.504,51808.047,51943.19,52609.71,48375.055
11/6/2010 05:00,47886.38,48795.86803,48625.465,53125.496,51898.293,52364.625,48441.72
11/6/2010 06:00,48319.508,48764.97193,49099.28,53279.5,51748.03,51067.414,48864.105
11/6/2010 07:00,48557.363,49066.69782,49235.04,52974.08,51629.18,50303.75,49117.523
11/6/2010 08:00,49226.965,49899.13277,50060.527,52691.914,52475.87,49653.195,49730.32
11/6/2010 09:00,50369.332,51824.07748,51816.33,52557.49,53041.29,49323.684,51559.977
11/6/2010 10:00,52200.492,52239.415,52287.523,52212.363,52643.75,49117.844,53068.445
11/6/2010 11:00,52321.707,52426.356,52309.766,51939.18,51094.98,48930.516,52547.418
11/6/2010 12:00,52033.477,52380.79402,52433.12,51779.383,50310.19,48866.73,52302.223
11/6/2010 13:00,51856.336,52357.71971,52343.754,52042.23,49784.375,49018.832,52079.84
11/6/2010 14:00,51699.87,52040.74131,52306.586,52302.84,49443.074,49618.46,51937.117
11/6/2010 15:00,51282.496,51953.13716,52030.47,51855.832,49045.54,50674.938,51594.543
11/6/2010 16:00,51391.95,51864.75084,52019.105,50581.39,48975.836,52842.492,51486.742
11/6/2010 17:00,51346.613,51822.90421,52013.297,49749.37,49116.188,55000.23,51478.43
11/6/2010 18:00,51324.383,52436.52434,51848.88,49190.195,49667.09,55894.234,51587.312
11/6/2010 19:00,51410.957,52412.66785,52631.023,48924.434,50730.137,56325.355,52315.9
11/6/2010 20:00,51226.285,51963.3055,52575.617,49034.082,51922.18,56466.28,52391.42
11/6/2010 21:00,50653.035,50227.64832,50731.703,48902.93,53458.156,56291.754,51890.36
11/6/2010 22:00,49422.035,49661.54563,49634.645,48907.992,55129.195,55783.25,50368.652
11/6/2010 23:00,48875.5,49236.23531,49197.97,49163.477,56170.836,55106.63,49756.58
11/7/2010 00:00,48529.242,48905.95985,48885.633,49775.98,56796.61,54536.76,49335.875
11/7/2010 01:00,48085.21,48654.88011,48244.68,50830.695,56915.44,53778.008,45346.074
11/7/2010 02:00,47918.8,48556.52099,48170.254,53016.723,56672.72,52930.008,45886.04
11/7/2010 03:00,47915.38,48473.02328,48174.28,55415.44,56309.58,53175.63,45931.758
11/7/2010 04:00,47918.496,48456.79305,48304.508,56437.9,55575.61,53373.69,45645.27
11/7/2010 05:00,48121.664,48847.68745,48633.223,56685.94,54819.312,52760.223,46167.414
11/7/2010 06:00,48852.805,49638.66687,49531.49,56623.754,54074.3,51176.8,48152.62
11/7/2010 07:00,50227.004,51554.02987,51249.977,56311.105,53327.695,50179.26,53306.883
11/7/2010 08:00,52912.117,53233.56564,54294.08,55830.047,53386.46,49640.824,59267.605
11/7/2010 09:00,54500.938,55347.60234,55613.516,55468.246,53548.055,49314.984,62738.99
11/7/2010 10:00,55932.41,55482.72392,55881.508,55019.78,52769.098,49008.9,61983.25
11/7/2010 11:00,55658.445,55312.79534,55574.4,54447.49,51017.67,48798.996,57658.555
11/7/2010 12:00,55121.633,55030.62394,54940.46,53810.04,50209.797,48819.99,55934.297
11/7/2010 13:00,54638.125,55215.02285,54266.79,53404.89,49555.98,49206.883,54990.16
11/7/2010 14:00,54462.76,55352.29542,54110.965,53080.23,49211.516,50170.617,54871.086
11/7/2010 15:00,54207.227,55196.83717,54108.406,52448.438,49009.78,51452.89,54628.824
11/7/2010 16:00,53865,54122.70863,54030.57,51073.805,48901.703,52937.22,54078.293
11/7/2010 17:00,53144.17,53020.03053,53633.93,50303.195,48958.76,54805.223,52999.293
11/7/2010 18:00,52371.29,53352.26144,53027.734,49714.61,49297.055,56079.344,52081.08
11/7/2010 19:00,52478.94,53421.28882,53573.27,49272.14,50079.477,56632.26,52636.51
11/7/2010 20:00,52290.19,52622.09651,53476.83,48934.32,51176.113,56870.72,52994.89
11/7/2010 21:00,51529.887,50895.8255,51405.918,48865.09,52673.75,56761.535,52208.07
11/7/2010 22:00,50222.066,50103.47727,50229.145,49004.664,54717.11,56575.58,50695.777
11/7/2010 23:00,49460.9,49551.45381,49722.383,49489.336,56310.91,56260.04,50333.18
11/8/2010 00:00,48886.305,49200.05949,49239.285,50356.438,56657.21,55603.098,49746.25
11/8/2010 01:00,48311.816,48862.35333,48557.297,51770.48,56859.68,54686.05,44615.25
11/8/2010 02:00,48001.363,48716.08569,48419.188,53984.15,56938.46,53665.113,44670.043
11/8/2010 03:00,47938.996,48624.76618,48383.082,56115.188,56882.65,53576,44627.38
11/8/2010 04:00,47990.42,48631.8058,48466.53,56722.004,56523.91,53554.438,44789.41
11/8/2010 05:00,48210.336,49025.82892,48793.77,56760.58,55917.023,52647.516,45244.293
11/8/2010 06:00,48933.574,49628.10744,49777.74,56491.72,54966.457,51001.29,46895.184
11/8/2010 07:00,50187.53,51819.77549,51282.484,56277.355,53888.32,50304.11,52153.074
11/8/2010 08:00,53191.445,53392.54371,54683.55,56129.934,53636.266,49771.695,59813.938
11/8/2010 09:00,54771.152,55212.28522,55847.934,55983.562,53463.875,49476.863,63751.96
11/8/2010 10:00,56076.043,55778.38792,55679.387,55735.15,52626.707,49183.277,63401.945
11/8/2010 11:00,56155.316,56058.60386,55694.21,55092.75,50935.14,48952.574,59249.18
11/8/2010 12:00,56073.766,55886.71983,55533.727,54236.586,50172.75,48818.086,57716.195
11/8/2010 13:00,55687.406,55898.64808,54965.695,53774.973,49679.46,48933.56,56641.883
11/8/2010 14:00,55378.67,56008.7399,54721.49,53562.582,49349.03,49537.902,55982.617
11/8/2010 15:00,55145.93,55871.07624,54713.418,52916.36,49046.92,50607.727,55471.355
11/8/2010 16:00,54737.207,54732.41786,54591.254,51607.91,49020.977,52358.395,54843.008
11/8/2010 17:00,53752.61,53385.89518,53839.05,50633.914,49093.527,54387.656,53561.688
11/8/2010 18:00,52756.234,53586.32877,53531.42,49932.89,49404.883,56028.113,52229.31
11/8/2010 19:00,52759.29,53613.31398,53883.438,49488.008,50361.04,56464.633,52642.926
11/8/2010 20:00,52565.316,52982.29035,53628.39,48980.047,51979.59,56642.48,53084.945
11/8/2010 21:00,51802.164,51229.22967,51770.555,48904.16,53950.793,56637.07,52603.383
11/8/2010 22:00,50411.56,50278.88111,50577.324,49025.28,55406.47,56398.625,50988.52
11/8/2010 23:00,49522.9,49673.86496,49994.777,49450.383,56503.65,55765.37,50574.67
11/9/2010 00:00,49000.49,49326.38155,49432.926,50238.98,56636.875,54869.414,50130.914
11/9/2010 01:00,48428.086,49132.40093,48725.57,51487.53,56486.504,53930.67,45160.27
11/9/2010 02:00,48257.94,48982.02685,48667.195,53441.934,56317.83,53132.21,45214.94
11/9/2010 03:00,48180.383,48778.85562,48592.535,55593.773,56172.203,53125.652,45330.047
11/9/2010 04:00,48089.12,48728.01393,48542.797,56216.93,55940.77,52862.637,45451.883
11/9/2010 05:00,48225.02,49170.92329,48787.87,56340.613,55479.727,52012.18,45870.688
11/9/2010 06:00,49030.707,49913.40755,49803.367,56230.4,54592.543,50609.418,47532.203
11/9/2010 07:00,50307.617,52110.15978,51583.797,55704.016,53606.695,50074.25,51574.89
11/9/2010 08:00,53292.836,53695.24732,54810.477,55292.36,53740.69,49696.016,58116.387
11/9/2010 09:00,54872.133,55089.48298,55953.297,55197.383,53863.508,49391.246,62496.824
11/9/2010 10:00,55852.04,55364.61476,55530.367,55032.508,52996.258,49100.105,62035.914
11/9/2010 11:00,55863.6,55371.84992,55391.848,54395.31,51356.383,48918.348,58653.367
11/9/2010 12:00,55550.61,55193.51291,55057.727,53409.36,50450.637,48827.69,56764.086
11/9/2010 13:00,55074.582,55262.54028,54567.418,53059.344,49874.18,48977.51,55732.36
11/9/2010 14:00,54719.906,55274.85961,54350.406,53103.766,49521.54,49664.434,55264.062
11/9/2010 15:00,54302.375,55150.68856,54247.68,52690.758,49132.062,51093.24,54834.363
11/9/2010 16:00,53840.258,54023.37179,54210.992,51436.33,49052.14,52753.39,54283.336
11/9/2010 17:00,52843.254,52747.63639,53884.746,50397.332,49068.734,54252.09,52954.86
11/9/2010 18:00,51815.1,52944.15908,53100.305,49757.543,49271.523,55506.562,51653.46
11/9/2010 19:00,51855.12,52822.72566,53500.56,49377.492,49887.37,55775.508,52055.812
11/9/2010 20:00,51473.76,52191.70203,52935.855,48977.945,51030.656,55771.945,52314.086
11/9/2010 21:00,50793.74,50486.15878,51174.45,48927.312,52881.902,55699.188,51821.113
11/9/2010 22:00,49588.984,49747.38987,50101.4,49024.71,54315.04,55597.785,50291.266
11/9/2010 23:00,48888.883,49175.42083,49477.875,49488.67,55520.9,55443.367,49782.58
11/10/2010 00:00,48452.08,48880.14792,48951.934,50416.594,56120.223,55024.836,49629.492
11/10/2010 01:00,47955.21,48600.12752,48417.4,51925.08,56218.5,54176.71,46335.29
11/10/2010 02:00,47777.883,48461.68168,48317.258,53829.39,56124.543,53104.08,46682.55
11/10/2010 03:00,47751.043,48402.43155,48240.996,55596.35,55887.492,53297.535,46800.23
11/10/2010 04:00,47845.418,48432.34993,48258.094,56046.883,55738.82,53391.81,47068.977
11/10/2010 05:00,48094.895,48846.31864,48490.496,56424.62,55478.797,52507.188,47489.01
11/10/2010 06:00,48848.31,49510.38936,49314.95,56115.17,54698.57,51045.453,48592.453
11/10/2010 07:00,50050.863,51603.89384,50700.25,55909.98,53546.18,50303.797,51034.383
11/10/2010 08:00,52989.875,53161.80064,54040.816,55749.05,53608.945,49856.453,55236.54
11/10/2010 09:00,54438.145,55184.12675,55417.91,55718.71,53765,49544.69,59061.016
11/10/2010 10:00,55805.64,55628.20938,55493.703,55608.812,53039.574,49180.14,60622.883
11/10/2010 11:00,55802.65,55937.95262,55648.47,54971.53,51388.91,48979.887,57505.312
11/10/2010 12:00,55710.78,55863.25444,55738.934,53884.24,50366.062,48900.883,56396.188
11/10/2010 13:00,55301.234,55975.49725,55431.758,53402.324,49794.094,49061.535,55600.34
11/10/2010 14:00,55074.58,56128.80451,55283.05,53227.984,49476.297,49649.312,55300.746
11/10/2010 15:00,54946.484,55965.32891,55324.73,52582.223,49115.617,50751.426,55331.805
11/10/2010 16:00,54520.395,54625.6503,55136.156,51228.87,49083.465,52836.926,55226.29
