Tmestamp,Target Load,Predicted ANN load,Proposed LSTM Load,LSTM_MODEL_1_Load,LSTM_MODEL_2_Load,LSTM_MODEL_3_Load,CNN_LSTM_MODEL_Load,EMD_LSTM
21/10/2010 13:00,52455.29665,52011.758,52391.742,52133.66,49706.426,49327.617,52870.004,49755.49
21/10/2010 14:00,52420.2941,51706.273,52411.895,52410.09,49314.777,50011.22,52594.66,49755.49
21/10/2010 15:00,52378.64302,51654.074,52545.656,52153.98,49393.496,51020.723,52393.21,49755.49
21/10/2010 16:00,52194.6352,51592.957,52612.055,51315.94,49246.11,51889.08,52202.707,49755.49
21/10/2010 17:00,52010.43184,51452.44,52534.953,50476.113,49219.65,52842.79,51965.07,49755.49
21/10/2010 18:00,52739.22795,51386.38,52289.66,49779.305,49359.418,54136.29,51715.836,49841.824
21/10/2010 19:00,52672.74266,51670.92,53120.688,49381.598,49593.65,54447.31,52107.703,49841.824
21/10/2010 20:00,52228.07339,51226.473,52896.008,49409.133,50077.72,54537.28,51941.21,49841.824
21/10/2010 21:00,51031.53371,50648.453,50926.004,49588.105,50992.01,54390.066,51502.773,40896.816
21/10/2010 22:00,50440.5968,49691.29,50266.867,50555.63,52366.65,54054.594,50444.613,40896.73
21/10/2010 23:00,49614.41929,49174.45,49940.59,53078.13,53959.934,53724.14,49851.016,40897.5
22/10/2010 0:00,49338.89642,48631.39,49187.605,54617.266,54974.312,53520.664,48985.39,40896.98
22/10/2010 1:00,49284.33938,48341.152,49020.65,55515.273,55036.23,53095.742,48451.082,49820.605
22/10/2010 2:00,49108.73999,48294.688,49007.047,55948.99,54693.75,52545.824,48536.086,49820.605
22/10/2010 3:00,48950.73965,48208.01,48892.652,56207.84,54287.223,52995.61,48503.42,49820.605
22/10/2010 4:00,48931.3807,48197.938,48818.28,56469.945,54282.668,53060.266,48511.605,49820.605
22/10/2010 5:00,49172.48765,48435.86,48918.55,56249.426,54359.055,52385.508,48718.742,49820.605
22/10/2010 6:00,49317.58202,49020.973,49497.55,55691.21,53593.88,51161.11,49241.066,49820.605
22/10/2010 7:00,50126.16048,49560.523,50133.316,55112.69,52842.16,50327.49,49729.46,49820.605
22/10/2010 8:00,51572.02001,50957.83,51847.562,54405.14,53068.777,49733.875,51222.746,49841.824
22/10/2010 9:00,53100.20397,52708.145,53496.84,53955.312,53230.34,49384.22,52839.098,49841.824
22/10/2010 10:00,53510.45733,53879.08,53683.03,53651.773,52757.105,48983.11,53891.94,49841.824
22/10/2010 11:00,53603.73228,53733.64,53746.85,53202.17,51598.047,48785.09,54039.977,49841.824
22/10/2010 12:00,53177.44424,53413.305,53711.516,52908.52,50755.13,48737.645,53935.367,49841.824
22/10/2010 13:00,52882.56242,52851.17,53236.29,52917.33,50061.242,48926.69,53418.094,49841.824
22/10/2010 14:00,52814.51277,52381.367,52947.402,52745.65,49743.43,49493.223,53011.13,49841.824
22/10/2010 15:00,52680.17337,52120.78,52928.36,52243.555,49378.625,50318.113,52810.1,49841.824
22/10/2010 16:00,52557.95776,52206.87,52911.83,51223.03,49124.926,50749.574,52565.227,49841.824
22/10/2010 17:00,52327.2147,52246.88,52938.258,50396.555,48930.254,51180.863,52350.68,49841.824
22/10/2010 18:00,52828.39646,52092.473,52914.285,49683.496,48949.91,52271.633,52043.63,49841.824
22/10/2010 19:00,52971.14429,51984.91,53469.406,49376.5,49090.13,53642.414,52308.42,49841.824
22/10/2010 20:00,52534.68791,51762.004,52959.38,48939.316,49276.27,53523.875,52312.65,49841.824
22/10/2010 21:00,51279.09364,51292.836,51407.17,48814.316,49324.773,53008.676,51872.547,49841.824
22/10/2010 22:00,50711.23104,50123.824,50594.63,48798.938,50049.633,52776.555,50752.434,49841.824
22/10/2010 23:00,50213.178,49542.39,50265.48,48989.133,51663.53,52566.18,50178.57,49841.824
23/10/2010 0:00,50031.32117,49052.1,49928.71,49368.812,53308.816,52564.297,49650.52,49841.824
23/10/2010 1:00,49671.71397,48952.285,49730.57,49763.395,53344.43,52129.99,49082.45,49820.605
23/10/2010 2:00,49351.21576,48617.145,49372.344,50296.645,52859.664,51746.45,48864.41,49820.605
23/10/2010 3:00,49239.36403,48370.77,49043.434,51067.36,52401.117,52240.28,48652.227,49820.605
23/10/2010 4:00,49199.08177,48371.02,48988.227,51798.57,52041.86,52479.242,48676.67,49820.605
23/10/2010 5:00,49361.3841,48501.7,49109.945,52786.836,51729.58,51949.305,48838.434,49820.605
23/10/2010 6:00,49061.22256,48876.797,49735.29,52807.312,51381.48,50767.723,49314.848,49820.605
23/10/2010 7:00,49288.64137,48817.504,49673.83,52379.883,51333.293,50022.46,49146.234,49820.605
23/10/2010 8:00,50061.04401,49349.766,50328.652,52098.957,52022.22,49437.34,49678.64,49841.824
23/10/2010 9:00,51575.53982,50413.742,51896.35,51902.87,52228.484,49158.703,50780.953,49841.824
23/10/2010 10:00,51949.8129,51916.074,52263.703,51740.08,51815.156,48902.188,52204.023,49841.824
23/10/2010 11:00,51965.84759,51797.8,52215.906,51528.79,50762.105,48706.895,52422.395,49802.6
23/10/2010 12:00,51932.21385,51487.336,52197.65,51445.098,50110.64,48619.39,52304,49802.6
23/10/2010 13:00,51913.44153,51298.113,52173.617,51778.812,49404.22,48860.02,52141.082,49802.6
23/10/2010 14:00,51885.08751,51887.01,52214.24,52106.355,49114.145,49619.848,51879.215,49802.6
23/10/2010 15:00,51821.14431,51679.414,52244.43,51861.637,48561.78,50785.438,51732.234,49802.6
23/10/2010 16:00,51795.72346,51424.406,52248.86,50991.926,48664.68,52447.24,51591.414,49802.6
23/10/2010 17:00,51872.57263,51348.84,52302.734,50203.676,48824.703,54131.68,51536.07,49802.6
23/10/2010 18:00,52464.68281,51373.355,52335.453,49626.39,49140.895,55655.34,51580.62,49802.6
23/10/2010 19:00,52614.66581,51699.105,52910.78,49326.645,49812.906,56435.773,51998.83,49802.6
23/10/2010 20:00,52302.38048,51527.035,52851.08,49407.71,50837.12,56768.836,52032.06,49802.6
23/10/2010 21:00,51095.47691,50903.94,51007.844,49355.414,52654.418,56880.18,51682.42,49802.6
23/10/2010 22:00,50397.57691,49873.543,50305.28,49687.906,55219.906,56828.605,50616.273,49802.6
23/10/2010 23:00,49917.90509,49193.914,49859.85,50604.5,56404.605,56606.797,49925.15,49802.6
24/10/2010 0:00,49557.32016,48783.742,49482.246,51916.113,56857.75,56048.125,49416.152,49802.6
24/10/2010 1:00,49264.0027,48635.57,49549.31,53187.168,57016.61,55006.72,48611.848,49820.605
24/10/2010 2:00,49122.62368,48372.496,49314.46,55042.09,56961.953,53740.492,48499.484,49820.605
24/10/2010 3:00,49032.47745,48352.375,49221.89,56600.54,56893.625,53462.523,48606.14,49820.605
24/10/2010 4:00,49086.64341,48431.07,49210.242,57099.043,56782.164,53070.2,48776.14,49820.605
24/10/2010 5:00,49457.78777,48752.945,49413.156,57187.402,56428.543,52172.184,49183.375,49820.605
24/10/2010 6:00,50107.19262,49704.836,50218.727,57103.863,55665.27,50887.22,50099.15,49820.605
24/10/2010 7:00,52414.42775,50984.523,51905.586,56925.59,54278.652,50167.625,51412.867,49820.605
24/10/2010 8:00,54276.99362,54098.11,55098.414,56592.74,53623.855,49535.258,54237.434,49820.605
24/10/2010 9:00,55874.20496,55720.195,56370.027,56158.07,53457.93,49228.953,55741.395,49820.605
24/10/2010 10:00,56268.03253,56595.117,56256.05,55659.4,52817.758,48916.902,56608.625,49802.6
24/10/2010 11:00,56333.34455,56491.297,56041.52,55075.023,51517.895,48730.277,56603.535,49802.6
24/10/2010 12:00,56154.61645,56191.484,55823.008,54375.516,50693.062,48652.33,56400.406,49802.6
24/10/2010 13:00,56139.16839,55660.684,55307.414,53675.45,50094.188,48871.797,56038.117,49802.6
24/10/2010 14:00,56164.78478,55414.89,55158.72,53212.156,49757.258,49598.793,55801.48,49802.6
24/10/2010 15:00,55944.4056,55199.176,55192.375,52622.81,49502.965,50880.04,55593.105,49802.6
24/10/2010 16:00,54639.14291,54712.62,54961.21,51569.5,49482.918,52641.402,55260.21,49802.6
24/10/2010 17:00,53305.91728,53588.06,54119.016,50681.76,49636.91,54543.22,54166.57,49802.6
24/10/2010 18:00,53434.97697,52597.54,53849.77,50012.383,49954.57,55999.91,53009.688,49802.6
24/10/2010 19:00,53385.30854,52549.062,54065.58,49548.715,50471.664,56563.902,52980.594,49802.6
24/10/2010 20:00,52780.87903,52181.15,53559.62,49116.387,50901.516,56853.05,52770.254,49802.6
24/10/2010 21:00,51368.26215,51535.91,51380.32,48993.273,51896.703,56860.742,52188.125,49802.6
24/10/2010 22:00,50708.10232,50328.96,50387.2,48924.46,54845.9,56762.48,50962.188,49802.6
24/10/2010 23:00,50028.388,49611.773,50017.98,48975.125,56301.617,56544.227,50278.887,49802.6
25/10/2010 0:00,49637.4936,49064.562,49521.613,49209.055,56648.86,56141.766,49573.215,49802.6
25/10/2010 1:00,49464.4363,48642.094,49022.953,49922.46,56781.844,55196.53,48986.707,49734.844
25/10/2010 2:00,49300.56961,48505.727,48811.2,51280.59,56828.613,53809.125,48881.32,49732.797
25/10/2010 3:00,49218.44072,48435.773,48679.633,54453.105,56728.92,53494.246,48807.793,49732.008
25/10/2010 4:00,49267.9136,48534.477,48696.496,56242.47,56459.27,53326.797,48841.773,49732.68
25/10/2010 5:00,49587.04299,48877.285,48945.242,56730.22,56044.758,52510.91,49134.145,49734.72
25/10/2010 6:00,50005.31369,49753.227,49690.938,56716.14,55203.617,51159.805,49935.793,49732.21
25/10/2010 7:00,52375.70985,50681.39,50571.62,56621.25,53776.547,50400.195,50829.797,49734.17
25/10/2010 8:00,54145.00076,53629.305,53693.906,56385.105,53211.727,49864.094,53777.81,49734.29
25/10/2010 9:00,55582.06077,55158.56,55408.805,56252.734,53067.047,49560.91,55201.176,49732.35
25/10/2010 10:00,56059.58159,56050.34,55784.457,56104.727,52467.133,49235.71,56007.27,49755.49
25/10/2010 11:00,56215.23539,56185.37,55370.152,55428.957,51227.945,48994.832,56115.17,49755.49
25/10/2010 12:00,55930.52191,56046.414,55381.7,54202.523,50420.156,48961.9,56038.34,49755.49
25/10/2010 13:00,56027.70776,55514.008,55068.92,53385.973,49902.68,49248.613,55609.32,49755.49
25/10/2010 14:00,56372.84464,55326.93,55080.055,53176.426,49551.305,50083.324,55467.86,49755.49
25/10/2010 15:00,56117.85399,55360.1,55406.258,52649.78,49464.406,51192.44,55541.098,49755.49
25/10/2010 16:00,54663.19494,54936.28,54962.734,51535.83,49373.492,52847.203,55168.652,49755.49
25/10/2010 17:00,53267.39492,53689.375,53628.047,50585.742,49354.367,54831.656,53864.164,49755.49
25/10/2010 18:00,53544.87324,52608.008,52999.094,49799.387,49423.63,56117.082,52604.168,40896.906
25/10/2010 19:00,53522.77666,52678.293,53281.984,49300.008,49676.99,56566.746,52700.9,40896.844
25/10/2010 20:00,52900.55256,52426.78,53171.508,49530.92,50303.918,56759.645,52554.395,40896.8
25/10/2010 21:00,51550.90115,51744.34,51257.79,49567.934,52526.1,56843.8,51937.332,40896.777
25/10/2010 22:00,50863.75612,50717.684,50458.902,49887.414,55379.945,56790.547,50720.22,40896.785
25/10/2010 23:00,50144.54171,49956.605,50164.23,50495.746,56508.695,56589.703,50018.05,40896.816
26/10/2010 0:00,49825.41232,49229.62,49747.02,51420.863,56902.688,56140.91,49249.17,40896.87
26/10/2010 1:00,49621.85,48857.93,49418.88,52553.445,56997.062,55287.12,49229.42,49734.562
26/10/2010 2:00,49416.52778,48628.477,49108.03,54182.668,56967.945,54069.938,49097.992,49733.28
26/10/2010 3:00,49333.61671,48533.543,48907.793,56048.402,56840.51,53641.43,48933.21,49731.82
26/10/2010 4:00,49377.61433,48622.18,48908.383,56669.344,56695.625,53362.777,48962.57,49732.727
26/10/2010 5:00,49586.84745,48937.688,49197.33,56836.707,56431.293,52584.977,49212.855,49735.33
26/10/2010 6:00,50095.45992,49507.44,49855.465,56700.18,55597.406,51302.35,49743.367,49734.867
26/10/2010 7:00,52137.53607,50469.99,50899.42,56497.434,54095.383,50495.145,50710.844,49733.43
26/10/2010 8:00,54109.60712,53094.47,53620.344,56300.625,53592.91,49993.223,53266.836,49731.258
26/10/2010 9:00,55714.8358,54982.516,55696.445,56254.42,53576.066,49589.812,54907.055,49755.49
26/10/2010 10:00,56039.636,56116.742,56429.945,56050.008,52920.32,49300.95,55901.93,49755.49
26/10/2010 11:00,56110.61883,56078.676,55940.33,55369.62,51612.617,49123.344,55900.25,49755.49
26/10/2010 12:00,55901.97234,55870.72,55766.273,54238.027,50789.695,49082.242,55742.02,49755.49
26/10/2010 13:00,55953.79176,55462.41,55383.715,53528.336,50166.625,49318.14,55392.945,49755.49
26/10/2010 14:00,56142.10157,55231.168,55294.875,53320.277,49817.156,49989.043,55236.914,49755.49
26/10/2010 15:00,56015.58397,55116.812,55310.477,52785.797,49581.73,51178.785,55220.16,49755.49
26/10/2010 16:00,54913.68805,54764.438,54952.78,51713.98,49463.71,52845.965,54931.77,49755.49
26/10/2010 17:00,53397.43233,53782.22,53922.074,50752.32,49460.547,55223.234,53946.023,49789.113
26/10/2010 18:00,53527.07865,52661.785,53139.023,50024.902,49617.492,56420.684,52639.8,49822.734
26/10/2010 19:00,53637.36601,52654.33,53295.176,49581.996,49982.637,56846.695,52633.95,40896.938
26/10/2010 20:00,53120.14956,52475.777,53258.13,49871.82,50657.984,57033.227,52610.586,40897.02
26/10/2010 21:00,51643.39393,51837.906,51496.21,50436.727,52977.113,57119.125,52102.434,40897.11
26/10/2010 22:00,51092.73928,50597.94,50586.273,51816.133,55596.473,57168.17,50831.57,40896.77
26/10/2010 23:00,50256.39344,50047.938,50366.47,53411.18,56549.344,57112.17,50277.977,40897.29
27/10/2010 0:00,49921.62044,49266.89,49877.867,54312.926,56964.484,56674.54,49451.812,40896.938
27/10/2010 1:00,49712.58287,48891.63,49561.375,54976.36,57074.203,55692.254,49207.23,49735.4
27/10/2010 2:00,49478.31999,48689.957,49302.32,55820.5,57051.266,54314.68,49097.92,49732.9
27/10/2010 3:00,49333.03007,48572.68,49069.805,56728.42,57065.473,53939.883,48910.95,49731.93
27/10/2010 4:00,49374.09452,48606.668,49018.582,57067.54,57061.098,53779.2,48836.688,49732.67
27/10/2010 5:00,49711.4096,48937.117,49310.24,57124.773,56703.82,52935.746,49087.727,49734.28
27/10/2010 6:00,50213.96018,49822.145,50203.516,57062.805,55827.22,51519.53,49853.43,49733.5
27/10/2010 7:00,52533.71019,50840.36,51275.9,56936.867,54250.773,50670.28,50798.48,49732.703
27/10/2010 8:00,54403.31567,53711.875,54459.754,56786.895,53745.68,50030.855,53588.453,49734.22
27/10/2010 9:00,56020.0815,55376.117,56211.55,56707.906,53673.305,49610.62,55127.086,49732.42
27/10/2010 10:00,56404.91401,56390.418,56345.715,56408.566,53016.824,49325.2,56110.938,49822.734
27/10/2010 11:00,56415.86453,56349.21,56306.984,55738.59,51763.387,49144.83,56143.816,49822.734
27/10/2010 12:00,56241.24287,56033.11,56055.07,54560.812,50900.445,49094.29,55923.895,49822.734
27/10/2010 13:00,56391.22586,55633.25,55510.617,53724.26,50253.066,49300.74,55596.664,49822.734
27/10/2010 14:00,56312.03015,55410.727,55453.773,53471.758,49940.332,49917.78,55486.598,49822.734
27/10/2010 15:00,56148.55455,55185.29,55209.43,52924.25,49479.16,51078,55242.105,49789.11
27/10/2010 16:00,55026.32195,54861.066,54928.914,51824.867,49354.043,52835.03,54943.36,49789.11
27/10/2010 17:00,53603.14564,53939.035,53927.688,50921.816,49398.312,54937.992,53968.04,49789.11
27/10/2010 18:00,53496.18254,52922.668,53373.12,50150.14,49680.812,56098.785,52784.35,40896.992
27/10/2010 19:00,53472.71715,52775.32,53377.516,49745.633,50213.086,56638.207,52578.93,40897.023
27/10/2010 20:00,52914.82734,52545.54,53164.562,52003.656,50955.574,56886.15,52444.78,40897.027
27/10/2010 21:00,51503.57927,51883.188,51339.113,53031.67,52284.62,56990.664,51910.824,40897
27/10/2010 22:00,50783.19159,50405.703,50465.055,53579.1,55140.477,57038.504,50705.04,40872.68
27/10/2010 23:00,50135.54664,49732.664,50137.13,54142.754,56497.348,56930.27,49996.984,40873.484
28/10/2010 0:00,49852.00643,49162.266,49765.324,54724.008,56924.707,56384.67,49319.547,40873.027
28/10/2010 1:00,49665.65207,48901.65,50148.2,55338.61,57024.22,55313.367,48526.914,49734.64
28/10/2010 2:00,49478.31999,48718.86,49867.656,56202.203,57023.72,53923.797,48525.152,49731.875
28/10/2010 3:00,49313.47558,48631.188,49655.98,56825.598,57013.65,53657.434,48473.57,49733.547
28/10/2010 4:00,49331.46571,48637.504,49533.492,57183.855,56912.66,53561.78,48443.906,49735.39
28/10/2010 5:00,49676.40705,48926.22,49776.12,57250.36,56503.82,52767.15,48762.727,49735.633
28/10/2010 6:00,50225.10624,49693.832,50711.75,57235.445,55649.773,51442.086,49618.254,49733.29
28/10/2010 7:00,52511.22252,50776.27,51977.195,57178.434,54173.863,50632.316,50735.64,49730.164
28/10/2010 8:00,54437.14495,53761.027,55072.062,57038.992,53647.766,49994.43,53503.516,49802.6
28/10/2010 9:00,55994.07402,55645.223,56493.277,56815.734,53628.11,49634.055,55113.266,49802.6
28/10/2010 10:00,56294.62665,56497.5,56057.445,56474.496,53003.42,49476.145,55945.625,49802.6
28/10/2010 11:00,56261.384,56402.086,55875.195,55826.258,51711.19,49204.074,55860.01,49789.11
28/10/2010 12:00,55967.28436,55942.86,55356.848,54845.293,50913.56,48994.67,55515.113,49789.11
28/10/2010 13:00,55902.95007,55525.984,54793.695,53968.062,50111.918,48889.05,55103.582,49789.11
28/10/2010 14:00,55649.13269,55289.72,54565.31,53545.06,49779.09,48881.36,54875.492,49802.6
28/10/2010 15:00,55409.78565,54888.78,54253.49,52918.96,49397.234,49276.71,54516.703,49802.6
28/10/2010 16:00,54299.0902,54496.19,54035.89,51817.77,49236.062,49858.9,54180.695,49802.6
28/10/2010 17:00,53164.92936,53593.31,53497.758,50896.89,49198.7,50668.918,53220.17,49802.6
28/10/2010 18:00,53353.23917,52527.5,53009.11,50137.777,49308.07,51781.996,52324.68,49802.6
28/10/2010 19:00,53204.03835,52415.7,53283.023,49747.406,49409.01,52445.492,52338.098,49802.6
28/10/2010 20:00,52670.00503,52017.25,52792.055,49295.113,49564.047,52475.137,52092.824,49802.6
28/10/2010 21:00,51388.01219,51383.43,51162.145,49124.715,49904.594,52341.55,51562.12,49802.6
28/10/2010 22:00,50518.22815,50342.53,50402.64,49017.73,50459.402,52324.8,50441.387,49802.6
28/10/2010 23:00,50016.85084,49485.27,49983.85,49029.2,51412.094,52503.188,49596.043,49802.6
29/10/2010 0:00,49645.3154,49008.2,49690.22,49134.797,52369.004,52539.035,49024.11,49802.6
29/10/2010 1:00,49385.43613,48558.816,49188.293,49734.832,52368.38,52093.832,48363.58,49820.605
29/10/2010 2:00,49157.82178,48324.824,48937.45,50561.305,52237.07,51497.6,48176.516,49820.605
29/10/2010 3:00,48991.60855,48170.87,48817.266,51081.434,52238.168,51901.117,48041.67,49820.605
29/10/2010 4:00,48904.59104,48120.137,48832.906,51776.41,52433.164,52270.71,48029.39,49820.605
29/10/2010 5:00,49146.87126,48165.656,49002.586,52612.93,52707.227,51978.324,48253.35,49820.605
29/10/2010 6:00,48941.54904,48671.715,49649.945,52602.473,52290.1,50867.85,48851.89,49820.605
29/10/2010 7:00,49277.69085,48737.34,49701.742,52503.812,51741.598,50265.94,48896.348,49802.6
29/10/2010 8:00,50127.72484,49457.938,50392.81,52483.3,52053.875,49654.637,49694.363,49802.6
29/10/2010 9:00,51619.34189,50514.03,52247.965,52570.164,52306.7,49353.098,50854.094,49802.6
29/10/2010 10:00,51888.80287,51985.63,51990.484,52667.266,51692.633,49119.875,52167.63,49802.6
29/10/2010 11:00,51967.99858,52132.457,51938.426,52200.586,50418.87,48887.906,52208.094,49802.6
29/10/2010 12:00,51828.37947,51917.223,51975.355,51805.895,49781.344,48737.32,52108.88,49802.6
29/10/2010 13:00,51695.99552,51820.527,51771.016,51998.977,49328.266,48760.797,51838.48,49802.6
29/10/2010 14:00,51705.57723,51385.75,51633.32,52269.008,49112.777,49015.82,51580.18,49802.6
29/10/2010 15:00,51666.46823,51405.258,51670.887,51944.508,49021.703,49294.152,51459.93,49802.6
29/10/2010 16:00,51595.28986,51591.09,51720.277,50939.6,48874.984,49585.137,51287.547,49802.6
29/10/2010 17:00,51670.37913,51425.207,51501.094,49933.043,48773.477,50240.555,51135.914,49802.6
29/10/2010 18:00,52367.49696,51370.61,51618.137,49318.848,48715.863,51283.418,51109.29,49802.6
29/10/2010 19:00,52375.31876,51777.523,52353.117,48911.043,48637.594,52332.094,51574.152,49802.6
29/10/2010 20:00,51913.05044,51465.51,52258.406,49106.34,48521.93,52182.42,51467.914,49802.6
29/10/2010 21:00,50749.16677,50882.656,50544.977,48966.863,48867.55,51970.54,51007.39,49802.6
29/10/2010 22:00,50078.25197,49812.25,49923.277,48931.7,49816.477,52019.797,49941.195,49802.6
29/10/2010 23:00,49569.44395,49165.574,49527.98,49026.18,51286.87,52212.75,49224.223,49802.6
30/10/2010 0:00,49331.27017,48756.71,49113.484,49338.805,52332.984,52310.11,48623.38,49802.6
30/10/2010 1:00,49149.99998,48488.875,48693.082,49598.79,52564.473,52055.023,48116.832,49820.605
30/10/2010 2:00,48963.45008,48192.656,48559.23,49998.613,52313.816,51727.965,48020.117,49820.605
30/10/2010 3:00,48816.79135,48073.227,48470.242,50573.203,52316.766,52076.73,47943.695,49820.605
30/10/2010 4:00,48786.87297,48030.613,48469.824,51516.84,52460.46,52273.93,47908.9,49820.605
30/10/2010 5:00,49034.82399,48157.59,48644.96,52492.62,52503.934,51793.254,48047.016,49820.605
30/10/2010 6:00,48956.80155,48607.703,49292.96,52473.207,51955.938,50583.73,48575.1,49820.605
30/10/2010 7:00,49228.60906,48808.99,49415.324,52170.15,51646.293,49860.9,48683.71,49802.6
30/10/2010 8:00,50122.44513,49444.97,50137.586,52013.195,52245.438,49356.133,49253.156,49802.6
30/10/2010 9:00,51655.71326,50659.754,51920.777,51944.12,52588,49071.85,50580.004,49802.6
30/10/2010 10:00,51892.12713,52120.45,52398.332,51826.39,52144.65,48865.773,52020.496,49802.6
30/10/2010 11:00,51808.43388,52094.39,52049.117,51629.785,50927.05,48690.65,52063.13,49802.6
30/10/2010 12:00,51803.93635,51740.26,51877.527,51618.94,50180.336,48649.65,51853.195,49802.6
30/10/2010 13:00,51750.16148,51781.094,51862.055,51896.176,49723.47,48906.168,51737.61,49802.6
30/10/2010 14:00,51782.62195,51267.164,51775.043,52061.86,49419.164,49721.57,51566.074,49802.6
30/10/2010 15:00,51767.36944,51467.082,51813.22,51572.977,48963.234,51030.832,51500.32,49802.6
30/10/2010 16:00,51774.21351,51561.754,51828.258,50551.94,48891.37,52783.188,51398.383,49802.6
30/10/2010 17:00,51850.86714,51538.055,51863.12,49679.777,48957.945,54722.348,51326.266,49802.6
30/10/2010 18:00,52694.05706,51493.59,51791.516,49155.26,49314.867,56046.008,51312.965,49802.6
30/10/2010 19:00,52708.52739,52081.16,52617.85,48843.906,50180.61,56469.27,51914.918,49802.6
30/10/2010 20:00,52276.373,51989.598,52507.47,49259.984,51354.098,56615.484,51843.957,49802.6
30/10/2010 21:00,50977.36775,51446.258,50756.88,49305.57,53137.418,56600.66,51424.414,49802.6
30/10/2010 22:00,50420.06458,50282.992,50025.4,49735.68,55046.84,56422.375,50274.64,49802.6
30/10/2010 23:00,49826.39004,49638.004,49756.312,50748.133,56296.26,56054.637,49699.6,49802.6
31/10/2010 0:00,49522.12206,49033.473,49341.406,52053.168,56568.473,55524.406,49054.27,49802.6
31/10/2010 1:00,49282.38393,48592.504,48874.332,53484.273,56725.23,54606.707,48493.965,49820.605
31/10/2010 2:00,49080.9726,48370.953,48704.188,55497.203,56783.2,53423.31,48344.375,49820.605
31/10/2010 3:00,48973.22732,48249.438,48674.945,56749.617,56792.42,53246.934,48273.684,49820.605
31/10/2010 4:00,49039.32153,48272.37,48792.82,57179.734,56691.37,53098.047,48344.195,49820.605
31/10/2010 5:00,49280.62402,48535.76,49167.7,57228.6,56305.05,52302.7,48701.81,49820.605
31/10/2010 6:00,50133.2001,49175.79,49931.574,57068.47,55526.812,50976.098,49387.703,49820.605
31/10/2010 7:00,52135.58062,50627.86,51809.484,56791.984,54308.35,50077.16,50989.74,49802.6
31/10/2010 8:00,53944.95825,53397.64,54573.438,56365.484,53701.17,49595.14,53557.875,49802.6
31/10/2010 9:00,55282.48587,55213.523,56165.75,55912.55,53455.137,49253.17,55082.113,49802.6
31/10/2010 10:00,55685.89515,56185.445,55919.277,55440.312,52711.72,48948.086,55899.902,49802.6
31/10/2010 11:00,55847.61084,56163.645,55546.332,54943.31,51380.758,48756.25,55905.562,49802.6
31/10/2010 12:00,55644.04852,55962.79,55169.793,54271.258,50424.953,48721.51,55754.844,49802.6
31/10/2010 13:00,55622.14749,55490.324,54717.684,53736.85,49800.285,48993.336,55345.273,49802.6
31/10/2010 14:00,55695.28131,55211.61,54483.906,53273.03,49479.71,49846.613,55133.953,49802.6
31/10/2010 15:00,55688.82832,54995.023,54427.06,52610.258,49465.504,51071.96,54990.227,49802.6
31/10/2010 16:00,54525.72682,54735.96,54353.406,51509.707,49462.24,52812.48,54796.727,49802.6
31/10/2010 17:00,53219.48641,53735.867,53608.227,50680.32,49637.57,54651.85,53727.562,49802.6
31/10/2010 18:00,53501.85335,52706.33,53090.53,49957.664,50153.605,55945.895,52582.094,49802.6
31/10/2010 19:00,53329.18714,52659.23,53377.63,49532.168,50969.777,56333.21,52660.305,49802.6
31/10/2010 20:00,52823.11675,52236.62,52977.727,49295.008,51850.387,56511.477,52404.38,49802.6
31/10/2010 21:00,51543.66599,51667.938,51126.29,49345.2,53257.215,56483.113,51886.57,49802.6
31/10/2010 22:00,50783.77823,50552.42,50385.746,49870.496,55348.242,56251.316,50767.496,49802.6
31/10/2010 23:00,50109.14807,49772.566,50084.465,50896.082,56516.277,55827.492,50017.363,49802.6
1/11/2010 0:00,49682.2734,49217.074,49740.746,51957.688,56715.6,55042.344,49293.92,49802.6
1/11/2010 1:00,49475.19127,48692.312,49013.613,53248.08,56762.41,54024.316,49048.7,49736.945
1/11/2010 2:00,49448.20606,48509.18,48877.805,54529.156,56765.547,53189.812,48919.74,49736.656
1/11/2010 3:00,49266.74033,48557.652,49036.08,56275.89,56572.11,53170.895,49041.145,49734.758
1/11/2010 4:00,49259.11407,48518.46,49046.586,56720.547,56189.184,52884.61,48932.555,49733.03
1/11/2010 5:00,49513.71363,48791.594,49344.566,56716.695,55541.12,52013.26,49161.027,49731.453
1/11/2010 6:00,50054.19993,49444.312,50196.133,56395.176,54554.53,50804.15,49802.99,49730
1/11/2010 7:00,52216.92733,50501.82,51436.938,56028.742,53441.652,50109.89,50859.164,49728.64
1/11/2010 8:00,53981.13407,53301.52,54219.867,55687.363,53285.773,49651.68,53592.28,49727.383
1/11/2010 9:00,55163.59452,54968.555,55903.086,55620.984,53253.113,49361.316,55072.82,49789.11
1/11/2010 10:00,55461.99615,55733.438,55779.02,55473.977,52575.83,49093.94,55732.07,49789.11
1/11/2010 11:00,55493.28335,55691.85,55449.547,54862.7,51307.6,48906.15,55691.266,49789.11
1/11/2010 12:00,55247.48332,55468.633,55128.984,53834.195,50581.03,48843.48,55484.812,49789.11
1/11/2010 13:00,55266.84227,55020.92,54742.64,53303.883,50018.19,49081.367,55077.2,49789.11
1/11/2010 14:00,55247.48332,54758.934,54654.4,53134.586,49708.535,49907.062,54901.723,49789.11
1/11/2010 15:00,55114.12165,54484.434,54593.92,52621.33,49158.73,51183.4,54696.914,49789.11
