Tmestamp,Target Load,Target Load,Target Load,Target Load,Target Load,Target Load
25/10/2010 13:00,56027.70776,56027.70776,56027.70776,56027.70776,56027.70776,56027.70776
25/10/2010 14:00,56372.84464,56372.84464,56372.84464,56372.84464,56372.84464,56372.84464
25/10/2010 15:00,56117.85399,56117.85399,56117.85399,56117.85399,56117.85399,56117.85399
25/10/2010 16:00,54663.19494,54663.19494,54663.19494,54663.19494,54663.19494,54663.19494
25/10/2010 17:00,53267.39492,53267.39492,53267.39492,53267.39492,53267.39492,53267.39492
25/10/2010 18:00,53544.87324,53544.87324,53544.87324,53544.87324,53544.87324,53544.87324
25/10/2010 19:00,53522.77666,53522.77666,53522.77666,53522.77666,53522.77666,53522.77666
25/10/2010 20:00,52900.55256,52900.55256,52900.55256,52900.55256,52900.55256,52900.55256
25/10/2010 21:00,51550.90115,51550.90115,51550.90115,51550.90115,51550.90115,51550.90115
25/10/2010 22:00,50863.75612,50863.75612,50863.75612,50863.75612,50863.75612,50863.75612
25/10/2010 23:00,50144.54171,50144.54171,50144.54171,50144.54171,50144.54171,50144.54171
26/10/2010 0:00,49825.41232,49825.41232,49825.41232,49825.41232,49825.41232,49825.41232
26/10/2010 1:00,49621.85,49621.85,49621.85,49621.85,49621.85,49621.85
26/10/2010 2:00,49416.52778,49416.52778,49416.52778,49416.52778,49416.52778,49416.52778
26/10/2010 3:00,49333.61671,49333.61671,49333.61671,49333.61671,49333.61671,49333.61671
26/10/2010 4:00,49377.61433,49377.61433,49377.61433,49377.61433,49377.61433,49377.61433
26/10/2010 5:00,49586.84745,49586.84745,49586.84745,49586.84745,49586.84745,49586.84745
26/10/2010 6:00,50095.45992,50095.45992,50095.45992,50095.45992,50095.45992,50095.45992
26/10/2010 7:00,52137.53607,52137.53607,52137.53607,52137.53607,52137.53607,52137.53607
26/10/2010 8:00,54109.60712,54109.60712,54109.60712,54109.60712,54109.60712,54109.60712
26/10/2010 9:00,55714.8358,55714.8358,55714.8358,55714.8358,55714.8358,55714.8358
26/10/2010 10:00,56039.636,56039.636,56039.636,56039.636,56039.636,56039.636
26/10/2010 11:00,56110.61883,56110.61883,56110.61883,56110.61883,56110.61883,56110.61883
26/10/2010 12:00,55901.97234,55901.97234,55901.97234,55901.97234,55901.97234,55901.97234
26/10/2010 13:00,55953.79176,55953.79176,55953.79176,55953.79176,55953.79176,55953.79176
26/10/2010 14:00,56142.10157,56142.10157,56142.10157,56142.10157,56142.10157,56142.10157
26/10/2010 15:00,56015.58397,56015.58397,56015.58397,56015.58397,56015.58397,56015.58397
26/10/2010 16:00,54913.68805,54913.68805,54913.68805,54913.68805,54913.68805,54913.68805
26/10/2010 17:00,53397.43233,53397.43233,53397.43233,53397.43233,53397.43233,53397.43233
26/10/2010 18:00,53527.07865,53527.07865,53527.07865,53527.07865,53527.07865,53527.07865
26/10/2010 19:00,53637.36601,53637.36601,53637.36601,53637.36601,53637.36601,53637.36601
26/10/2010 20:00,53120.14956,53120.14956,53120.14956,53120.14956,53120.14956,53120.14956
26/10/2010 21:00,51643.39393,51643.39393,51643.39393,51643.39393,51643.39393,51643.39393
26/10/2010 22:00,51092.73928,51092.73928,51092.73928,51092.73928,51092.73928,51092.73928
26/10/2010 23:00,50256.39344,50256.39344,50256.39344,50256.39344,50256.39344,50256.39344
27/10/2010 0:00,49921.62044,49921.62044,49921.62044,49921.62044,49921.62044,49921.62044
27/10/2010 1:00,49712.58287,49712.58287,49712.58287,49712.58287,49712.58287,49712.58287
27/10/2010 2:00,49478.31999,49478.31999,49478.31999,49478.31999,49478.31999,49478.31999
27/10/2010 3:00,49333.03007,49333.03007,49333.03007,49333.03007,49333.03007,49333.03007
27/10/2010 4:00,49374.09452,49374.09452,49374.09452,49374.09452,49374.09452,49374.09452
27/10/2010 5:00,49711.4096,49711.4096,49711.4096,49711.4096,49711.4096,49711.4096
27/10/2010 6:00,50213.96018,50213.96018,50213.96018,50213.96018,50213.96018,50213.96018
27/10/2010 7:00,52533.71019,52533.71019,52533.71019,52533.71019,52533.71019,52533.71019
27/10/2010 8:00,54403.31567,54403.31567,54403.31567,54403.31567,54403.31567,54403.31567
27/10/2010 9:00,56020.0815,56020.0815,56020.0815,56020.0815,56020.0815,56020.0815
27/10/2010 10:00,56404.91401,56404.91401,56404.91401,56404.91401,56404.91401,56404.91401
27/10/2010 11:00,56415.86453,56415.86453,56415.86453,56415.86453,56415.86453,56415.86453
27/10/2010 12:00,56241.24287,56241.24287,56241.24287,56241.24287,56241.24287,56241.24287
27/10/2010 13:00,56391.22586,56391.22586,56391.22586,56391.22586,56391.22586,56391.22586
27/10/2010 14:00,56312.03015,56312.03015,56312.03015,56312.03015,56312.03015,56312.03015
27/10/2010 15:00,56148.55455,56148.55455,56148.55455,56148.55455,56148.55455,56148.55455
27/10/2010 16:00,55026.32195,55026.32195,55026.32195,55026.32195,55026.32195,55026.32195
27/10/2010 17:00,53603.14564,53603.14564,53603.14564,53603.14564,53603.14564,53603.14564
27/10/2010 18:00,53496.18254,53496.18254,53496.18254,53496.18254,53496.18254,53496.18254
27/10/2010 19:00,53472.71715,53472.71715,53472.71715,53472.71715,53472.71715,53472.71715
27/10/2010 20:00,52914.82734,52914.82734,52914.82734,52914.82734,52914.82734,52914.82734
27/10/2010 21:00,51503.57927,51503.57927,51503.57927,51503.57927,51503.57927,51503.57927
27/10/2010 22:00,50783.19159,50783.19159,50783.19159,50783.19159,50783.19159,50783.19159
27/10/2010 23:00,50135.54664,50135.54664,50135.54664,50135.54664,50135.54664,50135.54664
28/10/2010 0:00,49852.00643,49852.00643,49852.00643,49852.00643,49852.00643,49852.00643
28/10/2010 1:00,49665.65207,49665.65207,49665.65207,49665.65207,49665.65207,49665.65207
28/10/2010 2:00,49478.31999,49478.31999,49478.31999,49478.31999,49478.31999,49478.31999
28/10/2010 3:00,49313.47558,49313.47558,49313.47558,49313.47558,49313.47558,49313.47558
28/10/2010 4:00,49331.46571,49331.46571,49331.46571,49331.46571,49331.46571,49331.46571
28/10/2010 5:00,49676.40705,49676.40705,49676.40705,49676.40705,49676.40705,49676.40705
28/10/2010 6:00,50225.10624,50225.10624,50225.10624,50225.10624,50225.10624,50225.10624
28/10/2010 7:00,52511.22252,52511.22252,52511.22252,52511.22252,52511.22252,52511.22252
28/10/2010 8:00,54437.14495,54437.14495,54437.14495,54437.14495,54437.14495,54437.14495
28/10/2010 9:00,55994.07402,55994.07402,55994.07402,55994.07402,55994.07402,55994.07402
28/10/2010 10:00,56294.62665,56294.62665,56294.62665,56294.62665,56294.62665,56294.62665
28/10/2010 11:00,56261.384,56261.384,56261.384,56261.384,56261.384,56261.384
28/10/2010 12:00,55967.28436,55967.28436,55967.28436,55967.28436,55967.28436,55967.28436
28/10/2010 13:00,55902.95007,55902.95007,55902.95007,55902.95007,55902.95007,55902.95007
28/10/2010 14:00,55649.13269,55649.13269,55649.13269,55649.13269,55649.13269,55649.13269
28/10/2010 15:00,55409.78565,55409.78565,55409.78565,55409.78565,55409.78565,55409.78565
28/10/2010 16:00,54299.0902,54299.0902,54299.0902,54299.0902,54299.0902,54299.0902
28/10/2010 17:00,53164.92936,53164.92936,53164.92936,53164.92936,53164.92936,53164.92936
28/10/2010 18:00,53353.23917,53353.23917,53353.23917,53353.23917,53353.23917,53353.23917
28/10/2010 19:00,53204.03835,53204.03835,53204.03835,53204.03835,53204.03835,53204.03835
28/10/2010 20:00,52670.00503,52670.00503,52670.00503,52670.00503,52670.00503,52670.00503
28/10/2010 21:00,51388.01219,51388.01219,51388.01219,51388.01219,51388.01219,51388.01219
28/10/2010 22:00,50518.22815,50518.22815,50518.22815,50518.22815,50518.22815,50518.22815
28/10/2010 23:00,50016.85084,50016.85084,50016.85084,50016.85084,50016.85084,50016.85084
29/10/2010 0:00,49645.3154,49645.3154,49645.3154,49645.3154,49645.3154,49645.3154
29/10/2010 1:00,49385.43613,49385.43613,49385.43613,49385.43613,49385.43613,49385.43613
29/10/2010 2:00,49157.82178,49157.82178,49157.82178,49157.82178,49157.82178,49157.82178
29/10/2010 3:00,48991.60855,48991.60855,48991.60855,48991.60855,48991.60855,48991.60855
29/10/2010 4:00,48904.59104,48904.59104,48904.59104,48904.59104,48904.59104,48904.59104
29/10/2010 5:00,49146.87126,49146.87126,49146.87126,49146.87126,49146.87126,49146.87126
29/10/2010 6:00,48941.54904,48941.54904,48941.54904,48941.54904,48941.54904,48941.54904
29/10/2010 7:00,49277.69085,49277.69085,49277.69085,49277.69085,49277.69085,49277.69085
29/10/2010 8:00,50127.72484,50127.72484,50127.72484,50127.72484,50127.72484,50127.72484
29/10/2010 9:00,51619.34189,51619.34189,51619.34189,51619.34189,51619.34189,51619.34189
29/10/2010 10:00,51888.80287,51888.80287,51888.80287,51888.80287,51888.80287,51888.80287
29/10/2010 11:00,51967.99858,51967.99858,51967.99858,51967.99858,51967.99858,51967.99858
29/10/2010 12:00,51828.37947,51828.37947,51828.37947,51828.37947,51828.37947,51828.37947
29/10/2010 13:00,51695.99552,51695.99552,51695.99552,51695.99552,51695.99552,51695.99552
29/10/2010 14:00,51705.57723,51705.57723,51705.57723,51705.57723,51705.57723,51705.57723
29/10/2010 15:00,51666.46823,51666.46823,51666.46823,51666.46823,51666.46823,51666.46823
29/10/2010 16:00,51595.28986,51595.28986,51595.28986,51595.28986,51595.28986,51595.28986
29/10/2010 17:00,51670.37913,51670.37913,51670.37913,51670.37913,51670.37913,51670.37913
29/10/2010 18:00,52367.49696,52367.49696,52367.49696,52367.49696,52367.49696,52367.49696
29/10/2010 19:00,52375.31876,52375.31876,52375.31876,52375.31876,52375.31876,52375.31876
29/10/2010 20:00,51913.05044,51913.05044,51913.05044,51913.05044,51913.05044,51913.05044
29/10/2010 21:00,50749.16677,50749.16677,50749.16677,50749.16677,50749.16677,50749.16677
29/10/2010 22:00,50078.25197,50078.25197,50078.25197,50078.25197,50078.25197,50078.25197
29/10/2010 23:00,49569.44395,49569.44395,49569.44395,49569.44395,49569.44395,49569.44395
30/10/2010 0:00,49331.27017,49331.27017,49331.27017,49331.27017,49331.27017,49331.27017
30/10/2010 1:00,49149.99998,49149.99998,49149.99998,49149.99998,49149.99998,49149.99998
30/10/2010 2:00,48963.45008,48963.45008,48963.45008,48963.45008,48963.45008,48963.45008
30/10/2010 3:00,48816.79135,48816.79135,48816.79135,48816.79135,48816.79135,48816.79135
30/10/2010 4:00,48786.87297,48786.87297,48786.87297,48786.87297,48786.87297,48786.87297
30/10/2010 5:00,49034.82399,49034.82399,49034.82399,49034.82399,49034.82399,49034.82399
30/10/2010 6:00,48956.80155,48956.80155,48956.80155,48956.80155,48956.80155,48956.80155
30/10/2010 7:00,49228.60906,49228.60906,49228.60906,49228.60906,49228.60906,49228.60906
30/10/2010 8:00,50122.44513,50122.44513,50122.44513,50122.44513,50122.44513,50122.44513
30/10/2010 9:00,51655.71326,51655.71326,51655.71326,51655.71326,51655.71326,51655.71326
30/10/2010 10:00,51892.12713,51892.12713,51892.12713,51892.12713,51892.12713,51892.12713
30/10/2010 11:00,51808.43388,51808.43388,51808.43388,51808.43388,51808.43388,51808.43388
30/10/2010 12:00,51803.93635,51803.93635,51803.93635,51803.93635,51803.93635,51803.93635
30/10/2010 13:00,51750.16148,51750.16148,51750.16148,51750.16148,51750.16148,51750.16148
30/10/2010 14:00,51782.62195,51782.62195,51782.62195,51782.62195,51782.62195,51782.62195
30/10/2010 15:00,51767.36944,51767.36944,51767.36944,51767.36944,51767.36944,51767.36944
30/10/2010 16:00,51774.21351,51774.21351,51774.21351,51774.21351,51774.21351,51774.21351
30/10/2010 17:00,51850.86714,51850.86714,51850.86714,51850.86714,51850.86714,51850.86714
30/10/2010 18:00,52694.05706,52694.05706,52694.05706,52694.05706,52694.05706,52694.05706
30/10/2010 19:00,52708.52739,52708.52739,52708.52739,52708.52739,52708.52739,52708.52739
30/10/2010 20:00,52276.373,52276.373,52276.373,52276.373,52276.373,52276.373
30/10/2010 21:00,50977.36775,50977.36775,50977.36775,50977.36775,50977.36775,50977.36775
30/10/2010 22:00,50420.06458,50420.06458,50420.06458,50420.06458,50420.06458,50420.06458
30/10/2010 23:00,49826.39004,49826.39004,49826.39004,49826.39004,49826.39004,49826.39004
31/10/2010 0:00,49522.12206,49522.12206,49522.12206,49522.12206,49522.12206,49522.12206
31/10/2010 1:00,49282.38393,49282.38393,49282.38393,49282.38393,49282.38393,49282.38393
31/10/2010 2:00,49080.9726,49080.9726,49080.9726,49080.9726,49080.9726,49080.9726
31/10/2010 3:00,48973.22732,48973.22732,48973.22732,48973.22732,48973.22732,48973.22732
31/10/2010 4:00,49039.32153,49039.32153,49039.32153,49039.32153,49039.32153,49039.32153
31/10/2010 5:00,49280.62402,49280.62402,49280.62402,49280.62402,49280.62402,49280.62402
31/10/2010 6:00,50133.2001,50133.2001,50133.2001,50133.2001,50133.2001,50133.2001
31/10/2010 7:00,52135.58062,52135.58062,52135.58062,52135.58062,52135.58062,52135.58062
31/10/2010 8:00,53944.95825,53944.95825,53944.95825,53944.95825,53944.95825,53944.95825
31/10/2010 9:00,55282.48587,55282.48587,55282.48587,55282.48587,55282.48587,55282.48587
31/10/2010 10:00,55685.89515,55685.89515,55685.89515,55685.89515,55685.89515,55685.89515
31/10/2010 11:00,55847.61084,55847.61084,55847.61084,55847.61084,55847.61084,55847.61084
31/10/2010 12:00,55644.04852,55644.04852,55644.04852,55644.04852,55644.04852,55644.04852
31/10/2010 13:00,55622.14749,55622.14749,55622.14749,55622.14749,55622.14749,55622.14749
31/10/2010 14:00,55695.28131,55695.28131,55695.28131,55695.28131,55695.28131,55695.28131
31/10/2010 15:00,55688.82832,55688.82832,55688.82832,55688.82832,55688.82832,55688.82832
31/10/2010 16:00,54525.72682,54525.72682,54525.72682,54525.72682,54525.72682,54525.72682
31/10/2010 17:00,53219.48641,53219.48641,53219.48641,53219.48641,53219.48641,53219.48641
31/10/2010 18:00,53501.85335,53501.85335,53501.85335,53501.85335,53501.85335,53501.85335
31/10/2010 19:00,53329.18714,53329.18714,53329.18714,53329.18714,53329.18714,53329.18714
31/10/2010 20:00,52823.11675,52823.11675,52823.11675,52823.11675,52823.11675,52823.11675
31/10/2010 21:00,51543.66599,51543.66599,51543.66599,51543.66599,51543.66599,51543.66599
31/10/2010 22:00,50783.77823,50783.77823,50783.77823,50783.77823,50783.77823,50783.77823
31/10/2010 23:00,50109.14807,50109.14807,50109.14807,50109.14807,50109.14807,50109.14807
11/01/2010 00:00,49682.2734,49682.2734,49682.2734,49682.2734,49682.2734,49682.2734
11/01/2010 01:00,49475.19127,49475.19127,49475.19127,49475.19127,49475.19127,49475.19127
11/01/2010 02:00,49448.20606,49448.20606,49448.20606,49448.20606,49448.20606,49448.20606
11/01/2010 03:00,49266.74033,49266.74033,49266.74033,49266.74033,49266.74033,49266.74033
11/01/2010 04:00,49259.11407,49259.11407,49259.11407,49259.11407,49259.11407,49259.11407
11/01/2010 05:00,49513.71363,49513.71363,49513.71363,49513.71363,49513.71363,49513.71363
11/01/2010 06:00,50054.19993,50054.19993,50054.19993,50054.19993,50054.19993,50054.19993
11/01/2010 07:00,52216.92733,52216.92733,52216.92733,52216.92733,52216.92733,52216.92733
11/01/2010 08:00,53981.13407,53981.13407,53981.13407,53981.13407,53981.13407,53981.13407
11/01/2010 09:00,55163.59452,55163.59452,55163.59452,55163.59452,55163.59452,55163.59452
11/01/2010 10:00,55461.99615,55461.99615,55461.99615,55461.99615,55461.99615,55461.99615
11/01/2010 11:00,55493.28335,55493.28335,55493.28335,55493.28335,55493.28335,55493.28335
11/01/2010 12:00,55247.48332,55247.48332,55247.48332,55247.48332,55247.48332,55247.48332
11/01/2010 13:00,55266.84227,55266.84227,55266.84227,55266.84227,55266.84227,55266.84227
11/01/2010 14:00,55247.48332,55247.48332,55247.48332,55247.48332,55247.48332,55247.48332
11/01/2010 15:00,55114.12165,55114.12165,55114.12165,55114.12165,55114.12165,55114.12165
11/01/2010 16:00,54074.99566,54074.99566,54074.99566,54074.99566,54074.99566,54074.99566
11/01/2010 17:00,52891.55749,52891.55749,52891.55749,52891.55749,52891.55749,52891.55749
11/01/2010 18:00,53293.59795,53293.59795,53293.59795,53293.59795,53293.59795,53293.59795
11/01/2010 19:00,53265.04838,53265.04838,53265.04838,53265.04838,53265.04838,53265.04838
11/01/2010 20:00,52596.08903,52596.08903,52596.08903,52596.08903,52596.08903,52596.08903
11/01/2010 21:00,51185.62315,51185.62315,51185.62315,51185.62315,51185.62315,51185.62315
11/01/2010 22:00,50459.36912,50459.36912,50459.36912,50459.36912,50459.36912,50459.36912
11/01/2010 23:00,49872.92974,49872.92974,49872.92974,49872.92974,49872.92974,49872.92974
11/02/2010 00:00,49591.73607,49591.73607,49591.73607,49591.73607,49591.73607,49591.73607
11/02/2010 01:00,49394.82229,49394.82229,49394.82229,49394.82229,49394.82229,49394.82229
11/02/2010 02:00,49220.39617,49220.39617,49220.39617,49220.39617,49220.39617,49220.39617
11/02/2010 03:00,49023.67793,49023.67793,49023.67793,49023.67793,49023.67793,49023.67793
11/02/2010 04:00,49073.5419,49073.5419,49073.5419,49073.5419,49073.5419,49073.5419
11/02/2010 05:00,49390.32475,49390.32475,49390.32475,49390.32475,49390.32475,49390.32475
11/02/2010 06:00,49957.40517,49957.40517,49957.40517,49957.40517,49957.40517,49957.40517
11/02/2010 07:00,52266.7913,52266.7913,52266.7913,52266.7913,52266.7913,52266.7913
11/02/2010 08:00,53954.53996,53954.53996,53954.53996,53954.53996,53954.53996,53954.53996
11/02/2010 09:00,55008.13627,55008.13627,55008.13627,55008.13627,55008.13627,55008.13627
11/02/2010 10:00,55391.01333,55391.01333,55391.01333,55391.01333,55391.01333,55391.01333
11/02/2010 11:00,55581.08304,55581.08304,55581.08304,55581.08304,55581.08304,55581.08304
11/02/2010 12:00,55470.40459,55470.40459,55470.40459,55470.40459,55470.40459,55470.40459
11/02/2010 13:00,55145.79993,55145.79993,55145.79993,55145.79993,55145.79993,55145.79993
11/02/2010 14:00,55288.93885,55288.93885,55288.93885,55288.93885,55288.93885,55288.93885
11/02/2010 15:00,56417.81998,56417.81998,56417.81998,56417.81998,56417.81998,56417.81998
11/02/2010 16:00,53963.14394,53963.14394,53963.14394,53963.14394,53963.14394,53963.14394
11/02/2010 17:00,52687.21299,52687.21299,52687.21299,52687.21299,52687.21299,52687.21299
11/02/2010 18:00,52896.8372,52896.8372,52896.8372,52896.8372,52896.8372,52896.8372
11/02/2010 19:00,52954.32742,52954.32742,52954.32742,52954.32742,52954.32742,52954.32742
11/02/2010 20:00,52357.91526,52357.91526,52357.91526,52357.91526,52357.91526,52357.91526
11/02/2010 21:00,51046.78622,51046.78622,51046.78622,51046.78622,51046.78622,51046.78622
11/02/2010 22:00,50493.00285,50493.00285,50493.00285,50493.00285,50493.00285,50493.00285
11/02/2010 23:00,49822.47914,49822.47914,49822.47914,49822.47914,49822.47914,49822.47914
11/03/2010 00:00,49563.77314,49563.77314,49563.77314,49563.77314,49563.77314,49563.77314
11/03/2010 01:00,49339.28751,49339.28751,49339.28751,49339.28751,49339.28751,49339.28751
11/03/2010 02:00,49148.24008,49148.24008,49148.24008,49148.24008,49148.24008,49148.24008
11/03/2010 03:00,48958.56145,48958.56145,48958.56145,48958.56145,48958.56145,48958.56145
11/03/2010 04:00,49024.26456,49024.26456,49024.26456,49024.26456,49024.26456,49024.26456
11/03/2010 05:00,49423.17631,49423.17631,49423.17631,49423.17631,49423.17631,49423.17631
11/03/2010 06:00,49855.72179,49855.72179,49855.72179,49855.72179,49855.72179,49855.72179
11/03/2010 07:00,52093.14736,52093.14736,52093.14736,52093.14736,52093.14736,52093.14736
11/03/2010 08:00,53598.64811,53598.64811,53598.64811,53598.64811,53598.64811,53598.64811
11/03/2010 09:00,55042.74773,55042.74773,55042.74773,55042.74773,55042.74773,55042.74773
11/03/2010 10:00,55493.86998,55493.86998,55493.86998,55493.86998,55493.86998,55493.86998
11/03/2010 11:00,55530.82798,55530.82798,55530.82798,55530.82798,55530.82798,55530.82798
11/03/2010 12:00,55648.15497,55648.15497,55648.15497,55648.15497,55648.15497,55648.15497
11/03/2010 13:00,57157.17552,57157.17552,57157.17552,57157.17552,57157.17552,57157.17552
11/03/2010 14:00,57418.4236,57418.4236,57418.4236,57418.4236,57418.4236,57418.4236
11/03/2010 15:00,57194.13352,57194.13352,57194.13352,57194.13352,57194.13352,57194.13352
11/03/2010 16:00,55699.38775,55699.38775,55699.38775,55699.38775,55699.38775,55699.38775
11/03/2010 17:00,54199.16672,54199.16672,54199.16672,54199.16672,54199.16672,54199.16672
11/03/2010 18:00,54479.38267,54479.38267,54479.38267,54479.38267,54479.38267,54479.38267
11/03/2010 19:00,54487.40001,54487.40001,54487.40001,54487.40001,54487.40001,54487.40001
11/03/2010 20:00,54165.14189,54165.14189,54165.14189,54165.14189,54165.14189,54165.14189
11/03/2010 21:00,52220.44714,52220.44714,52220.44714,52220.44714,52220.44714,52220.44714
11/03/2010 22:00,51483.63368,51483.63368,51483.63368,51483.63368,51483.63368,51483.63368
11/03/2010 23:00,50578.06492,50578.06492,50578.06492,50578.06492,50578.06492,50578.06492
11/04/2010 00:00,50179.73981,50179.73981,50179.73981,50179.73981,50179.73981,50179.73981
11/04/2010 01:00,49859.04605,49859.04605,49859.04605,49859.04605,49859.04605,49859.04605
11/04/2010 02:00,49648.63966,49648.63966,49648.63966,49648.63966,49648.63966,49648.63966
11/04/2010 03:00,49517.23344,49517.23344,49517.23344,49517.23344,49517.23344,49517.23344
11/04/2010 04:00,49483.20861,49483.20861,49483.20861,49483.20861,49483.20861,49483.20861
11/04/2010 05:00,49955.84081,49955.84081,49955.84081,49955.84081,49955.84081,49955.84081
11/04/2010 06:00,50877.05318,50877.05318,50877.05318,50877.05318,50877.05318,50877.05318
11/04/2010 07:00,53545.26433,53545.26433,53545.26433,53545.26433,53545.26433,53545.26433
11/04/2010 08:00,55508.14477,55508.14477,55508.14477,55508.14477,55508.14477,55508.14477
11/04/2010 09:00,57279.97776,57279.97776,57279.97776,57279.97776,57279.97776,57279.97776
11/04/2010 10:00,57948.15494,57948.15494,57948.15494,57948.15494,57948.15494,57948.15494
11/04/2010 11:00,57963.79853,57963.79853,57963.79853,57963.79853,57963.79853,57963.79853
11/04/2010 12:00,57456.75042,57456.75042,57456.75042,57456.75042,57456.75042,57456.75042
11/04/2010 13:00,57448.73308,57448.73308,57448.73308,57448.73308,57448.73308,57448.73308
11/04/2010 14:00,57681.23605,57681.23605,57681.23605,57681.23605,57681.23605,57681.23605
11/04/2010 15:00,57469.46084,57469.46084,57469.46084,57469.46084,57469.46084,57469.46084
11/04/2010 16:00,56128.80451,56128.80451,56128.80451,56128.80451,56128.80451,56128.80451
11/04/2010 17:00,54606.68244,54606.68244,54606.68244,54606.68244,54606.68244,54606.68244
11/04/2010 18:00,54875.36123,54875.36123,54875.36123,54875.36123,54875.36123,54875.36123
11/04/2010 19:00,54778.76202,54778.76202,54778.76202,54778.76202,54778.76202,54778.76202
11/04/2010 20:00,54128.57498,54128.57498,54128.57498,54128.57498,54128.57498,54128.57498
11/04/2010 21:00,52202.26146,52202.26146,52202.26146,52202.26146,52202.26146,52202.26146
11/04/2010 22:00,51287.11099,51287.11099,51287.11099,51287.11099,51287.11099,51287.11099
11/04/2010 23:00,50753.07767,50753.07767,50753.07767,50753.07767,50753.07767,50753.07767
11/05/2010 00:00,50445.28988,50445.28988,50445.28988,50445.28988,50445.28988,50445.28988
11/05/2010 01:00,50184.62843,50184.62843,50184.62843,50184.62843,50184.62843,50184.62843
11/05/2010 02:00,49833.23411,49833.23411,49833.23411,49833.23411,49833.23411,49833.23411
11/05/2010 03:00,49683.83776,49683.83776,49683.83776,49683.83776,49683.83776,49683.83776
11/05/2010 04:00,49689.50856,49689.50856,49689.50856,49689.50856,49689.50856,49689.50856
11/05/2010 05:00,49943.32593,49943.32593,49943.32593,49943.32593,49943.32593,49943.32593
11/05/2010 06:00,49882.3159,49882.3159,49882.3159,49882.3159,49882.3159,49882.3159
11/05/2010 07:00,50783.38714,50783.38714,50783.38714,50783.38714,50783.38714,50783.38714
11/05/2010 08:00,52483.84622,52483.84622,52483.84622,52483.84622,52483.84622,52483.84622
11/05/2010 09:00,53675.88837,53675.88837,53675.88837,53675.88837,53675.88837,53675.88837
11/05/2010 10:00,54006.55492,54006.55492,54006.55492,54006.55492,54006.55492,54006.55492
11/05/2010 11:00,54011.248,54011.248,54011.248,54011.248,54011.248,54011.248
11/05/2010 12:00,53264.46175,53264.46175,53264.46175,53264.46175,53264.46175,53264.46175
11/05/2010 13:00,52929.10212,52929.10212,52929.10212,52929.10212,52929.10212,52929.10212
11/05/2010 14:00,52885.1045,52885.1045,52885.1045,52885.1045,52885.1045,52885.1045
11/05/2010 15:00,52696.01251,52696.01251,52696.01251,52696.01251,52696.01251,52696.01251
11/05/2010 16:00,52650.64608,52650.64608,52650.64608,52650.64608,52650.64608,52650.64608
11/05/2010 17:00,52500.07645,52500.07645,52500.07645,52500.07645,52500.07645,52500.07645
11/05/2010 18:00,52947.09226,52947.09226,52947.09226,52947.09226,52947.09226,52947.09226
11/05/2010 19:00,53092.77326,53092.77326,53092.77326,53092.77326,53092.77326,53092.77326
11/05/2010 20:00,52468.78926,52468.78926,52468.78926,52468.78926,52468.78926,52468.78926
11/05/2010 21:00,50660.1938,50660.1938,50660.1938,50660.1938,50660.1938,50660.1938
11/05/2010 22:00,50132.02683,50132.02683,50132.02683,50132.02683,50132.02683,50132.02683
11/05/2010 23:00,49546.17409,49546.17409,49546.17409,49546.17409,49546.17409,49546.17409
11/06/2010 00:00,49291.96563,49291.96563,49291.96563,49291.96563,49291.96563,49291.96563
11/06/2010 01:00,49093.29194,49093.29194,49093.29194,49093.29194,49093.29194,49093.29194
11/06/2010 02:00,48842.21219,48842.21219,48842.21219,48842.21219,48842.21219,48842.21219
11/06/2010 03:00,48641.38751,48641.38751,48641.38751,48641.38751,48641.38751,48641.38751
11/06/2010 04:00,48581.55074,48581.55074,48581.55074,48581.55074,48581.55074,48581.55074
11/06/2010 05:00,48795.86803,48795.86803,48795.86803,48795.86803,48795.86803,48795.86803
11/06/2010 06:00,48764.97193,48764.97193,48764.97193,48764.97193,48764.97193,48764.97193
11/06/2010 07:00,49066.69782,49066.69782,49066.69782,49066.69782,49066.69782,49066.69782
11/06/2010 08:00,49899.13277,49899.13277,49899.13277,49899.13277,49899.13277,49899.13277
11/06/2010 09:00,51824.07748,51824.07748,51824.07748,51824.07748,51824.07748,51824.07748
11/06/2010 10:00,52239.415,52239.415,52239.415,52239.415,52239.415,52239.415
11/06/2010 11:00,52426.356,52426.356,52426.356,52426.356,52426.356,52426.356
11/06/2010 12:00,52380.79402,52380.79402,52380.79402,52380.79402,52380.79402,52380.79402
11/06/2010 13:00,52357.71971,52357.71971,52357.71971,52357.71971,52357.71971,52357.71971
11/06/2010 14:00,52040.74131,52040.74131,52040.74131,52040.74131,52040.74131,52040.74131
11/06/2010 15:00,51953.13716,51953.13716,51953.13716,51953.13716,51953.13716,51953.13716
11/06/2010 16:00,51864.75084,51864.75084,51864.75084,51864.75084,51864.75084,51864.75084
11/06/2010 17:00,51822.90421,51822.90421,51822.90421,51822.90421,51822.90421,51822.90421
11/06/2010 18:00,52436.52434,52436.52434,52436.52434,52436.52434,52436.52434,52436.52434
11/06/2010 19:00,52412.66785,52412.66785,52412.66785,52412.66785,52412.66785,52412.66785
11/06/2010 20:00,51963.3055,51963.3055,51963.3055,51963.3055,51963.3055,51963.3055
11/06/2010 21:00,50227.64832,50227.64832,50227.64832,50227.64832,50227.64832,50227.64832
